val1,val2,val3,val4,num_moves_Q_learning_needs,first_move_by_Q_learning
-7.0,2.0,24.0,-7.0,5,1
-11.0,-42.0,-28.0,-107.0,7,2
61.0,-114.0,38.0,-71.0,8,0
9.0,14.0,-2.0,-3.0,4,2
-43.0,-12.0,18.0,5.0,5,3
1.0,-2.0,0.0,1.0,1,0
-359.0,162.0,-82.0,37.0,8,1
-11.0,-2.0,28.0,5.0,5,3
109.0,-24.0,50.0,-11.0,7,1
-7.0,38.0,2.0,-11.0,6,0
-67.0,-122.0,-28.0,-51.0,7,2
9.0,20.0,40.0,89.0,6,2
113.0,18.0,-44.0,-7.0,7,3
-19.0,-88.0,46.0,213.0,7,2
1.0,-2.0,-2.0,5.0,2,0
17.0,-62.0,14.0,-51.0,8,0
29.0,-12.0,-70.0,29.0,5,1
29.0,-16.0,-38.0,21.0,7,1
-83.0,-38.0,-356.0,-163.0,9,3
241.0,900.0,-64.0,-239.0,10,2
49.0,22.0,20.0,9.0,5,3
-11.0,-16.0,20.0,29.0,6,2
-19.0,8.0,26.0,-11.0,5,1
-19.0,-64.0,-8.0,-27.0,6,2
-19.0,2.0,-10.0,1.0,6,1
-83.0,38.0,24.0,-11.0,7,1
-55.0,32.0,122.0,-71.0,7,1
-27.0,-172.0,-8.0,-51.0,8,2
-227.0,296.0,-102.0,133.0,9,0
625.0,-256.0,-354.0,145.0,9,1
1.0,4.0,0.0,1.0,2,2
29.0,-22.0,-54.0,41.0,8,1
1.0,0.0,2.0,1.0,1,3
-51.0,28.0,-82.0,45.0,7,1
-3.0,20.0,-2.0,13.0,5,0
13.0,-6.0,-2.0,1.0,4,1
113.0,208.0,44.0,81.0,8,2
-3.0,-2.0,8.0,5.0,3,3
285.0,-118.0,-128.0,53.0,7,1
-3.0,-2.0,8.0,5.0,3,3
121.0,-196.0,192.0,-311.0,8,0
-83.0,60.0,-184.0,133.0,8,1
-19.0,24.0,-4.0,5.0,6,0
105.0,-484.0,64.0,-295.0,10,0
21.0,-38.0,-58.0,105.0,8,0
-31.0,18.0,-50.0,29.0,6,1
-31.0,18.0,136.0,-79.0,7,1
13.0,-54.0,-6.0,25.0,6,0
-7.0,-4.0,2.0,1.0,3,3
-135.0,56.0,364.0,-151.0,8,1
-35.0,8.0,-22.0,5.0,5,1
-3.0,8.0,-2.0,5.0,3,0
-3.0,-22.0,4.0,29.0,7,2
25.0,4.0,6.0,1.0,5,3
-3.0,10.0,8.0,-27.0,5,0
-67.0,160.0,-250.0,597.0,9,0
-19.0,-4.0,-52.0,-11.0,6,3
-155.0,-114.0,344.0,253.0,9,3
-119.0,44.0,430.0,-159.0,9,1
65.0,172.0,-48.0,-127.0,8,2
-7.0,4.0,12.0,-7.0,4,1
37.0,66.0,14.0,25.0,6,2
-131.0,-58.0,-70.0,-31.0,8,3
73.0,40.0,-334.0,-183.0,9,3
-3.0,20.0,-2.0,13.0,5,0
-7.0,4.0,-2.0,1.0,3,1
1.0,2.0,2.0,5.0,2,2
5.0,-16.0,-14.0,45.0,7,0
-187.0,2330.0,-324.0,4037.0,15,0
69.0,38.0,-158.0,-87.0,8,3
-67.0,-38.0,-372.0,-211.0,9,3
-3.0,-4.0,-2.0,-3.0,3,2
-127.0,-182.0,224.0,321.0,9,2
-7.0,-2.0,4.0,1.0,3,3
177.0,-128.0,-112.0,81.0,8,1
1.0,-6.0,2.0,-11.0,4,0
-7.0,4.0,12.0,-7.0,4,1
113.0,-290.0,-30.0,77.0,8,0
53.0,-128.0,94.0,-227.0,7,0
-35.0,132.0,22.0,-83.0,7,0
-371.0,-586.0,-88.0,-139.0,9,2
-31.0,14.0,42.0,-19.0,6,1
85.0,-364.0,-46.0,197.0,9,0
-7.0,-30.0,4.0,17.0,5,2
93.0,-26.0,68.0,-19.0,7,1
-175.0,648.0,138.0,-511.0,11,0
-119.0,-206.0,26.0,45.0,8,2
-7.0,-12.0,-46.0,-79.0,7,2
5.0,-2.0,18.0,-7.0,4,1
5.0,8.0,-2.0,-3.0,3,2
89.0,-234.0,62.0,-163.0,8,0
25.0,-66.0,36.0,-95.0,7,0
-847.0,-314.0,-526.0,-195.0,10,3
-3.0,4.0,8.0,-11.0,4,0
-3.0,-2.0,14.0,9.0,4,3
-227.0,1002.0,-128.0,565.0,9,0
1.0,-2.0,-2.0,5.0,2,0
-119.0,44.0,-46.0,17.0,7,1
-43.0,-12.0,190.0,53.0,7,3
9.0,-16.0,4.0,-7.0,4,0
113.0,-278.0,50.0,-123.0,8,0
-39.0,-94.0,100.0,241.0,7,2
281.0,-952.0,-116.0,393.0,10,0
-283.0,504.0,-178.0,317.0,9,0
41.0,26.0,-30.0,-19.0,6,3
685.0,1678.0,278.0,681.0,10,2
361.0,142.0,-150.0,-59.0,8,3
329.0,-242.0,-208.0,153.0,9,1
-163.0,-100.0,-370.0,-227.0,9,3
-11.0,-72.0,-20.0,-131.0,8,2
-31.0,234.0,82.0,-619.0,10,0
-7.0,10.0,2.0,-3.0,4,0
-43.0,18.0,74.0,-31.0,6,1
149.0,-84.0,-94.0,53.0,7,1
1.0,2.0,0.0,1.0,1,2
-7.0,2.0,-4.0,1.0,3,1
1.0,4.0,4.0,17.0,4,2
17.0,-72.0,-38.0,161.0,7,0
61.0,36.0,144.0,85.0,8,3
9.0,-22.0,16.0,-39.0,5,0
-271.0,-738.0,112.0,305.0,9,2
-15.0,8.0,28.0,-15.0,6,1
-191.0,-74.0,-80.0,-31.0,7,3
5.0,8.0,48.0,77.0,8,2
-7.0,10.0,2.0,-3.0,4,0
81.0,-212.0,-34.0,89.0,7,0
-79.0,12.0,362.0,-55.0,9,1
1.0,-10.0,0.0,1.0,5,0
45.0,-26.0,-64.0,37.0,7,1
-155.0,-56.0,36.0,13.0,8,3
-19.0,12.0,106.0,-67.0,7,1
9.0,4.0,-34.0,-15.0,5,3
25.0,14.0,-34.0,-19.0,6,3
53.0,416.0,20.0,157.0,10,2
-59.0,-38.0,14.0,9.0,6,3
105.0,-46.0,16.0,-7.0,7,1
-59.0,244.0,22.0,-91.0,9,0
-31.0,12.0,18.0,-7.0,5,1
1.0,-6.0,-4.0,25.0,5,0
17.0,-8.0,-104.0,49.0,8,1
29.0,-134.0,-8.0,37.0,7,0
-931.0,1508.0,-334.0,541.0,11,0
1.0,-6.0,-6.0,37.0,6,0
1.0,-4.0,2.0,-7.0,3,0
133.0,82.0,60.0,37.0,7,3
157.0,-24.0,-242.0,37.0,9,1
-59.0,-84.0,144.0,205.0,8,2
-7.0,4.0,-2.0,1.0,3,1
-31.0,-54.0,-4.0,-7.0,7,2
-319.0,1136.0,-180.0,641.0,10,0
-3.0,4.0,2.0,-3.0,3,0
17.0,-8.0,-2.0,1.0,5,1
-23.0,-38.0,20.0,33.0,9,2
-35.0,-54.0,24.0,37.0,7,2
33.0,14.0,-92.0,-39.0,7,3
5.0,2.0,12.0,5.0,3,3
49.0,106.0,-92.0,-199.0,9,2
-19.0,-164.0,-30.0,-259.0,9,2
509.0,-192.0,114.0,-43.0,9,1
17.0,-58.0,-12.0,41.0,7,0
-35.0,-22.0,8.0,5.0,5,3
-55.0,76.0,34.0,-47.0,7,0
29.0,104.0,-70.0,-251.0,7,2
-163.0,-30.0,-38.0,-7.0,8,3
-43.0,12.0,-18.0,5.0,5,1
-135.0,-32.0,-232.0,-55.0,8,3
21.0,-8.0,50.0,-19.0,5,1
73.0,178.0,-16.0,-39.0,7,2
-19.0,-50.0,-30.0,-79.0,6,2
-11.0,-4.0,-8.0,-3.0,4,3
1.0,0.0,4.0,1.0,2,3
-799.0,-182.0,-4614.0,-1051.0,12,3
93.0,194.0,58.0,121.0,10,2
89.0,144.0,-34.0,-55.0,7,2
37.0,-60.0,-8.0,13.0,6,0
-11.0,-70.0,-8.0,-51.0,7,2
5.0,-8.0,-18.0,29.0,5,0
81.0,50.0,196.0,121.0,7,3
1.0,-4.0,-4.0,17.0,4,0
25.0,-52.0,-62.0,129.0,9,0
-11.0,6.0,-2.0,1.0,4,1
13.0,-112.0,-60.0,517.0,10,0
89.0,-142.0,-136.0,217.0,9,0
-95.0,-34.0,-366.0,-131.0,10,3
37.0,60.0,156.0,253.0,8,2
-291.0,-664.0,472.0,1077.0,10,2
-47.0,40.0,-20.0,17.0,8,1
-19.0,8.0,64.0,-27.0,6,1
13.0,-2.0,-6.0,1.0,4,1
-19.0,64.0,-30.0,101.0,7,0
-371.0,216.0,-146.0,85.0,9,1
5.0,-22.0,8.0,-35.0,5,0
1.0,0.0,0.0,1.0,0,0
133.0,94.0,58.0,41.0,8,3
25.0,-6.0,-104.0,25.0,7,1
1.0,-2.0,4.0,-7.0,3,0
-195.0,698.0,-302.0,1081.0,10,0
9.0,-20.0,-22.0,49.0,5,0
13.0,8.0,-18.0,-11.0,5,3
-295.0,186.0,-1226.0,773.0,10,1
57.0,-184.0,22.0,-71.0,9,0
-335.0,-76.0,216.0,49.0,8,3
-7.0,-4.0,30.0,17.0,5,3
17.0,-10.0,46.0,-27.0,6,1
1.0,14.0,0.0,1.0,7,2
-7.0,-4.0,30.0,17.0,5,3
1.0,-2.0,0.0,1.0,1,0
5.0,-2.0,-42.0,17.0,6,1
433.0,-126.0,244.0,-71.0,9,1
-3.0,-10.0,-8.0,-27.0,5,2
421.0,-262.0,-188.0,117.0,9,1
13.0,4.0,-10.0,-3.0,5,3
-487.0,308.0,302.0,-191.0,9,1
-3.0,-2.0,2.0,1.0,2,3
49.0,-20.0,-22.0,9.0,5,1
-3.0,-4.0,-2.0,-3.0,3,2
21.0,34.0,8.0,13.0,5,2
-455.0,-1098.0,-1198.0,-2891.0,10,2
29.0,46.0,46.0,73.0,6,2
-35.0,-62.0,48.0,85.0,7,2
357.0,-800.0,-220.0,493.0,10,0
-7.0,-18.0,2.0,5.0,4,2
41.0,16.0,-18.0,-7.0,5,3
-11.0,24.0,-50.0,109.0,7,0
-299.0,-770.0,-186.0,-479.0,10,2
-3.0,14.0,4.0,-19.0,5,0
49.0,20.0,-76.0,-31.0,6,3
-3.0,-14.0,2.0,9.0,4,2
-135.0,-32.0,38.0,9.0,7,3
-3.0,-14.0,2.0,9.0,4,2
-71.0,244.0,300.0,-1031.0,10,0
-15.0,28.0,-82.0,153.0,9,0
121.0,-192.0,-46.0,73.0,7,0
-79.0,136.0,176.0,-303.0,8,0
17.0,-2.0,-8.0,1.0,5,1
-3.0,-4.0,10.0,13.0,5,2
1.0,-4.0,2.0,-7.0,3,0
-31.0,12.0,18.0,-7.0,5,1
5.0,-2.0,-2.0,1.0,2,1
1.0,2.0,-4.0,-7.0,3,2
-67.0,162.0,-146.0,353.0,8,0
-31.0,66.0,-8.0,17.0,7,0
713.0,-1130.0,-1096.0,1737.0,11,0
-107.0,-242.0,-42.0,-95.0,8,2
-31.0,20.0,-14.0,9.0,5,1
41.0,66.0,100.0,161.0,7,2
1.0,2.0,-2.0,-3.0,2,2
-43.0,-82.0,32.0,61.0,9,2
-87.0,-124.0,214.0,305.0,9,2
-59.0,-34.0,-26.0,-15.0,6,3
-307.0,-540.0,112.0,197.0,10,2
-15.0,-94.0,4.0,25.0,7,2
85.0,26.0,-36.0,-11.0,7,3
93.0,22.0,596.0,141.0,9,3
-11.0,70.0,8.0,-51.0,7,0
5.0,8.0,38.0,61.0,7,2
9.0,14.0,70.0,109.0,8,2
-63.0,278.0,-80.0,353.0,9,0
-27.0,14.0,-2.0,1.0,8,1
-3.0,26.0,-8.0,69.0,7,0
-67.0,96.0,298.0,-427.0,9,0
37.0,-20.0,-24.0,13.0,6,1
165.0,-76.0,76.0,-35.0,8,1
21.0,-16.0,-80.0,61.0,8,1
-31.0,106.0,50.0,-171.0,8,0
1.0,0.0,2.0,1.0,1,3
53.0,-30.0,76.0,-43.0,7,1
-23.0,10.0,-30.0,13.0,6,1
37.0,-154.0,142.0,-591.0,10,0
-11.0,18.0,-8.0,13.0,5,0
1.0,2.0,-6.0,-11.0,4,2
-71.0,-126.0,-40.0,-71.0,7,2
-31.0,50.0,-18.0,29.0,6,0
-3.0,22.0,2.0,-15.0,6,0
193.0,-82.0,-40.0,17.0,9,1
9.0,20.0,4.0,9.0,4,2
-119.0,-288.0,-188.0,-455.0,8,2
249.0,-176.0,-58.0,41.0,9,1
209.0,362.0,56.0,97.0,9,2
-11.0,8.0,-40.0,29.0,6,1
-359.0,636.0,880.0,-1559.0,10,0
1.0,4.0,-2.0,-7.0,3,2
-119.0,-50.0,526.0,221.0,8,3
917.0,380.0,514.0,213.0,9,3
5.0,4.0,-4.0,-3.0,4,3
-151.0,240.0,-56.0,89.0,8,0
-159.0,-416.0,86.0,225.0,9,2
5.0,-12.0,-2.0,5.0,3,0
-67.0,-26.0,250.0,97.0,8,3
-171.0,388.0,26.0,-59.0,9,0
-99.0,-244.0,226.0,557.0,9,2
-7.0,-12.0,-18.0,-31.0,5,2
29.0,-12.0,46.0,-19.0,5,1
21.0,-38.0,26.0,-47.0,8,0
-31.0,80.0,12.0,-31.0,6,0
65.0,176.0,24.0,65.0,8,2
89.0,-20.0,-40.0,9.0,6,1
-15.0,176.0,4.0,-47.0,10,0
-7.0,-18.0,-12.0,-31.0,5,2
-119.0,-46.0,-194.0,-75.0,8,3
421.0,-190.0,308.0,-139.0,9,1
37.0,-24.0,-168.0,109.0,8,1
-11.0,-8.0,18.0,13.0,5,3
53.0,-96.0,-16.0,29.0,8,0
433.0,190.0,768.0,337.0,9,3
-43.0,-12.0,18.0,5.0,5,3
85.0,-26.0,36.0,-11.0,7,1
5.0,-18.0,-18.0,65.0,6,0
-3.0,-2.0,-10.0,-7.0,4,3
17.0,-30.0,-64.0,113.0,7,0
-3.0,-2.0,-4.0,-3.0,3,3
-47.0,-18.0,-60.0,-23.0,7,3
-3.0,8.0,-14.0,37.0,5,0
-3.0,-4.0,-2.0,-3.0,3,2
-39.0,-134.0,-16.0,-55.0,7,2
13.0,4.0,42.0,13.0,7,3
-11.0,-26.0,-8.0,-19.0,5,2
-31.0,-198.0,-80.0,-511.0,9,2
-43.0,28.0,-20.0,13.0,6,1
-11.0,-4.0,14.0,5.0,5,3
-91.0,-66.0,40.0,29.0,7,3
-19.0,-14.0,34.0,25.0,6,3
157.0,60.0,34.0,13.0,7,3
-3.0,-4.0,-2.0,-3.0,3,2
-63.0,-26.0,-172.0,-71.0,7,3
-71.0,-16.0,-244.0,-55.0,8,3
-43.0,-10.0,-116.0,-27.0,7,3
1.0,4.0,2.0,9.0,3,2
-59.0,-10.0,6.0,1.0,8,3
-15.0,-8.0,32.0,17.0,6,3
-7.0,40.0,-10.0,57.0,7,0
-115.0,52.0,42.0,-19.0,7,1
1.0,4.0,0.0,1.0,2,2
-35.0,16.0,-116.0,53.0,8,1
-43.0,104.0,332.0,-803.0,10,0
-3.0,-10.0,-2.0,-7.0,4,2
1709.0,4136.0,-626.0,-1515.0,11,2
1.0,0.0,6.0,1.0,3,3
-47.0,112.0,-34.0,81.0,7,0
25.0,86.0,-16.0,-55.0,7,2
-35.0,22.0,-8.0,5.0,5,1
13.0,2.0,6.0,1.0,4,3
41.0,64.0,98.0,153.0,7,2
-255.0,-344.0,-106.0,-143.0,9,2
389.0,-148.0,92.0,-35.0,8,1
9.0,14.0,52.0,81.0,7,2
137.0,-578.0,32.0,-135.0,9,0
5.0,2.0,2.0,1.0,2,3
-27.0,44.0,-62.0,101.0,7,0
-103.0,-262.0,46.0,117.0,8,2
1.0,-10.0,2.0,-19.0,6,0
-59.0,38.0,-14.0,9.0,6,1
165.0,46.0,-556.0,-155.0,9,3
-11.0,-2.0,6.0,1.0,4,3
53.0,-94.0,-84.0,149.0,7,0
149.0,392.0,84.0,221.0,8,2
-19.0,40.0,66.0,-139.0,9,0
-11.0,74.0,26.0,-175.0,8,0
1.0,2.0,0.0,1.0,1,2
65.0,-308.0,42.0,-199.0,9,0
-11.0,4.0,-36.0,13.0,6,1
-35.0,-24.0,-16.0,-11.0,6,3
5.0,8.0,28.0,45.0,6,2
89.0,-20.0,-218.0,49.0,7,1
-11.0,24.0,16.0,-35.0,6,0
17.0,-8.0,32.0,-15.0,6,1
-7.0,-12.0,10.0,17.0,5,2
5.0,8.0,-12.0,-19.0,4,2
-863.0,2956.0,-2114.0,7241.0,13,0
-111.0,-70.0,-176.0,-111.0,7,3
5.0,-8.0,2.0,-3.0,3,0
-11.0,16.0,-64.0,93.0,8,0
-247.0,-102.0,-540.0,-223.0,9,3
-43.0,4.0,32.0,-3.0,8,1
9.0,-32.0,2.0,-7.0,5,0
65.0,154.0,46.0,109.0,8,2
-11.0,-6.0,68.0,37.0,7,3
17.0,-8.0,-36.0,17.0,6,1
37.0,-60.0,-82.0,133.0,7,0
-55.0,32.0,12.0,-7.0,6,1
29.0,-12.0,-12.0,5.0,4,1
-3.0,-4.0,-8.0,-11.0,4,2
5.0,-8.0,2.0,-3.0,3,0
-31.0,-18.0,-136.0,-79.0,7,3
53.0,86.0,114.0,185.0,8,2
-31.0,-20.0,14.0,9.0,5,3
-3.0,2.0,-8.0,5.0,3,1
69.0,-32.0,-28.0,13.0,6,1
73.0,-324.0,16.0,-71.0,8,0
1.0,2.0,-2.0,-3.0,2,2
1.0,4.0,-2.0,-7.0,3,2
-11.0,36.0,-4.0,13.0,6,0
-11.0,-18.0,30.0,49.0,6,2
-15.0,22.0,2.0,-3.0,6,0
89.0,40.0,198.0,89.0,7,3
5.0,2.0,12.0,5.0,3,3
61.0,-36.0,100.0,-59.0,8,1
-67.0,284.0,46.0,-195.0,9,0
93.0,38.0,208.0,85.0,7,3
1.0,6.0,0.0,1.0,3,2
-43.0,-106.0,28.0,69.0,7,2
441.0,172.0,-100.0,-39.0,8,3
-43.0,106.0,-28.0,69.0,7,0
73.0,-104.0,-40.0,57.0,8,0
-103.0,-76.0,-42.0,-31.0,7,3
13.0,50.0,-6.0,-23.0,6,2
253.0,-156.0,-60.0,37.0,8,1
89.0,-62.0,-122.0,85.0,8,1
17.0,22.0,78.0,101.0,8,2
-43.0,182.0,30.0,-127.0,8,0
13.0,-22.0,-10.0,17.0,6,0
1.0,6.0,2.0,13.0,4,2
77.0,-10.0,54.0,-7.0,8,1
37.0,14.0,-8.0,-3.0,5,3
-319.0,1476.0,126.0,-583.0,11,0
-115.0,-32.0,18.0,5.0,7,3
-323.0,-146.0,250.0,113.0,10,3
-191.0,30.0,-312.0,49.0,9,1
-27.0,-8.0,-118.0,-35.0,7,3
-7.0,-32.0,2.0,9.0,5,2
-47.0,112.0,-34.0,81.0,7,0
-67.0,-280.0,28.0,117.0,8,2
1.0,-4.0,0.0,1.0,2,0
-3.0,-16.0,4.0,21.0,6,2
105.0,74.0,-44.0,-31.0,7,3
1.0,-6.0,2.0,-11.0,4,0
9.0,2.0,40.0,9.0,5,3
-135.0,-32.0,-502.0,-119.0,9,3
145.0,34.0,-354.0,-83.0,8,3
-71.0,-40.0,-410.0,-231.0,9,3
-35.0,-8.0,22.0,5.0,5,3
13.0,48.0,10.0,37.0,7,2
-59.0,-198.0,-14.0,-47.0,8,2
5.0,16.0,34.0,109.0,9,2
-143.0,80.0,84.0,-47.0,8,1
-31.0,-12.0,-204.0,-79.0,8,3
-19.0,14.0,-34.0,25.0,6,1
89.0,336.0,-218.0,-823.0,9,2
-119.0,-508.0,-26.0,-111.0,9,2
-259.0,678.0,-552.0,1445.0,11,0
1.0,0.0,4.0,1.0,2,3
-23.0,32.0,28.0,-39.0,8,0
-3.0,4.0,2.0,-3.0,3,0
-27.0,32.0,16.0,-19.0,8,0
241.0,-100.0,94.0,-39.0,7,1
-19.0,-8.0,-26.0,-11.0,5,3
-47.0,82.0,4.0,-7.0,9,0
-7.0,12.0,18.0,-31.0,5,0
9.0,-2.0,-22.0,5.0,4,1
-39.0,62.0,22.0,-35.0,6,0
9.0,16.0,32.0,57.0,6,2
-31.0,-144.0,14.0,65.0,7,2
29.0,-180.0,-24.0,149.0,10,0
53.0,-22.0,-118.0,49.0,6,1
13.0,-50.0,6.0,-23.0,6,0
365.0,-102.0,-662.0,185.0,10,1
105.0,-226.0,46.0,-99.0,8,0
-3.0,10.0,2.0,-7.0,4,0
57.0,-10.0,40.0,-7.0,7,1
1.0,0.0,-6.0,1.0,3,1
-91.0,298.0,40.0,-131.0,9,0
5.0,-2.0,58.0,-23.0,8,1
69.0,-32.0,248.0,-115.0,8,1
-187.0,-106.0,404.0,229.0,9,3
-3.0,14.0,-14.0,65.0,6,0
13.0,4.0,-36.0,-11.0,6,3
-15.0,32.0,-8.0,17.0,6,0
-23.0,6.0,-4.0,1.0,5,1
41.0,-18.0,16.0,-7.0,5,1
-107.0,400.0,-256.0,957.0,10,0
-15.0,8.0,-2.0,1.0,5,1
-159.0,892.0,-100.0,561.0,10,0
-3.0,-2.0,2.0,1.0,2,3
-275.0,-76.0,-474.0,-131.0,9,3
-67.0,172.0,-30.0,77.0,7,0
-43.0,74.0,104.0,-179.0,7,0
-31.0,74.0,18.0,-43.0,6,0
13.0,-24.0,32.0,-59.0,6,0
-3.0,4.0,14.0,-19.0,5,0
85.0,-24.0,124.0,-35.0,8,1
1.0,0.0,0.0,1.0,0,0
9.0,-14.0,38.0,-59.0,6,0
101.0,-64.0,-172.0,109.0,8,1
-7.0,-18.0,-26.0,-67.0,6,2
-47.0,32.0,22.0,-15.0,7,1
53.0,-192.0,-114.0,413.0,9,0
-55.0,354.0,16.0,-103.0,9,0
-75.0,-8.0,-28.0,-3.0,8,3
-1591.0,-718.0,-698.0,-315.0,10,3
13.0,-24.0,-20.0,37.0,6,0
477.0,-1640.0,194.0,-667.0,11,0
-15.0,-26.0,-64.0,-111.0,7,2
221.0,50.0,-84.0,-19.0,7,3
-3.0,-4.0,-14.0,-19.0,5,2
9.0,-22.0,-2.0,5.0,4,0
-31.0,104.0,14.0,-47.0,7,0
13.0,46.0,-2.0,-7.0,6,2
1.0,-8.0,-2.0,17.0,5,0
-15.0,2.0,-38.0,5.0,6,1
1.0,-2.0,-4.0,9.0,3,0
17.0,-10.0,12.0,-7.0,5,1
85.0,144.0,-134.0,-227.0,9,2
-155.0,246.0,-46.0,73.0,8,0
33.0,-80.0,158.0,-383.0,9,0
17.0,-4.0,30.0,-7.0,5,1
157.0,400.0,-670.0,-1707.0,11,2
17.0,36.0,-26.0,-55.0,7,2
9.0,-22.0,34.0,-83.0,6,0
-703.0,-396.0,-1248.0,-703.0,10,3
-567.0,-250.0,-914.0,-403.0,10,3
-67.0,-160.0,-18.0,-43.0,7,2
165.0,-104.0,-376.0,237.0,8,1
93.0,220.0,-52.0,-123.0,8,2
-11.0,-14.0,4.0,5.0,5,2
-71.0,26.0,-112.0,41.0,7,1
13.0,110.0,2.0,17.0,8,2
-31.0,14.0,-20.0,9.0,5,1
5.0,28.0,8.0,45.0,6,2
129.0,-278.0,-58.0,125.0,8,0
1.0,-2.0,0.0,1.0,1,0
17.0,4.0,4.0,1.0,4,3
229.0,552.0,-134.0,-323.0,9,2
5.0,24.0,-4.0,-19.0,6,2
29.0,-46.0,12.0,-19.0,5,0
85.0,-486.0,46.0,-263.0,10,0
89.0,-228.0,-194.0,497.0,9,0
-75.0,44.0,196.0,-115.0,8,1
5.0,-22.0,-2.0,9.0,4,0
-11.0,24.0,-28.0,61.0,6,0
-43.0,18.0,246.0,-103.0,8,1
133.0,82.0,592.0,365.0,9,3
13.0,-22.0,16.0,-27.0,7,0
-239.0,-328.0,-384.0,-527.0,10,2
-43.0,-58.0,-20.0,-27.0,7,2
13.0,28.0,-72.0,-155.0,8,2
-15.0,-4.0,4.0,1.0,4,3
369.0,-1556.0,-226.0,953.0,11,0
9.0,-14.0,-16.0,25.0,5,0
61.0,98.0,28.0,45.0,7,2
-147.0,-64.0,526.0,229.0,9,3
-151.0,92.0,366.0,-223.0,9,1
-2643.0,-1106.0,-3802.0,-1591.0,12,3
457.0,-110.0,-54.0,13.0,10,1
-35.0,-22.0,8.0,5.0,5,3
-43.0,102.0,8.0,-19.0,7,0
5.0,2.0,2.0,1.0,2,3
77.0,-120.0,-34.0,53.0,7,0
181.0,48.0,230.0,61.0,9,3
-191.0,-120.0,78.0,49.0,7,3
9.0,14.0,-2.0,-3.0,4,2
-43.0,-24.0,310.0,173.0,11,3
-7.0,-24.0,-2.0,-7.0,5,2
349.0,132.0,542.0,205.0,9,3
-15.0,-34.0,-56.0,-127.0,7,2
-7.0,-26.0,-32.0,-119.0,7,2
-3.0,-8.0,-4.0,-11.0,4,2
5.0,-8.0,22.0,-35.0,5,0
1.0,0.0,-2.0,1.0,1,1
-19.0,-28.0,-2.0,-3.0,7,2
13.0,-4.0,88.0,-27.0,8,1
9.0,-14.0,-34.0,53.0,6,0
-411.0,638.0,172.0,-267.0,9,0
49.0,-72.0,32.0,-47.0,8,0
-7.0,-18.0,16.0,41.0,5,2
29.0,-108.0,18.0,-67.0,7,0
9.0,-38.0,-4.0,17.0,5,0
17.0,-12.0,44.0,-31.0,6,1
41.0,-52.0,138.0,-175.0,9,0
165.0,-284.0,104.0,-179.0,8,0
189.0,-80.0,26.0,-11.0,9,1
101.0,22.0,-124.0,-27.0,9,3
-7.0,16.0,24.0,-55.0,6,0
-7.0,32.0,-2.0,9.0,5,0
29.0,-18.0,-8.0,5.0,5,1
97.0,158.0,62.0,101.0,8,2
-7.0,-18.0,-12.0,-31.0,5,2
5.0,-2.0,-32.0,13.0,5,1
9.0,-2.0,-22.0,5.0,4,1
5.0,4.0,-4.0,-3.0,4,3
-163.0,-28.0,-390.0,-67.0,9,3
1.0,8.0,0.0,1.0,4,2
-179.0,290.0,308.0,-499.0,9,0
-67.0,30.0,-38.0,17.0,6,1
5.0,2.0,2.0,1.0,2,3
17.0,-24.0,-80.0,113.0,8,0
77.0,-114.0,-52.0,77.0,11,0
565.0,-1002.0,128.0,-227.0,9,0
-43.0,78.0,-16.0,29.0,7,0
37.0,-140.0,-14.0,53.0,7,0
37.0,122.0,84.0,277.0,9,2
173.0,-64.0,-100.0,37.0,8,1
-3.0,-8.0,8.0,21.0,4,2
-39.0,94.0,134.0,-323.0,8,0
-31.0,-22.0,24.0,17.0,7,3
1.0,-6.0,2.0,-11.0,4,0
17.0,-32.0,8.0,-15.0,6,0
53.0,-22.0,-118.0,49.0,6,1
-7.0,12.0,-10.0,17.0,5,0
1.0,4.0,2.0,9.0,3,2
-7.0,-16.0,18.0,41.0,5,2
-19.0,26.0,-106.0,145.0,8,0
-7.0,2.0,-4.0,1.0,3,1
29.0,-12.0,-12.0,5.0,4,1
85.0,-38.0,-208.0,93.0,7,1
101.0,174.0,-18.0,-31.0,8,2
5.0,-12.0,-42.0,101.0,7,0
221.0,84.0,392.0,149.0,8,3
-1275.0,-292.0,-572.0,-131.0,10,3
29.0,-124.0,-134.0,573.0,9,0
-19.0,-12.0,-68.0,-43.0,6,3
-119.0,206.0,-26.0,45.0,8,0
-51.0,32.0,94.0,-59.0,7,1
-295.0,-122.0,-162.0,-67.0,8,3
-43.0,18.0,-98.0,41.0,6,1
29.0,-8.0,40.0,-11.0,6,1
-11.0,6.0,42.0,-23.0,6,1
17.0,26.0,-2.0,-3.0,6,2
45.0,8.0,28.0,5.0,6,3
-7.0,-16.0,-10.0,-23.0,5,2
1.0,-4.0,2.0,-7.0,3,0
-191.0,340.0,332.0,-591.0,10,0
-31.0,-22.0,-100.0,-71.0,9,3
-83.0,38.0,190.0,-87.0,8,1
-7.0,-18.0,16.0,41.0,5,2
1.0,2.0,8.0,17.0,5,2
-111.0,20.0,-50.0,9.0,7,1
-3.0,-2.0,2.0,1.0,2,3
-23.0,50.0,40.0,-87.0,7,0
9.0,-2.0,-22.0,5.0,4,1
17.0,-4.0,-38.0,9.0,5,1
25.0,56.0,4.0,9.0,6,2
-127.0,202.0,-232.0,369.0,9,0
