val1,val2,val3,val4,num_moves_Q_learning_needs,first_move_by_Q_learning
-219581.0,-77754.0,-624123.0,-221003.0,-1,2
-305.0,819.0,2691.0,-7226.0,-1,3
3115.0,8364.0,-9834.0,-26405.0,-1,0
793.0,-7431.0,-2673.0,25048.0,-1,2
109.0,-18.0,-6.0,1.0,8,1
142912.0,43287.0,-42279.0,-12806.0,-1,1
-312281.0,-836625.0,-92661.0,-248246.0,-1,2
-1905569.0,-725292.0,-5153130.0,-1961369.0,-1,0
39142.0,-14487.0,-6933.0,2566.0,-1,1
376354.0,64569.0,-32361.0,-5552.0,-1,0
-18508511303.0,-2939492190.0,49921589622.0,7928467093.0,-1,2
13083985.0,-2071554.0,41321874.0,-6542387.0,-1,1
10009.0,-3783.0,-31125.0,11764.0,-1,2
307.0,2709.0,-108.0,-953.0,9,2
-51839486.0,3388941.0,-5546325.0,362584.0,-1,2
-8950679.0,-23946693.0,3413508.0,9132517.0,-1,1
30359145331.0,-5392226664.0,4759995501.0,-845444573.0,-1,3
208.0,-63.0,591.0,-179.0,6,1
739.0,-2337.0,-2334.0,7381.0,-1,1
90805393.0,-256287645.0,15553968.0,-43899263.0,-1,2
-1403.0,150.0,12786.0,-1367.0,-1,3
-8.0,-27.0,3.0,10.0,3,2
-77129.0,26658.0,24318.0,-8405.0,-1,3
55.0,-21.0,186.0,-71.0,5,1
24148.0,-2637.0,2793.0,-305.0,-1,1
-27387179.0,9473145.0,8639706.0,-2988449.0,-1,3
-20753.0,7122.0,-6297.0,2161.0,-1,1
3574.0,-9363.0,11127.0,-29150.0,-1,3
47554293277.0,-5083671450.0,18087033648.0,-1933548587.0,-1,2
-62909.0,9981.0,9864.0,-1565.0,-1,2
-278.0,789.0,729.0,-2069.0,-1,1
217.0,-2679.0,1221.0,-15074.0,-1,1
-2884049.0,-860010.0,-495276.0,-147689.0,-1,2
9847.0,-1734.0,-2970.0,523.0,-1,0
1609237.0,-13966245.0,-608028.0,5276953.0,-1,1
-278.0,45.0,105.0,-17.0,6,1
-179.0,600.0,-54.0,181.0,6,0
386839.0,3596073.0,68709.0,638722.0,-1,3
-101852.0,-30897.0,-288879.0,-87632.0,-1,3
1328167.0,-225711.0,494952.0,-84113.0,-1,3
-7028467991.0,-19970255100.0,2213325372.0,6288806089.0,-1,3
-305.0,-807.0,48.0,127.0,7,2
-39726908.0,107202933.0,-14000205.0,37779508.0,-1,2
10.0,3.0,-27.0,-8.0,3,3
-2873963717.0,905089596.0,324991302.0,-102348629.0,-1,2
1.0,0.0,-6.0,1.0,2,1
-1568515517.0,-590983914.0,-248360106.0,-93576905.0,-1,2
21088.0,70701.0,-3621.0,-12140.0,-1,0
82954.0,217323.0,964743.0,2527435.0,-1,1
1063.0,-336.0,-174.0,55.0,8,1
2170.0,-687.0,18873.0,-5975.0,-1,3
-314.0,111.0,99.0,-35.0,6,1
1542313.0,252192.0,485685.0,79417.0,-1,1
-2051.0,780.0,660.0,-251.0,8,1
19.0,-63.0,-3.0,10.0,4,0
160291.0,-1896051.0,-28488.0,336979.0,-1,1
181.0,-600.0,-489.0,1621.0,7,0
298.0,-51.0,-3687.0,631.0,10,1
-314.0,99.0,-831.0,262.0,7,1
-478439.0,-1579572.0,1351443.0,4461805.0,-1,0
-56321.0,9648.0,-354639.0,60751.0,-1,0
-809.0,-309.0,144.0,55.0,7,3
-74057192.0,245617011.0,22469925.0,-74523428.0,-1,0
2053585.0,-609411.0,-6807444.0,2020141.0,-1,3
-737.0,2328.0,-2274.0,7183.0,-1,3
-3025322.0,7920411.0,26310231.0,-68881211.0,-1,1
352.0,57.0,-105.0,-17.0,6,3
775.0,-123.0,-4713.0,748.0,-1,1
-494.0,-2877.0,-1641.0,-9557.0,-1,0
818524.0,-145653.0,128865.0,-22931.0,-1,1
-1145483.0,-3096603.0,-6531204.0,-17655911.0,-1,3
-71.0,234.0,453.0,-1493.0,7,0
360667.0,-1206765.0,-109431.0,366148.0,-1,0
-341.0,120.0,1992.0,-701.0,8,1
-89.0,33.0,-294.0,109.0,5,1
-854.0,99.0,69.0,-8.0,-1,0
-75041.0,22215.0,24105.0,-7136.0,-1,0
-152.0,-885.0,45.0,262.0,7,2
28.0,-9.0,-3.0,1.0,4,1
1288.0,453.0,-381.0,-134.0,7,3
855469.0,274632.0,2825787.0,907165.0,-1,1
-4541665589.0,53070887064.0,-1681350087.0,19647140203.0,-1,1
-143.0,54.0,45.0,-17.0,5,1
1.0,6.0,0.0,1.0,2,2
-21472991.0,-6370221.0,-3776931.0,-1120472.0,-1,0
216397.0,584988.0,-584976.0,-1581371.0,-1,0
-112416569.0,-294336894.0,-41677821.0,-109123775.0,-1,2
10.0,-33.0,-33.0,109.0,4,0
-89.0,-27.0,33.0,10.0,4,3
-368837.0,109080.0,136515.0,-40373.0,-1,2
-2753.0,25266.0,-17385.0,159553.0,-1,3
70921.0,5991.0,201588.0,17029.0,-1,3
-11987.0,-32325.0,2133.0,5752.0,-1,0
-252476963.0,40997751.0,2182910562.0,-354465701.0,-1,2
4861.0,765.0,1722.0,271.0,-1,3
-1097.0,-123.0,-2961.0,-332.0,-1,1
-186938.0,619761.0,-582309.0,1930546.0,-1,2
-161.0,-48.0,426.0,127.0,6,3
-39599.0,130506.0,11715.0,-38609.0,-1,1
154.0,-27.0,1329.0,-233.0,-1,3
-9792881522.0,2971100151.0,-26228780667.0,7957651078.0,-1,0
4831570.0,767127.0,-1788273.0,-283931.0,-1,3
-835780976.0,247128741.0,264585123.0,-78234119.0,-1,1
145.0,-486.0,381.0,-1277.0,7,0
507109312.0,192811689.0,153864039.0,58501756.0,-1,2
-1782224.0,-4809033.0,5552793.0,14983282.0,-1,2
-4475462435.0,-11849204991.0,796588146.0,2109041551.0,-1,0
-1611539.0,-273492.0,-596499.0,-101231.0,-1,0
631.0,-234.0,-1653.0,613.0,7,1
109.0,-33.0,-360.0,109.0,5,1
-62441.0,-176598.0,197430.0,558379.0,-1,1
5828320.0,-36693273.0,-19685943.0,123936517.0,-1,1
87238.0,-15495.0,-25797.0,4582.0,-1,0
-15619691609.0,135848765430.0,51493799223.0,-447855772499.0,-1,0
154.0,951.0,57.0,352.0,7,2
-4985.0,-1884.0,-15381.0,-5813.0,-1,2
-4269689.0,691833.0,1294170.0,-209699.0,-1,2
-1619.0,-483.0,-600.0,-179.0,7,3
-9422.0,-3327.0,24777.0,8749.0,-1,2
-7792115003.0,26280155718.0,-2974741944.0,10032793597.0,-1,3
74593.0,11742.0,28479.0,4483.0,-1,0
-17171.0,54240.0,56607.0,-178811.0,-1,0
35950177.0,226608051.0,-13329078.0,-84018401.0,-1,3
1.0,-3.0,-3.0,10.0,2,0
23867983.0,-67738899.0,-7242144.0,20553679.0,-1,3
181.0,-21.0,612.0,-71.0,7,1
703.0,-3975.0,2190.0,-12383.0,-1,1
5347.0,-14148.0,-15123.0,40015.0,11,0
17560.0,47469.0,-6069.0,-16406.0,-1,1
1.0,15.0,3.0,46.0,6,2
172.0,51.0,-27.0,-8.0,5,3
-17747949860.0,-5351207679.0,-1908522081.0,-575441000.0,-1,2
13640140.0,85972911.0,-4303311.0,-27123488.0,-1,1
-25217.0,-160899.0,-9504.0,-60641.0,-1,0
-103162463.0,325854114.0,38162319.0,-120541409.0,-1,3
-35252.0,10629.0,-13137.0,3961.0,10,1
62992.0,18993.0,20271.0,6112.0,-1,0
14329.0,38679.0,-4314.0,-11645.0,-1,3
2971.0,8013.0,18714.0,50473.0,-1,3
4573873.0,-1379076.0,15413610.0,-4647383.0,-1,3
15733.0,-41652.0,-99960.0,264637.0,-1,2
34117826185.0,-10093091406.0,-115325199129.0,34116703975.0,-1,2
-37052.0,11217.0,-105273.0,31870.0,-1,2
-1421.0,156.0,-501.0,55.0,9,1
-3050.0,903.0,483.0,-143.0,-1,0
6700447.0,2029953.0,2032593.0,615790.0,-1,1
269806564.0,-902885781.0,1700561733.0,-5690791898.0,-1,3
-11922677.0,-4132482.0,-4196313.0,-1454471.0,-1,3
-47429.0,-276450.0,-127896.0,-745469.0,-1,0
1081.0,171.0,177.0,28.0,8,3
74566283563.0,217637341719.0,200119872618.0,584091831061.0,-1,0
22834.0,-8691.0,144237.0,-54899.0,-1,0
-33281.0,87264.0,-12570.0,32959.0,14,0
-197153.0,1217481.0,58365.0,-360422.0,-1,2
-8.0,-3.0,3.0,1.0,2,3
262.0,2457.0,-45.0,-422.0,-1,1
493957.0,-9077745.0,-1655652.0,30426913.0,-1,3
79903.0,216081.0,-25143.0,-67994.0,-1,1
451.0,168.0,-2655.0,-989.0,-1,1
10351.0,-27153.0,1197.0,-3140.0,-1,2
55.0,-21.0,186.0,-71.0,5,1
2421975979.0,-762120783.0,-7647196563.0,2406335770.0,-1,1
-25568.0,7713.0,9663.0,-2915.0,-1,3
7677901.0,-20194410.0,25311933.0,-66575429.0,-1,1
4644586.0,1722051.0,-1462683.0,-542312.0,-1,2
352.0,3063.0,57.0,496.0,9,2
161155.0,-543057.0,-540177.0,1820278.0,-1,3
123958.0,-352203.0,409425.0,-1163303.0,-1,3
-467.0,1575.0,-1452.0,4897.0,9,0
2388052.0,22337889.0,-910341.0,-8515349.0,-1,0
29170.0,-8697.0,-8697.0,2593.0,-1,2
397.0,-1041.0,-1236.0,3241.0,-1,0
-41095979.0,108049248.0,-12466548.0,32776957.0,-1,1
-221815457.0,-19092279.0,2032336905.0,174928942.0,-1,3
2741455.0,33764358.0,817698.0,10070947.0,-1,1
118189.0,312723.0,20232.0,53533.0,-1,2
-17.0,54.0,45.0,-143.0,5,0
-557.0,-168.0,-1608.0,-485.0,-1,1
-36089.0,-119679.0,13380.0,44371.0,-1,2
-248957.0,-1569279.0,-826986.0,-5212835.0,-1,0
661888.0,252801.0,1869567.0,714061.0,-1,1
-53.0,-9.0,-312.0,-53.0,7,3
-80.0,9.0,-489.0,55.0,8,1
-703494269.0,213390015.0,221486295.0,-67183154.0,-1,1
-5393906.0,2000211.0,1626501.0,-603152.0,-1,1
-314.0,-3651.0,1833.0,21313.0,-1,3
-71.0,-186.0,-618.0,-1619.0,8,2
794449.0,2658144.0,250179.0,837073.0,-1,1
1654579.0,-612015.0,283410.0,-104831.0,-1,0
181.0,-474.0,-2193.0,5743.0,-1,1
-1248146.0,378681.0,-378609.0,114868.0,-1,0
-1469591.0,4952688.0,13660932.0,-46038887.0,-1,0
15913.0,-41664.0,5637.0,-14759.0,-1,3
-210961097.0,-554315328.0,79485699.0,208854343.0,-1,2
-1313.0,486.0,-489.0,181.0,7,1
-103337.0,1228761.0,-897300.0,10669627.0,-1,0
609616.0,-1646373.0,1927773.0,-5206283.0,-1,2
-8252.0,23295.0,2649.0,-7478.0,-1,2
2962872676.0,-7792576653.0,7862299365.0,-20678435144.0,-1,2
12225853.0,-3871248.0,37991724.0,-12029867.0,-1,0
156871.0,1899327.0,-27600.0,-334169.0,-1,2
52237.0,-18372.0,150669.0,-52991.0,-1,3
-17.0,54.0,96.0,-305.0,6,0
91.0,27.0,246.0,73.0,5,3
-48689.0,14739.0,-310719.0,94060.0,-1,0
-396368.0,1071753.0,2260599.0,-6112511.0,-1,1
1927.0,-210.0,-17187.0,1873.0,-1,1
63658.0,-167367.0,-11331.0,29791.0,-1,0
32988573442.0,-5784146553.0,-12293526339.0,2155520854.0,-1,1
3043.0,17724.0,-37650.0,-219293.0,-1,3
1.0,3.0,0.0,1.0,1,2
-321272.0,1085997.0,-56397.0,190639.0,-1,2
-161.0,-540.0,-48.0,-161.0,6,2
1900711.0,-334371.0,-708315.0,124606.0,-1,1
2791.0,-300.0,-7545.0,811.0,9,1
-117082655.0,315805176.0,35302284.0,-95220287.0,-1,2
-554386373.0,89970531.0,3491972949.0,-566707040.0,-1,2
109.0,33.0,33.0,10.0,4,3
-32035139.0,5203221.0,-11871504.0,1928197.0,-1,1
90127.0,-304443.0,-262668.0,887275.0,-1,2
5858517475.0,15348043434.0,1885413336.0,4939373467.0,-1,1
9847.0,-828.0,-33192.0,2791.0,-1,2
-3503351303.0,1060692330.0,-1211216664.0,366714073.0,-1,0
10.0,-3.0,-3.0,1.0,2,1
17821.0,5406.0,5403.0,1639.0,-1,0
37.0,105.0,105.0,298.0,6,2
-897524.0,-61125.0,-5074575.0,-345599.0,-1,1
-15659.0,-4632.0,-4743.0,-1403.0,-1,1
-2879.0,-8403.0,9732.0,28405.0,-1,0
-17.0,-3.0,108.0,19.0,5,3
57710791513.0,-21541294929.0,22037327589.0,-8225715860.0,-1,0
109.0,621.0,-33.0,-188.0,6,2
929215772947.0,2460592397544.0,145617094335.0,385598615203.0,-1,1
397738.0,120405.0,70731.0,21412.0,-1,1
28.0,-3.0,-177.0,19.0,6,1
-71.0,27.0,1086.0,-413.0,-1,2
-638.0,225.0,-207.0,73.0,-1,2
-886679.0,306459.0,-12971931.0,4483432.0,-1,2
-530.0,-1683.0,4827.0,15328.0,-1,2
11341.0,3354.0,106272.0,31429.0,-1,0
239887.0,38958.0,648621.0,105337.0,-1,2
-403707311.0,127888023.0,-1176608547.0,372730780.0,-1,3
-17.0,48.0,159.0,-449.0,7,0
-683.0,1932.0,-1833.0,5185.0,-1,1
-89.0,-294.0,33.0,109.0,5,2
-49957748.0,-164652171.0,18524799.0,61054561.0,-1,3
11359.0,-4323.0,-4212.0,1603.0,-1,0
-3362237.0,-9072999.0,9496557.0,25626466.0,-1,2
-3041.0,-19407.0,-516.0,-3293.0,-1,1
3817.0,-678.0,-12774.0,2269.0,16,1
-69226811.0,-423314793.0,-20542605.0,-125615906.0,-1,0
-4031.0,-717.0,61179.0,10882.0,-1,0
-23095043.0,145983846.0,-73090998.0,462008449.0,-1,0
1.0,-3.0,-9.0,28.0,4,0
324928.0,1010187.0,-35427.0,-110141.0,-1,0
45748.0,133335.0,16209.0,47242.0,-1,2
-35.0,213.0,-12.0,73.0,7,0
-1628.0,-573.0,-5367.0,-1889.0,-1,1
1.0,6.0,-3.0,-17.0,3,2
-26.0,-9.0,159.0,55.0,6,3
28.0,75.0,-87.0,-233.0,6,2
-21016313.0,-6365364.0,118810752.0,35985079.0,-1,1
111925.0,-369219.0,-42171.0,139114.0,-1,1
-7768727.0,-2352069.0,26259948.0,7950493.0,-1,0
-153215.0,-45357.0,-432432.0,-128015.0,-1,0
-1061.0,405.0,-2997.0,1144.0,8,1
2854.0,861.0,-1011.0,-305.0,-1,2
-7289.0,-63024.0,24588.0,212599.0,-1,0
19.0,-6.0,-3.0,1.0,3,1
1072126.0,50211.0,-121239.0,-5678.0,-1,3
-15407.0,-89805.0,1782.0,10387.0,-1,0
-368.0,-63.0,-993.0,-170.0,7,3
389791.0,-61152.0,1238322.0,-194273.0,-1,1
12367.0,-1392.0,-3687.0,415.0,-1,0
-32489.0,108972.0,-297741.0,998659.0,-1,2
-7254017.0,2688210.0,1141590.0,-423053.0,-1,3
521209.0,-156942.0,1748160.0,-526391.0,-1,3
-379057859.0,-114770838.0,-120026211.0,-36341441.0,-1,3
13166947.0,3988662.0,-43645242.0,-13221449.0,-1,1
811.0,-246.0,2133.0,-647.0,7,1
118.0,-399.0,21.0,-71.0,6,0
-131174.0,-347055.0,-23199.0,-61379.0,-1,0
7759.0,-894.0,-2352.0,271.0,-1,1
-54152.0,-178875.0,152931.0,505162.0,-1,0
-267455339.0,81133086.0,-85906608.0,26059933.0,-1,0
-332.0,-2097.0,1113.0,7030.0,-1,1
6411691.0,1125477.0,-95491650.0,-16762139.0,-1,2
1432.0,-4803.0,531.0,-1781.0,8,0
109468.0,689283.0,-19443.0,-122426.0,-1,1
118.0,-687.0,309.0,-1799.0,8,0
-21527.0,72564.0,-3813.0,12853.0,11,0
-692.0,207.0,-6111.0,1828.0,-1,2
15805.0,-4731.0,-2559.0,766.0,-1,0
-287.0,-810.0,45.0,127.0,7,2
5019355.0,1860168.0,-47051472.0,-17437229.0,-1,3
2522933533.0,752582991.0,959340339.0,286168150.0,-1,1
-165608.0,26073.0,13599.0,-2141.0,-1,3
-5354.0,33063.0,-46293.0,285877.0,-1,1
10117.0,28746.0,-3864.0,-10979.0,-1,3
1.0,0.0,3.0,1.0,1,3
4375.0,-507.0,13893.0,-1610.0,-1,1
646552.0,3776739.0,113397.0,662392.0,-1,0
-5379426143.0,-2003873649.0,2004698949.0,746764300.0,-1,2
3976817005.0,327121899.0,1405196241.0,115587532.0,-1,3
5671.0,-921.0,-36138.0,5869.0,-1,3
1801.0,16875.0,-192.0,-1799.0,-1,0
2014057513.0,-358482180.0,-609688251.0,108518437.0,-1,0
96391.0,36423.0,15651.0,5914.0,-1,0
27433.0,-10173.0,-159771.0,59248.0,-1,3
-5633.0,-1773.0,1776.0,559.0,9,3
253.0,-1593.0,-1491.0,9388.0,10,0
10279.0,27771.0,32463.0,87706.0,-1,1
388.0,-2211.0,-2265.0,12907.0,-1,0
12268.0,41487.0,-3699.0,-12509.0,10,2
47440.0,18039.0,8121.0,3088.0,-1,2
6085.0,1974.0,-36174.0,-11735.0,-1,0
1225.0,-453.0,192.0,-71.0,7,1
-20627.0,-54015.0,-177999.0,-466118.0,-1,2
2978389.0,-8468166.0,-8425398.0,23955121.0,-1,0
398134.0,-1131723.0,-2453397.0,6973948.0,-1,3
132242491.0,-41821977.0,438601185.0,-138708584.0,-1,0
-37394.0,11085.0,-126303.0,37441.0,-1,0
154.0,-519.0,435.0,-1466.0,7,0
20557.0,-6474.0,-53901.0,16975.0,-1,0
253.0,1563.0,-45.0,-278.0,8,2
1429075.0,8348481.0,-4719921.0,-27573200.0,-1,3
574250086.0,61390713.0,1540917675.0,164733166.0,-1,2
-48086.0,-126429.0,-129915.0,-341576.0,-1,0
3745387.0,12622488.0,-9910215.0,-33398837.0,-1,1
982.0,-375.0,-309.0,118.0,-1,0
17115665464.0,-156812545617.0,-46165791039.0,422967791026.0,-1,1
1189.0,204.0,-204.0,-35.0,8,3
397.0,1128.0,1128.0,3205.0,8,2
13753027.0,5135178.0,4071711.0,1520317.0,-1,1
-476.0,-2715.0,27.0,154.0,-1,3
793.0,-2673.0,-294.0,991.0,-1,3
10.0,3.0,63.0,19.0,4,3
3106.0,339.0,-8979.0,-980.0,-1,3
-526472.0,-1423683.0,-1738149.0,-4700294.0,-1,0
-8495.0,1389.0,-22794.0,3727.0,-1,3
379.0,-120.0,-60.0,19.0,6,1
1135.0,-336.0,9786.0,-2897.0,-1,0
-449060417.0,-157985739.0,50888169.0,17903170.0,-1,1
67098961.0,10533732.0,7709640.0,1210321.0,-1,1
-6365753.0,-18064182.0,21001494.0,59596219.0,-1,1
-89.0,-507.0,501.0,2854.0,8,2
-6848.0,-18471.0,-2025.0,-5462.0,9,2
1580837725.0,-5290587588.0,181727127.0,-608185943.0,-1,0
6104458.0,20133297.0,1085811.0,3581146.0,-1,2
-8.0,3.0,-27.0,10.0,3,1
298.0,945.0,-1677.0,-5318.0,-1,0
-12608.0,42279.0,1449.0,-4859.0,-1,2
-8.0,3.0,45.0,-17.0,4,1
-247553.0,13476.0,-42012.0,2287.0,-1,2
-1439.0,3888.0,426.0,-1151.0,8,0
3219985.0,-10225197.0,18812538.0,-59740001.0,-1,0
6357313.0,21074049.0,-16645284.0,-55177955.0,-1,0
-1061.0,2778.0,-186.0,487.0,8,0
1612459405.0,478093401.0,4228354104.0,1253704861.0,-1,2
3448.0,-11619.0,-1317.0,4438.0,9,0
38214334.0,12049227.0,126213405.0,39795904.0,-1,0
-17.0,-198.0,48.0,559.0,8,2
-2098493.0,-5634924.0,13334541.0,35806231.0,-1,3
-395278775.0,-147303684.0,149399664.0,55674937.0,-1,2
13398193.0,-42577584.0,1440924.0,-4579055.0,-1,1
19.0,54.0,-63.0,-179.0,5,2
3223.0,8442.0,18768.0,49159.0,-1,1
-28277.0,-4845.0,-8451.0,-1448.0,-1,0
2205469.0,20199387.0,-815580.0,-7469711.0,-1,2
5653.0,1779.0,-17442.0,-5489.0,-1,0
2662462.0,937077.0,15501657.0,5455945.0,-1,0
-161.0,-57.0,-531.0,-188.0,6,3
-2340947114.0,824837571.0,872271261.0,-307346588.0,-1,2
-282878.0,44931.0,-107835.0,17128.0,-1,0
-512.0,-10665.0,153.0,3187.0,-1,2
3924252190.0,1461383859.0,-618711429.0,-230406929.0,-1,0
678637.0,-1957275.0,1831179.0,-5281352.0,-1,1
231040.0,69669.0,-79149.0,-23867.0,-1,1
109.0,294.0,-360.0,-971.0,6,2
2305.0,14709.0,20016.0,127729.0,-1,0
-36089.0,-96855.0,-13380.0,-35909.0,-1,1
-205109.0,78006.0,554601.0,-210923.0,-1,3
10216477.0,-3099309.0,-32467509.0,9849466.0,-1,2
109855.0,-41808.0,290637.0,-110609.0,-1,1
-598077035.0,69306906.0,1612766199.0,-186892037.0,-1,2
4150.0,-48543.0,657.0,-7685.0,-1,1
5776201171.0,1013960895.0,34009228644.0,5970018511.0,-1,2
758877193.0,-229858080.0,224657334.0,-68046983.0,-1,1
235.0,87.0,27.0,10.0,6,3
6378400.0,36017379.0,-94667019.0,-534563198.0,-1,0
1144.0,-405.0,-3867.0,1369.0,8,1
230480785.0,-88010913.0,-26124633.0,9975898.0,-1,2
-6263.0,-1017.0,39912.0,6481.0,-1,1
-159605.0,-422676.0,-48414.0,-128213.0,-1,3
-11977019261.0,-1884851085.0,-1376115327.0,-216562436.0,-1,1
5779.0,-1014.0,15177.0,-2663.0,-1,3
-1037051.0,-2939925.0,365640.0,1036549.0,-1,1
-2423421827.0,-903169755.0,-785425206.0,-292715153.0,-1,2
37.0,117.0,6.0,19.0,5,2
100612072.0,-573320673.0,-283928199.0,1617916249.0,-1,2
9099217.0,-26251437.0,-106476000.0,307185553.0,-1,0
32851.0,5214.0,-193584.0,-30725.0,-1,1
-268163.0,-758556.0,702129.0,1986121.0,-1,2
-21060566.0,-55390887.0,-56802603.0,-149395157.0,-1,3
-2270186.0,-7673991.0,-6011919.0,-20322305.0,-1,2
-19265876.0,7358193.0,5801343.0,-2215700.0,-1,1
1.0,-9.0,6.0,-53.0,5,0
10795366.0,-1912119.0,28268961.0,-5007113.0,-1,2
-188.0,531.0,57.0,-161.0,6,0
-38122901.0,-103003497.0,-14494185.0,-39161546.0,-1,0
970080130.0,293891751.0,-104271321.0,-31589639.0,-1,3
208.0,-63.0,-33.0,10.0,5,1
-150227.0,56610.0,-26370.0,9937.0,-1,0
1675.0,-10344.0,-621.0,3835.0,-1,3
-30005.0,-168618.0,4872.0,27379.0,-1,0
-8.0,3.0,21.0,-8.0,3,1
-1589174.0,-4162719.0,481737.0,1261873.0,-1,2
-34577.0,-10908.0,-100932.0,-31841.0,-1,2
-231281.0,624111.0,-87936.0,237295.0,-1,0
-1165535.0,-410163.0,-198048.0,-69695.0,-1,0
80506.0,-12615.0,-255309.0,40006.0,-1,2
-307535210.0,-91242783.0,91710657.0,27209683.0,-1,3
2791.0,-300.0,-15918.0,1711.0,-1,3
-12984587.0,-2222763.0,-4168491.0,-713582.0,-1,2
-6582860.0,-2147739.0,-17755521.0,-5792957.0,-1,0
-95246.0,-28893.0,-300747.0,-91232.0,-1,3
-6533.0,-531.0,-2313.0,-188.0,-1,1
-19232.0,50529.0,-51873.0,136288.0,-1,1
-2177.0,234.0,-5703.0,613.0,9,1
5248.0,573.0,-17301.0,-1889.0,-1,2
1.0,15.0,0.0,1.0,5,2
-12293.0,2163.0,-32895.0,5788.0,-1,1
-278.0,45.0,1773.0,-287.0,8,1
-1241.0,474.0,-7590.0,2899.0,10,1
913069.0,2468253.0,105843.0,286120.0,-1,1
-15478037.0,-5734380.0,2533563.0,938647.0,-1,0
922294.0,-290835.0,-2602833.0,820774.0,-1,1
-422.0,-159.0,-5133.0,-1934.0,-1,3
1441.0,534.0,9183.0,3403.0,9,3
-3589100.0,-9637941.0,1330761.0,3573541.0,-1,0
-443654684.0,-2613215349.0,131544453.0,774823294.0,-1,3
107299.0,-611310.0,-609960.0,3475099.0,-1,3
53488.0,8397.0,-8421.0,-1322.0,-1,1
1.0,0.0,-6.0,1.0,2,1
35208151489.0,-217197520830.0,-11133795696.0,68683890529.0,-1,3
1.0,0.0,3.0,1.0,1,3
-5678.0,17925.0,2001.0,-6317.0,10,0
72703.0,-424806.0,-11805.0,68977.0,-1,2
-26.0,-69.0,-81.0,-215.0,6,2
-157131107.0,51250299.0,-16813332.0,5483881.0,-1,3
-77444.0,8763.0,-12735.0,1441.0,-1,3
988174.0,2788755.0,-2790519.0,-7875206.0,-1,0
-71.0,12.0,207.0,-35.0,7,1
19.0,3.0,177.0,28.0,6,3
-156653.0,27864.0,53730.0,-9557.0,-1,3
283538467.0,-105668376.0,84746598.0,-31583141.0,-1,3
-8.0,21.0,3.0,-8.0,3,0
-15604145.0,5501691.0,-51517071.0,18163828.0,-1,0
-119582.0,1055253.0,-18765.0,165592.0,-1,2
-89.0,-507.0,-33.0,-188.0,6,2
-620616842.0,184023945.0,-1755627435.0,520574797.0,-1,3
-305.0,-1023.0,-48.0,-161.0,7,2
469.0,-153.0,2673.0,-872.0,-1,1
-251.0,2985.0,-660.0,7849.0,-1,0
-287.0,-828.0,-87.0,-251.0,7,2
-4616747.0,1708734.0,-1392813.0,515503.0,-1,0
37.0,12.0,3.0,1.0,5,3
-8.0,-21.0,-3.0,-8.0,3,2
-180063242081.0,66607762500.0,-597108133251.0,220878155179.0,-1,3
-8.0,-27.0,-45.0,-152.0,5,2
9047368.0,-23959857.0,-24191151.0,64064656.0,-1,2
-79127.0,444669.0,-262392.0,1474561.0,-1,1
1427743.0,4826073.0,3737898.0,12634885.0,-1,0
217.0,-1221.0,75.0,-422.0,8,0
-314.0,-93.0,915.0,271.0,8,3
-17219438.0,-45597777.0,-5146863.0,-13629104.0,-1,0
32456701.0,10215978.0,-11415141.0,-3592997.0,-1,1
-233.0,75.0,-87.0,28.0,6,1
-15345899.0,4646436.0,5800440.0,-1756259.0,-1,3
-75136508.0,27862773.0,11885631.0,-4407533.0,-1,2
-2735.0,816.0,7719.0,-2303.0,-1,0
-809.0,309.0,-144.0,55.0,7,1
-211841918.0,-713884419.0,34396425.0,115912243.0,-1,1
478.0,-177.0,-27.0,10.0,9,1
28.0,9.0,-165.0,-53.0,6,3
2755.0,-9096.0,-7224.0,23851.0,-1,0
-95687.0,33744.0,-250926.0,88489.0,-1,0
-89693.0,27006.0,-15726.0,4735.0,-1,0
-561770.0,3580383.0,-1883247.0,12002680.0,-1,1
424.0,-147.0,75.0,-26.0,7,1
-22625.0,3561.0,-139416.0,21943.0,-1,3
23198851.0,8856483.0,8639736.0,3298339.0,-1,1
-825718256.0,-305415555.0,2606539659.0,964103374.0,-1,1
40969.0,252321.0,-15180.0,-93491.0,-1,0
9754694587.0,-32395644714.0,3160960674.0,-10497648905.0,-1,2
-21590.0,136053.0,-6537.0,41194.0,-1,0
365950.0,-115893.0,1137207.0,-360143.0,-1,0
-71.0,-399.0,21.0,118.0,6,2
-77606.0,13293.0,-29535.0,5059.0,-1,2
6668497.0,18028647.0,2536128.0,6856561.0,-1,3
85385692.0,-25848357.0,-9322791.0,2822239.0,-1,3
20828314.0,-7718967.0,-7136139.0,2644651.0,-1,0
-2726.0,8985.0,-429.0,1414.0,9,0
-3778757.0,-11770437.0,-646695.0,-2014388.0,-1,1
-13491478097.0,4271678709.0,-36382067865.0,11519308972.0,-1,3
-9488078.0,-24945789.0,-27430407.0,-72119258.0,-1,2
10.0,-33.0,27.0,-89.0,4,0
7034977.0,64560354.0,-2474259.0,-22706405.0,-1,3
-35.0,-6.0,-99.0,-17.0,5,3
316.0,-1779.0,27.0,-152.0,9,0
-1475.0,234.0,-3864.0,613.0,8,1
-28727801.0,163326192.0,-9931254.0,56462167.0,-1,1
-6055667.0,-15854595.0,52401996.0,137195857.0,-1,2
