val1,val2,val3,val4
2.0,-1.0,-7.0,4.0
2.0,-7.0,3.0,-10.0
1.0,-5.0,2.0,-9.0
-5.0,3.0,-12.0,7.0
-2.0,-7.0,-1.0,-4.0
-8.0,-5.0,-3.0,-2.0
36.0,49.0,-25.0,-34.0
-8.0,-27.0,3.0,10.0
0.0,-1.0,1.0,2.0
0.0,1.0,-1.0,4.0
-3.0,1.0,2.0,-1.0
22.0,-29.0,-3.0,4.0
-10.0,17.0,7.0,-12.0
-3.0,4.0,-1.0,1.0
-15.0,19.0,-4.0,5.0
-5.0,-2.0,-7.0,-3.0
3.0,-7.0,4.0,-9.0
0.0,-1.0,1.0,0.0
0.0,-1.0,1.0,4.0
-6.0,-1.0,-11.0,-2.0
1.0,4.0,-1.0,-3.0
26.0,15.0,-7.0,-4.0
-1.0,1.0,-2.0,1.0
3.0,-2.0,5.0,-3.0
-7.0,12.0,-3.0,5.0
11.0,-7.0,-14.0,9.0
-5.0,-6.0,1.0,1.0
-7.0,-5.0,10.0,7.0
-4.0,1.0,-1.0,0.0
-1.0,-5.0,-4.0,-21.0
0.0,1.0,-1.0,0.0
-2.0,-3.0,3.0,4.0
-24.0,37.0,-13.0,20.0
57.0,-136.0,13.0,-31.0
-11.0,18.0,3.0,-5.0
-1.0,-2.0,-3.0,-7.0
1.0,1.0,2.0,3.0
-1.0,1.0,-2.0,1.0
1.0,-2.0,-3.0,7.0
-13.0,-10.0,-9.0,-7.0
3.0,10.0,-1.0,-3.0
-7.0,-11.0,2.0,3.0
-15.0,-34.0,-11.0,-25.0
-16.0,55.0,-7.0,24.0
7.0,-40.0,3.0,-17.0
-1.0,0.0,1.0,-1.0
-1.0,-2.0,1.0,1.0
2.0,1.0,-5.0,-2.0
1.0,-1.0,-2.0,3.0
-8.0,13.0,-5.0,8.0
11.0,-20.0,5.0,-9.0
-7.0,4.0,-23.0,13.0
-1.0,-1.0,2.0,1.0
1.0,3.0,-4.0,-11.0
-3.0,-4.0,13.0,17.0
1.0,-2.0,1.0,-1.0
27.0,4.0,-7.0,-1.0
19.0,-6.0,-3.0,1.0
-3.0,-5.0,2.0,3.0
-5.0,4.0,1.0,-1.0
2.0,-1.0,-7.0,4.0
0.0,-1.0,1.0,-4.0
0.0,-1.0,1.0,-2.0
-3.0,5.0,4.0,-7.0
-1.0,1.0,-2.0,1.0
-5.0,-2.0,3.0,1.0
5.0,-8.0,7.0,-11.0
16.0,3.0,-11.0,-2.0
-11.0,7.0,-8.0,5.0
0.0,1.0,-1.0,-4.0
-29.0,-11.0,8.0,3.0
0.0,1.0,-1.0,2.0
14.0,5.0,11.0,4.0
-2.0,-7.0,-1.0,-4.0
5.0,-27.0,8.0,-43.0
-1.0,3.0,0.0,-1.0
6.0,-1.0,1.0,0.0
-25.0,86.0,9.0,-31.0
2.0,5.0,-1.0,-2.0
-2.0,-1.0,-3.0,-2.0
-1.0,0.0,-1.0,-1.0
-11.0,10.0,1.0,-1.0
-16.0,13.0,-5.0,4.0
-7.0,26.0,-3.0,11.0
1.0,1.0,0.0,1.0
0.0,-1.0,1.0,4.0
-13.0,-5.0,8.0,3.0
0.0,-1.0,1.0,-2.0
5.0,-7.0,8.0,-11.0
-25.0,11.0,34.0,-15.0
1.0,-3.0,0.0,1.0
-2.0,-3.0,3.0,4.0
-14.0,3.0,9.0,-2.0
0.0,1.0,-1.0,-2.0
0.0,-1.0,1.0,-2.0
-3.0,-8.0,-1.0,-3.0
-47.0,-13.0,-112.0,-31.0
-1.0,-3.0,0.0,-1.0
-18.0,13.0,11.0,-8.0
-3.0,4.0,-1.0,1.0
-43.0,-51.0,-16.0,-19.0
-17.0,-12.0,-7.0,-5.0
-1.0,3.0,0.0,-1.0
1.0,-3.0,0.0,1.0
53.0,-31.0,12.0,-7.0
5.0,-14.0,-1.0,3.0
-1.0,-2.0,3.0,5.0
5.0,-7.0,-2.0,3.0
0.0,-1.0,1.0,2.0
-11.0,-9.0,-6.0,-5.0
-5.0,-7.0,8.0,11.0
-2.0,-9.0,1.0,4.0
-5.0,-3.0,2.0,1.0
1.0,0.0,-1.0,1.0
1.0,1.0,0.0,1.0
1.0,0.0,1.0,1.0
-4.0,-5.0,-3.0,-4.0
6.0,19.0,5.0,16.0
-4.0,-1.0,-15.0,-4.0
7.0,5.0,4.0,3.0
-11.0,-19.0,-4.0,-7.0
-3.0,7.0,-4.0,9.0
14.0,31.0,9.0,20.0
-1.0,-1.0,-2.0,-3.0
3.0,-1.0,-2.0,1.0
-1.0,-3.0,0.0,-1.0
-2.0,-1.0,-7.0,-4.0
5.0,-2.0,-7.0,3.0
-21.0,-17.0,-16.0,-13.0
7.0,-61.0,24.0,-209.0
-4.0,3.0,-3.0,2.0
-1.0,0.0,-3.0,-1.0
17.0,28.0,3.0,5.0
-18.0,23.0,-11.0,14.0
1.0,-1.0,0.0,1.0
1.0,-5.0,0.0,1.0
73.0,-126.0,-11.0,19.0
1.0,-2.0,5.0,-9.0
1.0,-1.0,-2.0,3.0
1.0,-1.0,0.0,1.0
1.0,1.0,0.0,1.0
-2.0,3.0,-3.0,4.0
-17.0,-7.0,-12.0,-5.0
-6.0,-1.0,-23.0,-4.0
-8.0,37.0,3.0,-14.0
1.0,-2.0,-3.0,7.0
-2.0,5.0,-1.0,2.0
-11.0,4.0,-3.0,1.0
-7.0,-6.0,-1.0,-1.0
6.0,-11.0,11.0,-20.0
-3.0,-2.0,-13.0,-9.0
-1.0,2.0,1.0,-3.0
1.0,3.0,0.0,1.0
-11.0,-2.0,-5.0,-1.0
1.0,2.0,3.0,7.0
9.0,61.0,-4.0,-27.0
-2.0,1.0,3.0,-2.0
-3.0,4.0,5.0,-7.0
-5.0,13.0,-12.0,31.0
2.0,-5.0,1.0,-2.0
-17.0,-7.0,22.0,9.0
1.0,-2.0,1.0,-1.0
-1.0,-3.0,-2.0,-7.0
1.0,-3.0,0.0,1.0
0.0,1.0,-1.0,0.0
-20.0,17.0,7.0,-6.0
-1.0,-5.0,0.0,-1.0
-7.0,-22.0,1.0,3.0
-1.0,-1.0,6.0,5.0
-3.0,2.0,-11.0,7.0
1.0,-13.0,0.0,1.0
1.0,0.0,-1.0,1.0
15.0,-11.0,-4.0,3.0
-8.0,-1.0,17.0,2.0
4.0,-3.0,-5.0,4.0
-1.0,1.0,2.0,-3.0
-3.0,-11.0,2.0,7.0
-3.0,-4.0,7.0,9.0
6.0,-1.0,1.0,0.0
-5.0,2.0,-3.0,1.0
-6.0,-1.0,1.0,0.0
-25.0,-31.0,-4.0,-5.0
0.0,1.0,-1.0,-4.0
-1.0,1.0,0.0,-1.0
5.0,-4.0,-1.0,1.0
3.0,13.0,-4.0,-17.0
9.0,-11.0,-4.0,5.0
3.0,7.0,2.0,5.0
4.0,5.0,3.0,4.0
-4.0,-3.0,-5.0,-4.0
7.0,4.0,19.0,11.0
11.0,6.0,9.0,5.0
29.0,-17.0,12.0,-7.0
25.0,-34.0,-11.0,15.0
-32.0,13.0,-69.0,28.0
5.0,-3.0,2.0,-1.0
1.0,1.0,-4.0,-3.0
41.0,-17.0,-12.0,5.0
1.0,-1.0,0.0,1.0
5.0,4.0,1.0,1.0
-1.0,1.0,-2.0,1.0
19.0,-45.0,-8.0,19.0
-11.0,60.0,-9.0,49.0
-34.0,-7.0,-29.0,-6.0
3.0,20.0,-5.0,-33.0
5.0,-21.0,-4.0,17.0
1.0,-1.0,0.0,1.0
-7.0,-11.0,2.0,3.0
23.0,9.0,-18.0,-7.0
-1.0,-1.0,-2.0,-3.0
1.0,2.0,-7.0,-13.0
-1.0,6.0,-1.0,5.0
2.0,1.0,-1.0,0.0
-2.0,-1.0,1.0,0.0
5.0,-2.0,3.0,-1.0
-2.0,-1.0,-3.0,-2.0
0.0,-1.0,1.0,0.0
5.0,22.0,7.0,31.0
-5.0,-1.0,-4.0,-1.0
-7.0,11.0,-2.0,3.0
1.0,-2.0,-1.0,3.0
7.0,-4.0,-5.0,3.0
-9.0,-13.0,-2.0,-3.0
-18.0,7.0,5.0,-2.0
-13.0,-18.0,-5.0,-7.0
-1.0,10.0,-3.0,29.0
-7.0,10.0,9.0,-13.0
-3.0,-4.0,7.0,9.0
-10.0,27.0,-3.0,8.0
-13.0,5.0,-8.0,3.0
2.0,1.0,3.0,2.0
16.0,-3.0,11.0,-2.0
3.0,-4.0,1.0,-1.0
3.0,2.0,7.0,5.0
6.0,1.0,11.0,2.0
-1.0,5.0,-2.0,9.0
-1.0,2.0,-1.0,1.0
3.0,-7.0,-2.0,5.0
7.0,-24.0,-9.0,31.0
-18.0,-41.0,-7.0,-16.0
-16.0,39.0,9.0,-22.0
1.0,-1.0,-2.0,3.0
-1.0,4.0,-3.0,11.0
-14.0,23.0,-11.0,18.0
0.0,-1.0,1.0,0.0
0.0,1.0,-1.0,2.0
-1.0,-1.0,0.0,-1.0
3.0,-8.0,-1.0,3.0
0.0,1.0,-1.0,-6.0
54.0,-19.0,-17.0,6.0
3.0,4.0,-1.0,-1.0
9.0,1.0,8.0,1.0
-1.0,-1.0,0.0,-1.0
10.0,-1.0,1.0,0.0
0.0,1.0,-1.0,-4.0
-3.0,-4.0,7.0,9.0
4.0,5.0,3.0,4.0
-2.0,1.0,-1.0,0.0
-2.0,-1.0,-3.0,-2.0
-29.0,-47.0,-8.0,-13.0
-1.0,0.0,-3.0,-1.0
1.0,-2.0,-1.0,3.0
0.0,1.0,-1.0,-4.0
4.0,1.0,7.0,2.0
9.0,-13.0,-2.0,3.0
3.0,2.0,7.0,5.0
-8.0,13.0,-5.0,8.0
0.0,1.0,-1.0,2.0
5.0,-4.0,-1.0,1.0
32.0,105.0,-25.0,-82.0
-3.0,1.0,-10.0,3.0
-1.0,2.0,1.0,-3.0
-1.0,1.0,0.0,-1.0
9.0,-7.0,4.0,-3.0
-16.0,-11.0,3.0,2.0
4.0,-7.0,-9.0,16.0
2.0,9.0,-1.0,-4.0
7.0,-5.0,10.0,-7.0
0.0,1.0,-1.0,0.0
-4.0,13.0,11.0,-36.0
-9.0,7.0,-4.0,3.0
18.0,-97.0,-23.0,124.0
-7.0,1.0,6.0,-1.0
-5.0,-3.0,2.0,1.0
2.0,9.0,-1.0,-4.0
-1.0,-3.0,2.0,5.0
-5.0,14.0,1.0,-3.0
-1.0,1.0,-2.0,1.0
0.0,1.0,-1.0,0.0
1.0,1.0,4.0,5.0
1.0,-4.0,-1.0,5.0
-1.0,0.0,-5.0,-1.0
-7.0,-9.0,4.0,5.0
2.0,1.0,3.0,2.0
53.0,-22.0,41.0,-17.0
11.0,-26.0,3.0,-7.0
3.0,7.0,2.0,5.0
5.0,-7.0,-2.0,3.0
2.0,-3.0,-1.0,2.0
1.0,0.0,3.0,1.0
2.0,1.0,-1.0,0.0
0.0,1.0,-1.0,2.0
-4.0,-7.0,-1.0,-2.0
10.0,33.0,3.0,10.0
-2.0,-7.0,-1.0,-4.0
-6.0,-5.0,5.0,4.0
-3.0,7.0,2.0,-5.0
-1.0,0.0,-3.0,-1.0
1.0,-1.0,-2.0,3.0
-16.0,67.0,21.0,-88.0
5.0,1.0,-16.0,-3.0
8.0,-19.0,-5.0,12.0
12.0,-19.0,-5.0,8.0
13.0,-41.0,-6.0,19.0
8.0,-11.0,3.0,-4.0
-2.0,1.0,-1.0,0.0
1.0,0.0,-1.0,1.0
-5.0,16.0,-1.0,3.0
-86.0,-51.0,27.0,16.0
4.0,3.0,-3.0,-2.0
-2.0,-1.0,5.0,2.0
10.0,1.0,-1.0,0.0
4.0,7.0,-15.0,-26.0
-18.0,-29.0,-31.0,-50.0
-1.0,4.0,-1.0,3.0
7.0,4.0,5.0,3.0
-8.0,-7.0,7.0,6.0
-11.0,15.0,8.0,-11.0
8.0,5.0,3.0,2.0
-4.0,-9.0,1.0,2.0
-4.0,-3.0,11.0,8.0
7.0,-9.0,4.0,-5.0
19.0,13.0,16.0,11.0
-13.0,-9.0,-10.0,-7.0
-1.0,0.0,-3.0,-1.0
24.0,61.0,11.0,28.0
53.0,-63.0,228.0,-271.0
1.0,-2.0,-5.0,11.0
-1.0,-1.0,-2.0,-3.0
5.0,14.0,1.0,3.0
1.0,-1.0,0.0,1.0
-4.0,-1.0,1.0,0.0
-1.0,-4.0,1.0,3.0
-3.0,5.0,-2.0,3.0
-19.0,12.0,11.0,-7.0
1.0,1.0,-2.0,-1.0
7.0,11.0,-2.0,-3.0
1.0,1.0,-4.0,-3.0
-1.0,1.0,0.0,-1.0
-3.0,5.0,4.0,-7.0
-13.0,-9.0,16.0,11.0
-2.0,1.0,-1.0,0.0
-7.0,-3.0,12.0,5.0
1.0,-3.0,2.0,-5.0
4.0,-9.0,-7.0,16.0
0.0,1.0,-1.0,-4.0
9.0,17.0,-8.0,-15.0
-9.0,-5.0,2.0,1.0
2.0,-1.0,1.0,0.0
-1.0,-4.0,-1.0,-5.0
3.0,5.0,4.0,7.0
-3.0,13.0,2.0,-9.0
-1.0,1.0,0.0,-1.0
6.0,7.0,5.0,6.0
1.0,7.0,-2.0,-13.0
3.0,1.0,2.0,1.0
5.0,1.0,4.0,1.0
-10.0,3.0,-27.0,8.0
13.0,-18.0,-5.0,7.0
5.0,3.0,8.0,5.0
-14.0,-17.0,5.0,6.0
0.0,-1.0,1.0,0.0
7.0,-33.0,10.0,-47.0
2.0,1.0,-1.0,0.0
7.0,-6.0,-1.0,1.0
2.0,3.0,1.0,2.0
3.0,4.0,-7.0,-9.0
0.0,-1.0,1.0,0.0
-1.0,1.0,-2.0,1.0
-2.0,-1.0,-7.0,-4.0
-3.0,7.0,2.0,-5.0
-9.0,-5.0,2.0,1.0
1.0,-3.0,0.0,1.0
-1.0,-5.0,-2.0,-11.0
0.0,1.0,-1.0,0.0
-7.0,3.0,2.0,-1.0
5.0,3.0,8.0,5.0
3.0,8.0,7.0,19.0
-7.0,-10.0,5.0,7.0
1.0,-1.0,2.0,-1.0
1.0,-4.0,1.0,-3.0
1.0,4.0,-5.0,-19.0
2.0,3.0,1.0,2.0
0.0,1.0,-1.0,4.0
-11.0,-6.0,-9.0,-5.0
11.0,-3.0,4.0,-1.0
0.0,1.0,-1.0,0.0
11.0,35.0,-6.0,-19.0
26.0,19.0,-11.0,-8.0
11.0,-30.0,7.0,-19.0
-16.0,13.0,27.0,-22.0
-3.0,-5.0,2.0,3.0
5.0,-1.0,-4.0,1.0
3.0,20.0,1.0,7.0
-1.0,1.0,-2.0,1.0
2.0,3.0,1.0,2.0
-65.0,-12.0,-157.0,-29.0
-1.0,0.0,-1.0,-1.0
-2.0,-7.0,-1.0,-4.0
5.0,-3.0,12.0,-7.0
1.0,0.0,-3.0,1.0
31.0,19.0,44.0,27.0
4.0,1.0,-1.0,0.0
3.0,10.0,-1.0,-3.0
33.0,5.0,-20.0,-3.0
3.0,1.0,8.0,3.0
2.0,1.0,-1.0,0.0
-1.0,0.0,-5.0,-1.0
-4.0,-13.0,-3.0,-10.0
-17.0,-47.0,4.0,11.0
1.0,1.0,2.0,3.0
-1.0,4.0,1.0,-5.0
-2.0,5.0,3.0,-8.0
1.0,1.0,-4.0,-3.0
-5.0,13.0,-2.0,5.0
-32.0,37.0,19.0,-22.0
3.0,2.0,-11.0,-7.0
-11.0,4.0,-47.0,17.0
-7.0,9.0,-4.0,5.0
-4.0,3.0,-3.0,2.0
-29.0,-8.0,11.0,3.0
-1.0,-1.0,2.0,1.0
-1.0,2.0,-3.0,5.0
2.0,1.0,-1.0,0.0
-2.0,-7.0,-1.0,-4.0
3.0,4.0,-1.0,-1.0
-4.0,1.0,-1.0,0.0
-17.0,-22.0,41.0,53.0
7.0,3.0,2.0,1.0
10.0,-13.0,-3.0,4.0
-2.0,-5.0,-3.0,-8.0
-41.0,87.0,8.0,-17.0
11.0,5.0,2.0,1.0
-2.0,1.0,7.0,-4.0
-1.0,0.0,-7.0,-1.0
-1.0,-2.0,3.0,5.0
-17.0,24.0,-5.0,7.0
16.0,13.0,-5.0,-4.0
-7.0,-3.0,-2.0,-1.0
-1.0,0.0,1.0,-1.0
-21.0,34.0,-13.0,21.0
-1.0,-1.0,0.0,-1.0
-13.0,8.0,-5.0,3.0
21.0,4.0,5.0,1.0
-1.0,2.0,-1.0,1.0
10.0,13.0,-17.0,-22.0
8.0,15.0,-15.0,-28.0
1.0,0.0,3.0,1.0
24.0,29.0,-5.0,-6.0
1.0,-1.0,0.0,1.0
16.0,43.0,-3.0,-8.0
3.0,7.0,-10.0,-23.0
10.0,37.0,7.0,26.0
-4.0,-13.0,-3.0,-10.0
0.0,-1.0,1.0,-2.0
-6.0,-1.0,1.0,0.0
5.0,-14.0,-1.0,3.0
1.0,4.0,-1.0,-3.0
-3.0,-7.0,-2.0,-5.0
7.0,-8.0,1.0,-1.0
5.0,-3.0,2.0,-1.0
3.0,-4.0,-5.0,7.0
1.0,-2.0,1.0,-1.0
-5.0,6.0,-1.0,1.0
-4.0,3.0,-3.0,2.0
2.0,-1.0,-3.0,2.0
-7.0,-5.0,24.0,17.0
0.0,1.0,-1.0,2.0
0.0,-1.0,1.0,-2.0
-10.0,-27.0,-17.0,-46.0
-1.0,-4.0,1.0,3.0
1.0,-3.0,0.0,1.0
3.0,-11.0,2.0,-7.0
-1.0,2.0,-1.0,1.0
7.0,5.0,4.0,3.0
43.0,34.0,-19.0,-15.0
-2.0,7.0,1.0,-4.0
1.0,1.0,6.0,7.0
-4.0,-1.0,1.0,0.0
1.0,2.0,-1.0,-1.0
2.0,3.0,13.0,20.0
-3.0,-1.0,4.0,1.0
3.0,4.0,5.0,7.0
14.0,17.0,-33.0,-40.0
5.0,-6.0,1.0,-1.0
-1.0,-2.0,1.0,1.0
-17.0,-10.0,-5.0,-3.0
-7.0,-1.0,8.0,1.0
22.0,-7.0,19.0,-6.0
-4.0,5.0,-5.0,6.0
1.0,0.0,3.0,1.0
2.0,1.0,-1.0,0.0
27.0,44.0,19.0,31.0
3.0,-4.0,19.0,-25.0
1.0,7.0,0.0,1.0
-8.0,-67.0,11.0,92.0
2.0,1.0,-5.0,-2.0
-9.0,22.0,-7.0,17.0
21.0,-46.0,-5.0,11.0
1.0,2.0,-1.0,-1.0
-11.0,-7.0,30.0,19.0
1.0,2.0,-7.0,-13.0
-3.0,-2.0,-1.0,-1.0
1.0,5.0,2.0,11.0
-5.0,22.0,-3.0,13.0
-5.0,17.0,12.0,-41.0
-1.0,0.0,-3.0,-1.0
-3.0,10.0,-7.0,23.0
-2.0,1.0,-9.0,4.0
3.0,-2.0,-1.0,1.0
1.0,1.0,-2.0,-1.0
-1.0,4.0,-3.0,11.0
5.0,2.0,-13.0,-5.0
-10.0,-53.0,17.0,90.0
3.0,-5.0,2.0,-3.0
-2.0,-3.0,-1.0,-2.0
-1.0,2.0,-1.0,1.0
-77.0,61.0,-24.0,19.0
3.0,-14.0,-1.0,5.0
0.0,-1.0,1.0,-2.0
14.0,-19.0,3.0,-4.0
-5.0,1.0,-6.0,1.0
1.0,0.0,1.0,1.0
1.0,-2.0,1.0,-1.0
-2.0,9.0,3.0,-14.0
-2.0,3.0,1.0,-2.0
-3.0,4.0,-1.0,1.0
-1.0,-2.0,1.0,1.0
-3.0,5.0,-2.0,3.0
-15.0,19.0,26.0,-33.0
9.0,22.0,-7.0,-17.0
9.0,-4.0,7.0,-3.0
2.0,-1.0,-3.0,2.0
-43.0,-8.0,27.0,5.0
1.0,0.0,-1.0,1.0
3.0,-2.0,5.0,-3.0
0.0,-1.0,1.0,0.0
-1.0,-1.0,0.0,-1.0
2.0,3.0,1.0,2.0
23.0,19.0,6.0,5.0
-5.0,23.0,-2.0,9.0
4.0,5.0,-13.0,-16.0
0.0,1.0,-1.0,4.0
-1.0,-3.0,-4.0,-13.0
-3.0,-4.0,1.0,1.0
-3.0,-5.0,2.0,3.0
13.0,9.0,10.0,7.0
3.0,-1.0,-2.0,1.0
-1.0,-6.0,1.0,5.0
-176.0,-283.0,51.0,82.0
1.0,-1.0,4.0,-3.0
-13.0,-29.0,22.0,49.0
0.0,-1.0,1.0,-2.0
-1.0,0.0,1.0,-1.0
-7.0,11.0,-2.0,3.0
5.0,13.0,18.0,47.0
9.0,2.0,-5.0,-1.0
-1.0,-5.0,2.0,9.0
4.0,-1.0,-7.0,2.0
26.0,-19.0,-41.0,30.0
2.0,1.0,-5.0,-2.0
-1.0,-2.0,1.0,1.0
-3.0,-11.0,8.0,29.0
5.0,-8.0,-3.0,5.0
1.0,-1.0,4.0,-3.0
-81.0,-62.0,17.0,13.0
-3.0,5.0,-2.0,3.0
3.0,-2.0,-1.0,1.0
1.0,3.0,0.0,1.0
-3.0,-10.0,-5.0,-17.0
27.0,32.0,-65.0,-77.0
-3.0,5.0,-8.0,13.0
-56.0,99.0,-43.0,76.0
5.0,3.0,-2.0,-1.0
1.0,-1.0,-2.0,3.0
17.0,-12.0,-7.0,5.0
8.0,3.0,5.0,2.0
1.0,0.0,-1.0,1.0
-41.0,-53.0,24.0,31.0
1.0,2.0,1.0,3.0
29.0,5.0,-6.0,-1.0
5.0,-3.0,2.0,-1.0
-1.0,0.0,1.0,-1.0
-24.0,-103.0,7.0,30.0
1.0,-2.0,1.0,-1.0
-29.0,98.0,21.0,-71.0
13.0,-10.0,-9.0,7.0
1.0,5.0,0.0,1.0
0.0,-1.0,1.0,2.0
2.0,3.0,1.0,2.0
-3.0,-11.0,2.0,7.0
-1.0,-1.0,-2.0,-3.0
-1.0,-2.0,1.0,1.0
-2.0,1.0,3.0,-2.0
2.0,1.0,-1.0,0.0
1.0,-2.0,-1.0,3.0
-1.0,-4.0,3.0,11.0
17.0,-13.0,4.0,-3.0
3.0,1.0,2.0,1.0
-1.0,0.0,1.0,-1.0
5.0,12.0,7.0,17.0
1.0,-3.0,2.0,-5.0
1.0,-1.0,4.0,-3.0
13.0,11.0,20.0,17.0
-21.0,97.0,8.0,-37.0
-6.0,13.0,-1.0,2.0
-9.0,-4.0,43.0,19.0
17.0,-4.0,13.0,-3.0
-32.0,-23.0,-25.0,-18.0
1.0,1.0,0.0,1.0
-36.0,11.0,13.0,-4.0
-8.0,-19.0,-5.0,-12.0
-1.0,-2.0,1.0,1.0
1.0,-5.0,0.0,1.0
-8.0,-5.0,-3.0,-2.0
0.0,1.0,-1.0,0.0
-5.0,1.0,4.0,-1.0
5.0,-4.0,-1.0,1.0
-1.0,0.0,1.0,-1.0
-1.0,1.0,2.0,-3.0
5.0,9.0,-4.0,-7.0
-8.0,7.0,-7.0,6.0
10.0,-13.0,-3.0,4.0
3.0,5.0,4.0,7.0
6.0,7.0,-7.0,-8.0
-1.0,-4.0,1.0,3.0
2.0,-9.0,1.0,-4.0
-4.0,-9.0,1.0,2.0
-4.0,-15.0,-1.0,-4.0
1.0,-1.0,6.0,-5.0
-19.0,15.0,-14.0,11.0
17.0,-7.0,-12.0,5.0
-8.0,-19.0,11.0,26.0
-3.0,2.0,1.0,-1.0
7.0,-2.0,11.0,-3.0
-4.0,3.0,-3.0,2.0
-3.0,4.0,-1.0,1.0
1.0,-1.0,0.0,1.0
1.0,1.0,2.0,3.0
-10.0,13.0,3.0,-4.0
1.0,1.0,2.0,3.0
5.0,-2.0,-7.0,3.0
1.0,-3.0,0.0,1.0
14.0,-3.0,-9.0,2.0
3.0,-8.0,-1.0,3.0
-13.0,22.0,-3.0,5.0
-8.0,19.0,5.0,-12.0
-1.0,0.0,1.0,-1.0
2.0,-1.0,-7.0,4.0
0.0,1.0,-1.0,-2.0
-1.0,6.0,1.0,-7.0
-5.0,-12.0,3.0,7.0
-1.0,-1.0,-2.0,-3.0
4.0,1.0,-1.0,0.0
11.0,-18.0,-25.0,41.0
1.0,3.0,0.0,1.0
-3.0,2.0,-5.0,3.0
7.0,3.0,2.0,1.0
3.0,-1.0,-2.0,1.0
-205.0,48.0,-47.0,11.0
-1.0,0.0,3.0,-1.0
1.0,0.0,-3.0,1.0
-10.0,7.0,-3.0,2.0
1.0,3.0,0.0,1.0
13.0,-6.0,-15.0,7.0
-1.0,4.0,3.0,-13.0
5.0,-2.0,3.0,-1.0
-14.0,39.0,5.0,-14.0
13.0,3.0,4.0,1.0
-9.0,11.0,4.0,-5.0
-3.0,-5.0,2.0,3.0
-9.0,7.0,-4.0,3.0
-5.0,-14.0,-1.0,-3.0
27.0,-46.0,37.0,-63.0
-1.0,3.0,0.0,-1.0
3.0,-2.0,5.0,-3.0
1.0,-1.0,-2.0,3.0
-11.0,-9.0,-28.0,-23.0
-3.0,-4.0,1.0,1.0
1.0,4.0,-1.0,-3.0
-3.0,-10.0,7.0,23.0
-17.0,7.0,46.0,-19.0
-7.0,44.0,3.0,-19.0
2.0,11.0,1.0,6.0
-1.0,0.0,1.0,-1.0
3.0,-20.0,-1.0,7.0
18.0,59.0,-11.0,-36.0
-1.0,0.0,-3.0,-1.0
-1.0,-1.0,2.0,1.0
-3.0,-5.0,2.0,3.0
-9.0,34.0,5.0,-19.0
8.0,5.0,3.0,2.0
0.0,-1.0,1.0,-2.0
2.0,-1.0,1.0,0.0
-2.0,5.0,-5.0,12.0
4.0,1.0,-1.0,0.0
31.0,18.0,-19.0,-11.0
-2.0,-1.0,-3.0,-2.0
-4.0,7.0,1.0,-2.0
4.0,-5.0,13.0,-16.0
5.0,2.0,7.0,3.0
-9.0,-11.0,-4.0,-5.0
4.0,-3.0,3.0,-2.0
4.0,5.0,3.0,4.0
3.0,19.0,2.0,13.0
10.0,-7.0,-37.0,26.0
3.0,-4.0,1.0,-1.0
-11.0,13.0,-6.0,7.0
-1.0,-2.0,-5.0,-11.0
0.0,1.0,-1.0,0.0
-1.0,2.0,1.0,-3.0
-30.0,-101.0,-19.0,-64.0
-1.0,2.0,-1.0,1.0
-1.0,3.0,0.0,-1.0
2.0,1.0,-5.0,-2.0
-7.0,11.0,-2.0,3.0
-8.0,-21.0,-35.0,-92.0
-19.0,5.0,-4.0,1.0
1.0,0.0,3.0,1.0
-1.0,5.0,0.0,-1.0
-1.0,1.0,-2.0,1.0
1.0,1.0,2.0,3.0
-1.0,-5.0,2.0,9.0
3.0,-2.0,5.0,-3.0
-2.0,-3.0,7.0,10.0
-8.0,-19.0,-5.0,-12.0
-7.0,2.0,3.0,-1.0
-4.0,-11.0,3.0,8.0
-17.0,-4.0,13.0,3.0
20.0,-17.0,-7.0,6.0
-8.0,7.0,-7.0,6.0
13.0,-22.0,3.0,-5.0
-8.0,-23.0,7.0,20.0
0.0,1.0,-1.0,-2.0
-10.0,27.0,-3.0,8.0
0.0,-1.0,1.0,-6.0
4.0,3.0,-11.0,-8.0
0.0,1.0,-1.0,-6.0
-21.0,58.0,17.0,-47.0
3.0,-10.0,1.0,-3.0
97.0,-115.0,-70.0,83.0
-5.0,-2.0,3.0,1.0
13.0,47.0,8.0,29.0
1.0,0.0,1.0,1.0
24.0,35.0,-11.0,-16.0
-1.0,1.0,0.0,-1.0
-5.0,-8.0,-3.0,-5.0
-12.0,-5.0,-19.0,-8.0
1.0,2.0,-1.0,-1.0
-5.0,-3.0,-8.0,-5.0
-27.0,31.0,20.0,-23.0
-2.0,5.0,3.0,-8.0
15.0,-23.0,2.0,-3.0
-4.0,9.0,7.0,-16.0
-5.0,9.0,-4.0,7.0
2.0,-7.0,-1.0,4.0
3.0,-5.0,2.0,-3.0
-1.0,1.0,2.0,-3.0
-1.0,0.0,1.0,-1.0
6.0,23.0,1.0,4.0
-7.0,5.0,-24.0,17.0
25.0,11.0,34.0,15.0
0.0,1.0,-1.0,-2.0
1.0,-1.0,0.0,1.0
-1.0,7.0,0.0,-1.0
7.0,-2.0,-3.0,1.0
-8.0,-51.0,-5.0,-32.0
-1.0,1.0,0.0,-1.0
2.0,5.0,-1.0,-2.0
-3.0,2.0,13.0,-9.0
-7.0,10.0,-5.0,7.0
