val1,val2,val3,val4
13.0,-32.0,-2.0,5.0
7777.0,3446.0,-3392.0,-1503.0
-39.0,-22.0,484.0,273.0
-67.0,146.0,-28.0,61.0
84217.0,-24856.0,34502.0,-10183.0
-3458435.0,832178.0,1263318.0,-303983.0
-179.0,50.0,-290.0,81.0
-103.0,-14.0,184.0,25.0
12425.0,-21622.0,-9542.0,16605.0
7257.0,-4576.0,-674.0,425.0
-7.0,4.0,-30.0,17.0
5.0,-2.0,-2.0,1.0
-7.0,-30.0,4.0,17.0
-339.0,-140.0,-724.0,-299.0
-11927.0,-4996.0,3612.0,1513.0
-3.0,2.0,-8.0,5.0
-16515.0,-6772.0,25648.0,10517.0
-3.0,-2.0,2.0,1.0
89.0,-40.0,514.0,-231.0
-11.0,16.0,-20.0,29.0
5.0,2.0,-18.0,-7.0
-147.0,226.0,80.0,-123.0
-1527.0,-2488.0,634.0,1033.0
697.0,-324.0,-1138.0,529.0
2401.0,1518.0,6322.0,3997.0
-1995.0,-2864.0,-916.0,-1315.0
1.0,2.0,4.0,9.0
29.0,-12.0,-12.0,5.0
2877.0,1102.0,3950.0,1513.0
21.0,50.0,-50.0,-119.0
1.0,0.0,2.0,1.0
5.0,2.0,-8.0,-3.0
-387.0,160.0,3200.0,-1323.0
9.0,-4.0,-2.0,1.0
-383.0,-926.0,-304.0,-735.0
369.0,292.0,-484.0,-383.0
-23551.0,-5086.0,-10942.0,-2363.0
-3.0,-8.0,56.0,149.0
3653.0,2270.0,-9950.0,-6183.0
877.0,-618.0,-342.0,241.0
-11.0,8.0,4.0,-3.0
-11.0,40.0,-8.0,29.0
37.0,24.0,-128.0,-83.0
2081.0,3668.0,-3290.0,-5799.0
-7.0,24.0,-12.0,41.0
1.0,2.0,2.0,5.0
14965.0,-63246.0,10426.0,-44063.0
-119.0,50.0,-50.0,21.0
-1979.0,-1086.0,1292.0,709.0
-11.0,-4.0,-8.0,-3.0
5.0,8.0,-12.0,-19.0
9885.0,-2776.0,-1784.0,501.0
129.0,20.0,-200.0,-31.0
-55.0,134.0,346.0,-843.0
8649.0,-5540.0,5294.0,-3391.0
-1247.0,716.0,-2858.0,1641.0
-67.0,-42.0,8.0,5.0
-4463.0,-14718.0,-7754.0,-25571.0
-25655.0,16178.0,-62742.0,39565.0
21.0,40.0,-52.0,-99.0
317.0,178.0,130.0,73.0
-83.0,-22.0,34.0,9.0
29.0,-22.0,4.0,-3.0
1.0,0.0,-2.0,1.0
-13451.0,-1976.0,-5684.0,-835.0
1513.0,954.0,3884.0,2449.0
-14035.0,22738.0,-19002.0,30785.0
9.0,16.0,-40.0,-71.0
581.0,-1102.0,-184.0,349.0
-7247.0,16434.0,-2006.0,4549.0
49.0,-78.0,22.0,-35.0
-215.0,134.0,146.0,-91.0
-115.0,-182.0,218.0,345.0
3601.0,-1912.0,-6330.0,3361.0
25.0,-16.0,36.0,-23.0
-6575.0,1924.0,-16024.0,4689.0
1077.0,-472.0,664.0,-291.0
305.0,108.0,658.0,233.0
-2151.0,-470.0,-4810.0,-1051.0
79357.0,188862.0,-35638.0,-84815.0
-391.0,-1030.0,-566.0,-1491.0
485.0,-822.0,-272.0,461.0
45.0,8.0,28.0,5.0
1957.0,-910.0,-200.0,93.0
5277.0,1186.0,3386.0,761.0
-1223.0,-3486.0,274.0,781.0
-43.0,-56.0,10.0,13.0
33633.0,13978.0,113678.0,47245.0
17.0,2.0,8.0,1.0
-148827.0,-101426.0,-365080.0,-248803.0
-1027.0,794.0,454.0,-351.0
3001.0,-7656.0,13744.0,-35063.0
-683.0,-874.0,-1484.0,-1899.0
93637.0,434874.0,-24138.0,-112103.0
-623.0,334.0,-360.0,193.0
37.0,-44.0,-58.0,69.0
-31.0,20.0,-138.0,89.0
1.0,-2.0,-2.0,5.0
97.0,-138.0,-26.0,37.0
-127.0,460.0,-336.0,1217.0
1.0,0.0,2.0,1.0
5.0,8.0,-12.0,-19.0
-23.0,56.0,62.0,-151.0
20537.0,9088.0,13326.0,5897.0
1.0,0.0,-2.0,1.0
1289.0,1748.0,-542.0,-735.0
29.0,46.0,46.0,73.0
69.0,-8.0,26.0,-3.0
-7867.0,13398.0,4570.0,-7783.0
-11.0,-24.0,6.0,13.0
-271.0,-176.0,174.0,113.0
1.0,0.0,4.0,1.0
157.0,-60.0,-348.0,133.0
-52607.0,-71938.0,83130.0,113677.0
-5743.0,3612.0,-10788.0,6785.0
1.0,-10.0,0.0,1.0
5.0,2.0,2.0,1.0
268465.0,125748.0,-71732.0,-33599.0
-251.0,606.0,-70.0,169.0
-79.0,-30.0,108.0,41.0
-3.0,2.0,-2.0,1.0
1.0,0.0,-2.0,1.0
1177.0,-744.0,492.0,-311.0
113.0,-52.0,-402.0,185.0
-3103.0,7566.0,1750.0,-4267.0
-427.0,-120.0,-580.0,-163.0
5.0,-2.0,8.0,-3.0
-19331.0,-32928.0,31498.0,53653.0
-319.0,-50.0,134.0,21.0
9.0,4.0,2.0,1.0
1.0,-2.0,-6.0,13.0
1.0,0.0,-6.0,1.0
1.0,0.0,2.0,1.0
9.0,4.0,2.0,1.0
-7.0,-12.0,-4.0,-7.0
-499.0,-92.0,-320.0,-59.0
1.0,-2.0,0.0,1.0
957.0,652.0,524.0,357.0
-1543.0,-990.0,5600.0,3593.0
2841.0,-4400.0,6482.0,-10039.0
-14347.0,-20638.0,-11250.0,-16183.0
-3.0,-2.0,2.0,1.0
1.0,2.0,8.0,17.0
1.0,10.0,0.0,1.0
-327.0,146.0,-710.0,317.0
301.0,-710.0,432.0,-1019.0
-3.0,8.0,-2.0,5.0
-1355.0,-402.0,-482.0,-143.0
-6791.0,14604.0,1216.0,-2615.0
5.0,-42.0,-2.0,17.0
93.0,-38.0,-22.0,9.0
497.0,-788.0,-152.0,241.0
-5503.0,-13982.0,-2010.0,-5107.0
10889.0,-4418.0,-17206.0,6981.0
-227.0,-632.0,-820.0,-2283.0
33.0,-94.0,-20.0,57.0
49.0,-38.0,40.0,-31.0
133993.0,-353834.0,54652.0,-144319.0
-119883.0,-21484.0,-310226.0,-55595.0
13.0,-2.0,-6.0,1.0
17.0,-4.0,30.0,-7.0
-23.0,-16.0,-148.0,-103.0
-31.0,-80.0,50.0,129.0
117.0,254.0,1012.0,2197.0
1.0,4.0,2.0,9.0
-203.0,-54.0,-312.0,-83.0
3621.0,-15136.0,-4604.0,19245.0
1.0,-8.0,-2.0,17.0
10961.0,8408.0,2400.0,1841.0
-33499.0,7634.0,-186500.0,42501.0
1.0,0.0,-2.0,1.0
41.0,-98.0,18.0,-43.0
5.0,-2.0,-12.0,5.0
1.0,0.0,0.0,1.0
-33847.0,26660.0,-73708.0,58057.0
29.0,74.0,-20.0,-51.0
-7.0,-4.0,16.0,9.0
1.0,0.0,8.0,1.0
-13375.0,4056.0,21154.0,-6415.0
9.0,-74.0,-4.0,33.0
3929.0,2732.0,5754.0,4001.0
-167.0,64.0,60.0,-23.0
1.0,-4.0,2.0,-7.0
1.0,2.0,-2.0,-3.0
181.0,312.0,-76.0,-131.0
-43.0,160.0,-68.0,253.0
-3.0,-14.0,-10.0,-47.0
-3.0,-2.0,2.0,1.0
-35.0,-76.0,-64.0,-139.0
9.0,16.0,-4.0,-7.0
121.0,-14.0,268.0,-31.0
-57759.0,-142562.0,91634.0,226173.0
78473.0,123976.0,-348492.0,-550567.0
-101387.0,-36076.0,-40208.0,-14307.0
5.0,-22.0,8.0,-35.0
-299.0,472.0,-140.0,221.0
-899.0,-1538.0,2002.0,3425.0
14817.0,10408.0,35216.0,24737.0
13.0,-2.0,-6.0,1.0
-67.0,38.0,-30.0,17.0
69.0,28.0,170.0,69.0
9.0,4.0,2.0,1.0
-43.0,114.0,66.0,-175.0
456537.0,103402.0,-288094.0,-65251.0
49.0,80.0,30.0,49.0
-5323.0,2198.0,1470.0,-607.0
-8227.0,-3476.0,-34676.0,-14651.0
103081.0,-162574.0,58122.0,-91667.0
285.0,-128.0,-118.0,53.0
-326199.0,-578048.0,136442.0,241785.0
-715.0,-328.0,-1018.0,-467.0
1601.0,360.0,716.0,161.0
-11.0,-4.0,-8.0,-3.0
-3.0,-4.0,10.0,13.0
13.0,-4.0,36.0,-11.0
-411.0,-1076.0,-322.0,-843.0
1.0,-2.0,2.0,-3.0
-547.0,-54.0,-1408.0,-139.0
697.0,-256.0,-1070.0,393.0
-19.0,12.0,-8.0,5.0
1.0,2.0,2.0,5.0
-3.0,-8.0,2.0,5.0
317.0,-494.0,120.0,-187.0
-4999.0,-3100.0,-2256.0,-1399.0
-11.0,16.0,24.0,-35.0
-367.0,256.0,-162.0,113.0
45.0,-26.0,-64.0,37.0
122173.0,-193304.0,76032.0,-120299.0
153.0,-362.0,-112.0,265.0
-36967.0,306046.0,-20642.0,170893.0
-107.0,-42.0,-28.0,-11.0
-747.0,1294.0,-310.0,537.0
-19.0,52.0,4.0,-11.0
-43.0,-18.0,98.0,41.0
1.0,2.0,0.0,1.0
41.0,-180.0,182.0,-799.0
52121.0,137020.0,-38632.0,-101559.0
-43.0,-18.0,98.0,41.0
9885.0,-15464.0,4364.0,-6827.0
877.0,2124.0,-64.0,-155.0
-37931.0,48414.0,-15946.0,20353.0
11121.0,1808.0,53446.0,8689.0
-36659.0,26764.0,-8258.0,6029.0
-463.0,638.0,1262.0,-1739.0
21373.0,32668.0,-4812.0,-7355.0
-275.0,434.0,-614.0,969.0
-30851.0,5688.0,13858.0,-2555.0
-175.0,402.0,-488.0,1121.0
-59.0,-142.0,-86.0,-207.0
1.0,0.0,-2.0,1.0
42493.0,90592.0,-157594.0,-335979.0
-3.0,2.0,-8.0,5.0
9.0,2.0,-14.0,-3.0
21.0,34.0,8.0,13.0
-919.0,-2410.0,580.0,1521.0
26697.0,-59036.0,7358.0,-16271.0
105.0,-46.0,16.0,-7.0
5.0,-8.0,2.0,-3.0
85.0,208.0,-302.0,-739.0
-3.0,-2.0,2.0,1.0
1.0,2.0,0.0,1.0
-35.0,-24.0,-86.0,-59.0
21.0,-8.0,-34.0,13.0
-759.0,-356.0,-646.0,-303.0
153.0,-64.0,-98.0,41.0
5.0,-8.0,42.0,-67.0
25.0,-84.0,14.0,-47.0
-14235.0,-2684.0,22514.0,4245.0
862997.0,483760.0,-376316.0,-210947.0
1.0,-2.0,0.0,1.0
-71.0,-452.0,-172.0,-1095.0
1.0,0.0,2.0,1.0
52033.0,110882.0,29322.0,62485.0
-15.0,4.0,-64.0,17.0
-971.0,-1662.0,3506.0,6001.0
14893.0,-21402.0,-35632.0,51205.0
-19.0,84.0,-50.0,221.0
-7.0,4.0,-2.0,1.0
-288695.0,1074438.0,-42642.0,158701.0
733.0,-206.0,-886.0,249.0
-1759.0,736.0,-6656.0,2785.0
-171.0,50.0,106.0,-31.0
-11.0,46.0,-6.0,25.0
-1559.0,-2420.0,4304.0,6681.0
-2176011.0,5250934.0,854036.0,-2060875.0
-2731.0,-980.0,-588.0,-211.0
-127.0,-1324.0,40.0,417.0
481.0,1736.0,284.0,1025.0
594481.0,144198.0,-409674.0,-99371.0
-23.0,2.0,-12.0,1.0
5.0,4.0,-14.0,-11.0
5125.0,-34022.0,1358.0,-9015.0
5.0,8.0,-2.0,-3.0
-59.0,14.0,-38.0,9.0
17.0,4.0,38.0,9.0
-143.0,64.0,-38.0,17.0
-1635.0,-1054.0,2074.0,1337.0
97.0,-720.0,362.0,-2687.0
285.0,1268.0,-452.0,-2011.0
-19.0,26.0,8.0,-11.0
13.0,-18.0,-18.0,25.0
-5091.0,1880.0,3496.0,-1291.0
93.0,170.0,64.0,117.0
1.0,2.0,0.0,1.0
1.0,2.0,-2.0,-3.0
2069.0,-11622.0,-802.0,4505.0
-623.0,2830.0,94.0,-427.0
49.0,120.0,-274.0,-671.0
-11.0,-26.0,-30.0,-71.0
9.0,32.0,-2.0,-7.0
-119.0,-82.0,402.0,277.0
261.0,374.0,-164.0,-235.0
-19.0,-46.0,50.0,121.0
119593.0,37620.0,-67976.0,-21383.0
1.0,0.0,-10.0,1.0
-35.0,-48.0,-78.0,-107.0
-144207.0,-51644.0,17762.0,6361.0
6281.0,-1510.0,-1668.0,401.0
-323.0,-672.0,-236.0,-491.0
49.0,-20.0,-22.0,9.0
99541.0,259970.0,-62442.0,-163079.0
5.0,-2.0,-2.0,1.0
13.0,44.0,-8.0,-27.0
27485.0,120388.0,121528.0,532309.0
-2891.0,-4212.0,1788.0,2605.0
-67.0,-440.0,164.0,1077.0
1.0,-2.0,0.0,1.0
5.0,-2.0,-2.0,1.0
3341.0,-8982.0,1364.0,-3667.0
29.0,18.0,66.0,41.0
-35.0,116.0,54.0,-179.0
5.0,12.0,12.0,29.0
-110535.0,-60946.0,189166.0,104301.0
-11.0,-24.0,6.0,13.0
77.0,34.0,-34.0,-15.0
-223.0,-530.0,-146.0,-347.0
-20415.0,9038.0,7768.0,-3439.0
-623.0,4034.0,402.0,-2603.0
-667.0,306.0,1140.0,-523.0
-15.0,-32.0,38.0,81.0
18677.0,-3176.0,2464.0,-419.0
101.0,-350.0,-58.0,201.0
109.0,-268.0,24.0,-59.0
125685.0,-55154.0,180734.0,-79311.0
-1579.0,-11980.0,356.0,2701.0
53.0,12.0,22.0,5.0
-176079.0,461836.0,-20506.0,53785.0
-30687.0,-49766.0,-75208.0,-121967.0
-17503.0,4686.0,42876.0,-11479.0
-91.0,12.0,-220.0,29.0
-3.0,-8.0,2.0,5.0
-419.0,264.0,1084.0,-683.0
8033.0,-3186.0,11636.0,-4615.0
24973.0,61130.0,42526.0,104097.0
2497.0,580.0,-6574.0,-1527.0
-3.0,2.0,-14.0,9.0
-19.0,14.0,4.0,-3.0
-35.0,-16.0,-24.0,-11.0
49.0,-170.0,130.0,-451.0
3949.0,1722.0,1736.0,757.0
-35.0,-92.0,-202.0,-531.0
-455.0,722.0,-1198.0,1901.0
33.0,-52.0,-158.0,249.0
-51.0,-224.0,-28.0,-123.0
13.0,30.0,-88.0,-203.0
-4651.0,1900.0,1104.0,-451.0
-33231.0,90962.0,89074.0,-243819.0
997.0,-412.0,-438.0,181.0
8801.0,-3572.0,2422.0,-983.0
53.0,12.0,22.0,5.0
49.0,76.0,-20.0,-31.0
-71.0,-102.0,-158.0,-227.0
-743.0,164.0,-1708.0,377.0
5936669.0,3162180.0,-9468112.0,-5043211.0
41.0,264.0,-16.0,-103.0
-71.0,-158.0,-102.0,-227.0
-12451.0,-1454.0,-9000.0,-1051.0
-14443.0,-5662.0,8400.0,3293.0
-35.0,78.0,-22.0,49.0
19069.0,5068.0,-9162.0,-2435.0
9.0,-14.0,2.0,-3.0
2197.0,9690.0,-7860.0,-34667.0
-19.0,14.0,4.0,-3.0
-407.0,256.0,62.0,-39.0
-75.0,-172.0,-92.0,-211.0
1.0,2.0,0.0,1.0
-495.0,3274.0,-1174.0,7765.0
1.0,-6.0,-2.0,13.0
-123.0,298.0,26.0,-63.0
281.0,-66.0,132.0,-31.0
225.0,-548.0,62.0,-151.0
17.0,76.0,36.0,161.0
1.0,0.0,0.0,1.0
29.0,66.0,-40.0,-91.0
251853.0,405346.0,-433540.0,-697763.0
-111223.0,61074.0,28750.0,-15787.0
15617.0,21230.0,-6096.0,-8287.0
2245.0,944.0,-654.0,-275.0
757.0,-308.0,204.0,-83.0
45.0,8.0,-152.0,-27.0
-5535.0,1468.0,-8902.0,2361.0
-480643.0,-308372.0,-127290.0,-81667.0
77.0,-184.0,-752.0,1797.0
41.0,264.0,312.0,2009.0
13.0,6.0,-24.0,-11.0
-24099.0,8972.0,17392.0,-6475.0
-783.0,-544.0,-344.0,-239.0
-907.0,2218.0,-568.0,1389.0
-11.0,-6.0,2.0,1.0
-35.0,8.0,48.0,-11.0
-179.0,692.0,-82.0,317.0
-3.0,2.0,-2.0,1.0
-8451.0,-14540.0,-3238.0,-5571.0
-4887.0,-21784.0,1366.0,6089.0
2586649.0,-388814.0,-402892.0,60561.0
-12059.0,40492.0,-4614.0,15493.0
1213.0,-744.0,5496.0,-3371.0
1.0,-2.0,0.0,1.0
-3.0,-4.0,10.0,13.0
-7287.0,-11554.0,11734.0,18605.0
2269.0,-1036.0,7786.0,-3555.0
3209.0,12064.0,1326.0,4985.0
-223.0,102.0,94.0,-43.0
-19.0,24.0,-42.0,53.0
-307.0,188.0,-178.0,109.0
13.0,2.0,6.0,1.0
5.0,-2.0,8.0,-3.0
1.0,6.0,0.0,1.0
1.0,0.0,2.0,1.0
-2823.0,1948.0,-442.0,305.0
-3.0,8.0,-2.0,5.0
-2171.0,-7772.0,-488.0,-1747.0
-7.0,-2.0,4.0,1.0
17.0,-10.0,46.0,-27.0
77.0,120.0,34.0,53.0
1.0,0.0,-2.0,1.0
13.0,32.0,2.0,5.0
1.0,0.0,-2.0,1.0
-51967.0,19758.0,230548.0,-87655.0
921.0,4220.0,-122.0,-559.0
1.0,-2.0,-4.0,9.0
5.0,2.0,-8.0,-3.0
-1175.0,5188.0,248.0,-1095.0
13061.0,2956.0,29184.0,6605.0
-24659.0,-58424.0,-14328.0,-33947.0
3840461.0,-20605836.0,-1387458.0,7444349.0
1.0,2.0,2.0,5.0
-19.0,44.0,22.0,-51.0
145037.0,381858.0,54746.0,144137.0
40193.0,-4928.0,-86658.0,10625.0
1.0,-6.0,0.0,1.0
-43.0,16.0,94.0,-35.0
20345.0,8442.0,-32378.0,-13435.0
13.0,2.0,6.0,1.0
1.0,0.0,2.0,1.0
9597.0,6068.0,-3674.0,-2323.0
5.0,-2.0,-12.0,5.0
-631.0,-226.0,1544.0,553.0
188269.0,-120334.0,-448484.0,286653.0
7309.0,-11768.0,33824.0,-54459.0
-6571.0,14850.0,24572.0,-55531.0
-31.0,-20.0,-110.0,-71.0
2273.0,-1330.0,928.0,-543.0
-2671.0,-1010.0,4784.0,1809.0
-39.0,-212.0,-16.0,-87.0
-271.0,-126.0,1740.0,809.0
113.0,186.0,178.0,293.0
1.0,0.0,0.0,1.0
141.0,-200.0,662.0,-939.0
-155.0,68.0,98.0,-43.0
-6155.0,2516.0,-27196.0,11117.0
9.0,-4.0,-2.0,1.0
1116669.0,-2366186.0,-4936222.0,10459697.0
-3.0,-8.0,-10.0,-27.0
1.0,0.0,-2.0,1.0
5697.0,-2500.0,-2354.0,1033.0
1.0,2.0,0.0,1.0
-163.0,72.0,-120.0,53.0
1.0,-2.0,0.0,1.0
121.0,-46.0,50.0,-19.0
-151.0,-40.0,34.0,9.0
73.0,-22.0,10.0,-3.0
-47.0,174.0,-10.0,37.0
1.0,0.0,2.0,1.0
-2071.0,898.0,-1220.0,529.0
20833.0,-13166.0,12790.0,-8083.0
-535.0,-336.0,-2304.0,-1447.0
1.0,0.0,0.0,1.0
-535595.0,-218696.0,-1211204.0,-494563.0
1.0,0.0,-2.0,1.0
-2331.0,4036.0,3638.0,-6299.0
1.0,2.0,0.0,1.0
5.0,-14.0,14.0,-39.0
-193775.0,341886.0,45834.0,-80867.0
-3.0,-8.0,8.0,21.0
-31.0,-12.0,44.0,17.0
8317.0,-5270.0,-36508.0,23133.0
-33707.0,28642.0,-85868.0,72965.0
-3.0,2.0,-2.0,1.0
23605.0,6586.0,-8756.0,-2443.0
-1699.0,-6094.0,-622.0,-2231.0
-3.0,2.0,4.0,-3.0
-35719.0,48792.0,57528.0,-78583.0
-23.0,-6.0,96.0,25.0
-3319.0,8108.0,1804.0,-4407.0
-47.0,-174.0,10.0,37.0
159805.0,-749382.0,-41832.0,196165.0
-11.0,-4.0,-74.0,-27.0
3940925.0,-2713908.0,14341322.0,-9876115.0
1.0,-2.0,0.0,1.0
9.0,-16.0,4.0,-7.0
17.0,10.0,-12.0,-7.0
17.0,4.0,38.0,9.0
-527.0,1398.0,-2036.0,5401.0
4453.0,-19552.0,7890.0,-34643.0
53.0,-94.0,22.0,-39.0
-71.0,40.0,126.0,-71.0
-43.0,18.0,246.0,-103.0
229.0,352.0,-54.0,-83.0
429.0,1154.0,-758.0,-2039.0
-1059.0,172.0,2432.0,-395.0
-359.0,886.0,-156.0,385.0
-49279.0,119176.0,103288.0,-249791.0
-159.0,-38.0,-46.0,-11.0
31861.0,-13078.0,21680.0,-8899.0
1.0,-2.0,8.0,-15.0
-375.0,-146.0,-244.0,-95.0
49.0,-20.0,-22.0,9.0
253.0,-48.0,-448.0,85.0
-99.0,28.0,-46.0,13.0
349.0,-196.0,276.0,-155.0
-10503.0,-15310.0,6238.0,9093.0
-7.0,-4.0,2.0,1.0
-14779.0,19138.0,-36166.0,46833.0
1.0,-4.0,-2.0,9.0
1.0,0.0,-2.0,1.0
-247.0,54.0,-462.0,101.0
-31.0,-14.0,20.0,9.0
-30159.0,5452.0,8978.0,-1623.0
797.0,2030.0,1764.0,4493.0
121.0,78.0,76.0,49.0
1.0,2.0,0.0,1.0
-124215.0,-51356.0,-282154.0,-116655.0
-7.0,-4.0,-12.0,-7.0
-71.0,26.0,172.0,-63.0
-779.0,294.0,-1974.0,745.0
53.0,-22.0,-12.0,5.0
-83.0,-144.0,132.0,229.0
-1223.0,-1698.0,4668.0,6481.0
48917.0,-67644.0,19886.0,-27499.0
3913.0,8986.0,-7094.0,-16291.0
17.0,20.0,-6.0,-7.0
-234611.0,-66072.0,-97190.0,-27371.0
-516139.0,-143890.0,-623352.0,-173779.0
37.0,124.0,-168.0,-563.0
41.0,-106.0,12.0,-31.0
9.0,2.0,4.0,1.0
18069229.0,-11639150.0,-7418502.0,4778569.0
-7.0,-2.0,4.0,1.0
137.0,58.0,248.0,105.0
1.0,2.0,0.0,1.0
1.0,0.0,2.0,1.0
281.0,446.0,172.0,273.0
-3091.0,-7050.0,-4170.0,-9511.0
1.0,0.0,-2.0,1.0
-75319.0,-268282.0,47818.0,170325.0
109.0,-242.0,50.0,-111.0
1.0,-2.0,0.0,1.0
69589.0,19150.0,-95902.0,-26391.0
294517.0,749028.0,-636326.0,-1618331.0
5.0,14.0,-4.0,-11.0
973.0,-2154.0,276.0,-611.0
429.0,128.0,124.0,37.0
73.0,116.0,56.0,89.0
-55.0,76.0,34.0,-47.0
-183.0,112.0,-616.0,377.0
14085.0,1702.0,1862.0,225.0
-11.0,-4.0,-8.0,-3.0
941.0,160.0,594.0,101.0
26129.0,-7204.0,-15092.0,4161.0
-309539.0,-68408.0,130050.0,28741.0
-43.0,-94.0,-102.0,-223.0
-303.0,-526.0,178.0,309.0
-15.0,-56.0,-4.0,-15.0
121.0,14.0,-26.0,-3.0
49.0,80.0,128.0,209.0
1709.0,-7780.0,7638.0,-34771.0
-3191.0,948.0,-892.0,265.0
629.0,1534.0,-98.0,-239.0
-2067.0,-542.0,614.0,161.0
-615.0,-1348.0,172.0,377.0
-1107.0,698.0,-452.0,285.0
-2491.0,6066.0,6000.0,-14611.0
1169.0,7828.0,-326.0,-2183.0
-7.0,-4.0,2.0,1.0
-10043.0,-7010.0,-17288.0,-12067.0
21.0,-8.0,50.0,-19.0
-1523.0,362.0,-1990.0,473.0
9.0,22.0,2.0,5.0
-23.0,42.0,6.0,-11.0
1481.0,-180.0,650.0,-79.0
-15.0,-8.0,32.0,17.0
21.0,50.0,-8.0,-19.0
-7.0,40.0,18.0,-103.0
-33659.0,13662.0,19510.0,-7919.0
-2303.0,976.0,-1286.0,545.0
5.0,-2.0,-32.0,13.0
1.0,2.0,0.0,1.0
1.0,-4.0,-2.0,9.0
17.0,-30.0,4.0,-7.0
849.0,2072.0,-1160.0,-2831.0
-1887.0,4838.0,736.0,-1887.0
13.0,-32.0,-2.0,5.0
301.0,456.0,1672.0,2533.0
1953.0,-794.0,-3082.0,1253.0
-1559.0,-5588.0,2134.0,7649.0
-963.0,266.0,286.0,-79.0
27349.0,-10600.0,11484.0,-4451.0
161.0,-66.0,-422.0,173.0
-1255883.0,333762.0,-770552.0,204781.0
-33139.0,-75458.0,-74144.0,-168827.0
127633.0,81842.0,-52036.0,-33367.0
53.0,-34.0,-14.0,9.0
-3.0,2.0,-14.0,9.0
-95.0,44.0,-54.0,25.0
-3.0,-8.0,-10.0,-27.0
-2887.0,-1630.0,774.0,437.0
-47.0,-6.0,8.0,1.0
85.0,-108.0,-48.0,61.0
-131.0,-92.0,-84.0,-59.0
1029.0,232.0,-6826.0,-1539.0
1.0,-2.0,2.0,-3.0
-703.0,-1210.0,-434.0,-747.0
-3.0,-4.0,-32.0,-43.0
-16271.0,-43838.0,-2188.0,-5895.0
1.0,-2.0,0.0,1.0
5.0,2.0,22.0,9.0
121.0,50.0,196.0,81.0
-3.0,2.0,-8.0,5.0
13.0,6.0,132.0,61.0
-228347.0,-66044.0,188852.0,54621.0
13.0,34.0,8.0,21.0
1.0,2.0,4.0,9.0
261.0,592.0,-1264.0,-2867.0
-251.0,912.0,-30.0,109.0
5.0,-2.0,8.0,-3.0
69.0,-308.0,-28.0,125.0
1.0,0.0,0.0,1.0
-3.0,20.0,4.0,-27.0
-19487.0,5164.0,31906.0,-8455.0
2797.0,1298.0,1976.0,917.0
53.0,-14.0,72.0,-19.0
-11.0,2.0,-28.0,5.0
-3.0,4.0,2.0,-3.0
-11.0,-4.0,-8.0,-3.0
1.0,4.0,0.0,1.0
-1679.0,268.0,946.0,-151.0
-1159.0,-9550.0,-296.0,-2439.0
-575.0,-3282.0,-332.0,-1895.0
717.0,-188.0,1598.0,-419.0
-3.0,8.0,-2.0,5.0
5.0,22.0,2.0,9.0
-95.0,-244.0,44.0,113.0
21.0,2.0,10.0,1.0
11429.0,6440.0,8428.0,4749.0
1.0,4.0,4.0,17.0
593.0,-1316.0,4484.0,-9951.0
1005.0,-422.0,1598.0,-671.0
5.0,2.0,-8.0,-3.0
138389.0,56312.0,-97208.0,-39555.0
5.0,32.0,-8.0,-51.0
5.0,18.0,-2.0,-7.0
1.0,-2.0,-2.0,5.0
221.0,-360.0,-62.0,101.0
7793.0,3220.0,-4412.0,-1823.0
-859.0,-1580.0,-554.0,-1019.0
-647.0,4004.0,-472.0,2921.0
9.0,-14.0,2.0,-3.0
17.0,-112.0,-56.0,369.0
-143.0,38.0,-64.0,17.0
9.0,-2.0,-40.0,9.0
57.0,130.0,32.0,73.0
-3.0,-2.0,-4.0,-3.0
-251.0,1404.0,32.0,-179.0
9821.0,6730.0,-2742.0,-1879.0
9.0,2.0,4.0,1.0
-11.0,-2.0,6.0,1.0
-127.0,176.0,-70.0,97.0
-35.0,94.0,16.0,-43.0
29.0,22.0,-62.0,-47.0
-407.0,-556.0,926.0,1265.0
-19.0,12.0,30.0,-19.0
-115.0,-42.0,178.0,65.0
-97291.0,221908.0,221794.0,-505883.0
5.0,12.0,12.0,29.0
41.0,-100.0,98.0,-239.0
1161.0,754.0,716.0,465.0
1.0,-4.0,-2.0,9.0
-7247.0,-3240.0,-5688.0,-2543.0
-7.0,4.0,-2.0,1.0
-43.0,-58.0,-20.0,-27.0
43369.0,-70016.0,-192956.0,311513.0
-191.0,502.0,-78.0,205.0
-7.0,4.0,-2.0,1.0
1.0,0.0,2.0,1.0
-1399.0,774.0,3136.0,-1735.0
109813.0,190444.0,-69048.0,-119747.0
431381.0,192868.0,-97740.0,-43699.0
37.0,88.0,-82.0,-195.0
-11.0,-8.0,18.0,13.0
37.0,-8.0,14.0,-3.0
-39327.0,8660.0,-8978.0,1977.0
357.0,202.0,-76.0,-43.0
411317.0,-1571552.0,-670078.0,2560221.0
97.0,-134.0,-270.0,373.0
205.0,542.0,542.0,1433.0
1.0,-2.0,6.0,-11.0
23121.0,6448.0,55712.0,15537.0
101.0,744.0,30.0,221.0
277.0,62.0,-210.0,-47.0
-53911.0,22340.0,-19810.0,8209.0
5.0,2.0,-8.0,-3.0
-1471.0,-836.0,-322.0,-183.0
133.0,-60.0,-82.0,37.0
145.0,-324.0,-516.0,1153.0
49.0,-116.0,30.0,-71.0
77.0,130.0,-16.0,-27.0
