val1,val2,val3,last_matrix
-17,203,-19,4
6,-90,-16,1
2,-11,-4,3
1,-59,3,1
-4,-10,2,1
9,65,7,1
6,78,12,1
9,2,-9,1
-5,34,3,1
-7,153,-17,3
4,-33,-2,3
2,16,-4,3
-18,15,-4,1
-6,38,-14,2
6,-81,-8,1
-1,8,-3,3
-4,-17,-4,3
-1,37,-11,3
27,-93,-3,1
-3,-99,19,1
-3,-6,-3,3
-19,-13,11,1
7,67,7,4
3,-109,-15,2
11,18,3,1
-16,-30,-4,4
-5,-6,-3,2
-2,135,10,4
-8,140,-4,4
-16,1,16,1
-3,-10,-11,1
11,136,-7,2
-9,43,-9,4
-4,-11,4,1
19,63,1,1
6,86,-2,2
-8,49,4,3
-24,70,-6,3
-28,155,-14,2
2,-8,0,3
10,-80,-2,3
6,-40,0,2
9,-46,-3,3
4,24,-2,1
4,26,-2,1
0,45,-18,2
-4,28,-4,4
6,-5,0,4
5,26,9,1
-9,-23,5,4
5,10,-7,3
-6,98,-14,4
-1,-84,-5,2
-7,-68,15,3
2,-38,16,3
-14,130,-10,3
3,59,13,2
-1,16,1,1
-10,-33,2,4
-21,92,-7,4
-9,-11,-3,3
13,20,5,1
11,30,-3,4
0,-40,16,2
2,27,-6,4
5,35,5,1
14,36,4,3
-7,-44,9,3
-3,-5,-7,2
5,-16,5,4
5,-57,-13,1
20,-126,-16,1
11,-148,-17,4
-2,56,-10,4
2,12,6,1
22,20,-2,4
-2,29,-4,1
7,15,-3,3
2,-77,10,1
-16,-40,0,3
17,40,3,3
1,20,-9,4
-8,5,-10,2
-7,44,-11,1
0,2,8,1
-15,-317,21,3
-7,19,3,4
17,-8,-7,3
-4,-34,0,2
-3,14,-5,3
-2,-34,6,1
1,-121,-1,3
-10,51,10,2
11,62,13,3
8,-51,-8,1
-21,-122,13,3
13,-192,-25,4
12,28,22,3
-2,-54,8,3
-6,13,2,4
2,-10,-8,1
3,-17,11,1
14,33,2,2
7,-30,-5,2
5,-25,-5,4
14,33,2,2
1,-69,-1,3
-6,-58,0,1
2,21,4,2
7,-20,-5,3
1,-10,5,3
-4,-15,8,1
-1,19,1,2
-1,12,-7,4
-18,-20,6,1
2,-84,12,2
8,-65,-14,1
-10,-8,-2,3
-8,-17,8,2
-7,-1,-7,4
18,338,16,4
2,-21,-4,1
0,22,-20,4
8,86,8,3
4,-20,-16,3
10,27,8,2
-3,9,1,4
-21,54,5,2
3,27,5,3
-11,22,-7,1
3,17,1,2
-20,-152,6,2
3,0,-9,2
-15,-62,5,1
0,-24,8,2
6,18,10,3
-8,-85,22,3
-6,-30,16,4
-1,30,-1,4
-1,40,-1,1
7,19,-11,3
-13,-98,1,4
-18,-233,14,3
19,49,11,2
13,24,-11,2
-9,36,-7,4
-6,56,-10,4
-14,58,-10,2
2,-76,8,4
-9,-52,13,2
-7,-39,11,3
-12,49,6,4
0,-30,-6,4
-6,79,-12,4
-12,-76,16,4
-28,-292,12,2
-15,-36,-1,3
2,6,12,2
16,-68,6,4
-1,5,-5,2
-12,-111,14,3
-12,138,-8,3
-5,14,-27,4
1,-42,5,1
-8,55,0,2
-20,17,4,2
0,39,-18,2
13,-54,-9,4
13,166,5,4
5,-29,-3,2
10,-90,-8,4
-1,-26,-3,4
-10,71,-14,3
-12,-10,0,1
-3,20,3,3
-15,37,1,2
1,133,-15,1
7,24,-15,3
11,21,3,3
8,-10,0,1
3,51,9,3
8,38,2,4
4,64,12,3
1,4,5,4
9,-63,-13,1
7,-25,7,2
7,-13,-1,1
7,57,5,4
-12,-70,4,3
-9,45,-9,4
4,17,-2,1
-1,1,1,4
9,152,33,3
0,117,-20,3
-1,16,5,2
-10,-29,2,4
0,25,-24,3
5,-19,5,4
4,10,12,3
-4,-37,10,3
-24,-22,-10,2
-4,24,-14,2
8,-29,-16,3
-10,225,-22,4
-27,63,-3,1
-22,-23,2,1
9,-38,1,4
0,-21,10,3
-1,67,5,4
1,18,-3,1
-15,-69,11,4
-9,-34,-13,4
-2,16,2,4
3,48,-29,3
7,9,-5,1
-4,9,2,1
-12,162,-12,4
-13,4,-5,3
-5,-16,1,3
15,-103,-5,4
-6,26,4,2
-6,-56,6,1
0,3,4,2
-4,43,2,4
8,-35,0,2
-9,112,-17,4
6,-70,-10,4
-21,49,1,3
-2,-28,-4,1
-9,46,-15,4
-8,-29,2,4
-4,4,4,4
5,-40,-5,3
6,29,20,1
6,27,-4,4
10,125,16,1
2,-9,-4,3
-2,4,12,3
5,-51,13,1
-14,-53,12,2
4,16,2,2
-6,-32,4,3
17,15,-7,1
-12,-7,-4,2
-11,-57,3,2
-1,-22,-1,4
-11,-28,7,2
-18,55,-6,3
8,-182,-24,4
-8,45,-8,4
4,7,10,1
11,-15,23,3
-8,-37,-26,4
-18,-5,0,2
3,-72,-5,4
-10,184,-12,4
25,95,9,3
-2,94,-16,1
-2,5,10,2
5,5,-15,1
-3,-5,5,4
-14,46,4,1
-1,-22,9,3
3,-16,-11,4
-17,61,-3,4
1,-1,-5,3
4,3,14,1
-2,-3,4,2
5,33,-1,1
7,7,7,1
-5,-14,5,2
2,-72,-6,1
-13,41,-1,4
-3,13,-3,3
-3,7,-3,3
15,-83,-9,3
-8,24,-12,1
7,46,7,1
12,20,8,1
-8,15,4,1
-10,-120,12,3
10,-13,4,1
1,-62,-9,2
-2,-19,-14,2
8,-21,0,1
5,61,1,3
-4,20,10,4
6,-13,-2,3
-6,36,0,3
-23,-141,3,3
-19,35,3,4
-4,2,-8,1
21,-18,-3,3
-2,55,-6,3
3,44,23,3
-3,9,5,3
9,-29,-7,3
1,-8,-1,1
19,273,23,3
3,-16,3,3
-21,-124,11,4
8,-99,-12,4
5,-60,-9,4
-12,113,-18,4
-14,-87,4,2
-4,1,6,2
8,-75,22,1
-1,3,3,1
-12,-81,10,3
2,-47,-18,2
11,21,1,4
-2,-70,16,1
-12,-134,16,2
-7,-38,3,4
-4,89,0,3
-6,92,-4,1
2,40,2,2
1,14,19,2
-3,10,-1,3
4,-40,-6,4
0,49,20,3
-4,8,4,1
-3,16,-5,4
9,2,7,4
-16,-3,2,2
8,-92,-12,1
4,-37,-2,1
-6,1,6,2
2,20,12,3
1,-21,9,3
16,-43,-8,3
3,-16,-17,2
4,37,6,4
-9,-59,-3,3
0,-6,-4,4
-15,-67,1,4
12,4,-4,2
-12,21,-6,3
16,127,20,1
-13,-40,15,1
22,222,14,3
3,0,-1,3
-9,-19,13,1
1,-8,-3,3
0,-69,2,3
-9,-53,15,4
-5,-62,-5,4
10,-23,-6,1
-1,-5,5,1
12,18,4,1
-5,-33,7,1
-2,7,4,3
-6,51,-8,1
-3,-6,-1,4
14,-77,-8,2
-1,-13,-5,1
3,-4,-1,1
8,25,-6,1
-3,18,-7,3
10,-17,-8,2
-1,-208,-21,4
-11,131,-19,1
-1,-17,-15,1
-4,4,6,1
12,-96,-6,4
4,80,-8,2
5,-17,-19,4
-8,-125,16,2
2,12,6,2
8,73,28,2
-18,-67,4,2
-2,56,4,1
-5,-97,3,4
7,-32,-23,4
11,-53,15,3
0,42,26,2
11,-4,-7,2
-9,-26,3,1
6,-85,-10,2
9,-22,-3,4
-3,69,-17,1
2,-12,2,4
11,-99,-13,3
0,-55,6,1
6,-32,-10,3
2,2,12,3
6,12,10,2
-7,122,-29,1
4,-21,8,3
-10,-123,6,1
-19,-276,21,3
-20,-54,-2,1
-13,8,-3,3
-4,-3,6,4
-2,14,8,1
11,-9,-1,2
6,49,-8,1
-9,-16,7,1
12,-54,16,4
-4,70,-6,1
14,4,4,2
-17,10,11,2
-22,-12,-6,3
-9,-349,41,4
6,-67,-2,3
-10,31,-2,4
-6,28,-6,4
-7,22,-11,2
-4,-16,2,4
14,233,24,2
-11,47,9,4
-8,80,-16,1
2,-10,-6,4
3,-38,-13,1
0,-82,18,3
4,31,10,1
11,-156,-11,4
-9,49,19,2
5,23,-5,3
-16,-22,-4,1
7,8,7,1
5,7,-3,1
-18,262,-26,2
13,81,13,1
7,24,19,1
-7,-73,17,4
4,30,14,3
0,27,-12,3
6,18,4,3
-14,27,-8,4
13,9,-1,1
10,41,10,4
-3,109,11,2
-1,-45,-15,2
0,16,2,2
10,87,2,2
-1,17,5,1
1,-37,-9,1
6,-45,-12,1
23,-65,-9,4
18,-167,-20,4
-8,22,-10,4
-7,-22,-7,1
-4,-89,12,3
1,15,13,3
9,21,-3,2
-15,-159,17,2
-1,9,-9,3
-11,62,-7,1
-2,7,2,4
-6,-15,-10,4
-14,-22,2,4
2,-32,4,4
-5,-58,13,2
-5,-44,7,2
5,7,-13,4
1,38,3,2
15,-58,-1,4
-11,-39,1,2
-10,88,-12,2
10,-11,10,2
-2,-43,4,2
-14,6,-8,2
5,29,-7,4
-1,51,-3,4
-15,-45,19,3
-4,-9,6,2
10,-101,-12,4
24,92,2,1
-17,62,-15,4
-10,-101,10,2
-1,-7,3,2
-8,25,-4,1
2,-55,-10,2
4,-12,4,3
16,-179,-16,3
11,-98,-21,3
-19,-67,7,1
8,-61,-2,2
-10,-67,18,1
-16,12,-2,1
-10,18,0,4
-11,-67,9,4
-6,-38,2,4
1,-59,13,2
-7,-42,23,3
0,-37,-16,2
-2,37,0,2
0,37,-6,1
1,32,-21,4
-9,45,-9,4
-7,-82,1,3
6,14,-4,4
-6,-12,-4,3
-15,51,3,3
-4,8,8,3
19,-65,-5,4
1,-31,-3,4
-4,-7,-8,3
-1,-59,15,1
-10,-31,2,2
6,119,12,4
15,-212,-23,4
9,-6,1,1
-1,42,-13,3
1,-47,-5,2
-4,2,2,1
-11,68,-11,4
-1,-70,15,4
-15,45,1,3
2,26,6,4
-3,-54,3,3
7,-89,-13,1
11,9,-5,4
19,-62,1,2
-9,-23,11,1
10,-38,-2,3
-1,-4,-15,1
-2,28,16,4
3,27,-3,2
-1,-12,5,4
-13,-57,7,2
-22,65,-8,3
-7,14,-5,4
1,161,-25,1
5,26,9,1
-11,-133,5,3
-15,-1,3,2
3,-58,7,4
-14,12,-8,2
-22,-197,18,2
18,-290,-22,4
-4,-72,12,3
-1,-3,-25,2
0,-59,6,4
-6,33,-6,4
17,-97,-3,1
-4,9,-2,1
6,40,2,1
-5,16,-5,4
-6,-18,10,4
-6,-11,4,3
4,3,2,2
4,-62,-4,1
24,130,4,3
4,-20,-6,1
-13,124,-11,1
5,52,3,4
0,66,-10,2
5,11,1,1
-11,-236,15,3
5,-16,-7,2
-9,68,-17,2
-11,76,-5,1
-18,-114,6,3
1,-5,1,4
1,34,7,2
0,16,-10,4
18,23,-4,3
-14,143,-14,4
12,-114,6,1
9,43,-1,2
1,-60,-7,4
-13,174,-13,4
2,7,2,4
-4,-3,-8,2
-6,26,-8,4
-5,121,-23,4
13,69,5,3
11,-13,3,4
4,-22,-4,4
-5,49,-21,1
-6,33,-2,4
4,35,4,3
-12,70,-12,2
-7,-29,7,2
9,25,5,1
-14,31,-8,1
11,-88,-11,2
2,48,-8,2
0,-16,-8,1
-1,27,11,2
14,-81,-14,3
2,10,2,3
-14,32,-4,3
4,-18,-4,2
0,15,-6,4
6,-42,-14,3
-15,-98,7,3
6,-63,24,1
-12,-43,-8,2
4,-9,12,1
0,-24,6,3
4,-108,2,2
-10,38,-2,4
-8,61,-18,2
18,-12,0,2
-13,-64,19,4
7,-61,-3,1
-10,44,-4,2
6,-8,4,3
-10,59,-18,1
-9,121,-13,1
-6,-15,0,4
9,54,7,3
10,15,-2,3
1,-64,-9,2
13,-131,1,2
14,-15,8,2
-9,73,-1,2
-15,-25,3,3
4,-7,0,3
1,-35,5,2
14,78,2,3
10,-89,2,4
-15,-24,5,2
-5,-73,13,3
11,-76,-21,4
-11,108,-3,4
3,-55,-9,2
21,-3,1,4
4,-15,-10,3
16,42,0,1
-15,-38,11,4
12,9,10,1
-3,60,-3,1
-9,-26,9,3
11,-32,-3,4
-10,95,-6,3
-4,37,2,2
-3,-18,7,2
-2,-105,12,4
1,9,-9,4
10,-18,-8,3
8,4,10,3
-4,-1,4,2
12,28,-4,4
-6,9,-2,1
8,40,2,3
-9,17,-17,3
12,32,12,4
3,1,1,3
8,184,14,4
0,-13,4,1
3,19,-25,4
-3,-22,5,3
-6,-51,4,2
13,-12,1,4
-4,2,-10,1
8,-25,-4,1
13,-36,-19,3
1,24,1,4
8,-5,4,1
3,-7,15,3
11,-54,-5,4
-3,55,-7,4
9,-62,-5,1
-6,-107,10,1
14,100,6,2
-12,-233,22,4
-12,-88,12,4
-4,17,6,4
-3,-33,-3,2
-5,-48,3,2
2,18,-10,1
5,27,7,3
-12,-64,10,1
-5,18,5,2
5,24,-7,4
6,61,-4,4
-25,139,-15,4
-3,-13,3,1
-10,-36,2,4
-2,16,8,3
14,65,2,1
-18,-99,6,2
17,-30,7,4
-10,-96,10,3
-15,10,-1,4
-14,-58,4,3
-6,1,-4,1
-2,-24,0,2
-14,271,-22,4
-10,-5,4,4
0,11,-6,1
-3,-1,19,1
-8,21,-10,1
0,-38,6,3
-18,-187,12,2
3,-1,-3,3
-12,-86,10,1
12,-151,-16,2
13,-155,-5,2
3,-8,7,2
12,161,10,3
0,19,0,4
-5,-20,9,2
-7,113,-17,1
-9,40,-13,4
-1,-26,5,4
-7,34,-1,1
-21,79,-3,4
0,26,-10,2
-4,-48,4,1
-12,9,10,2
-2,-77,10,1
-4,-87,14,1
6,0,12,1
0,168,-18,3
-1,-105,19,1
5,48,11,3
-8,-10,0,2
0,84,-10,1
-1,-24,9,3
3,40,1,1
22,25,4,3
8,7,8,2
-18,4,4,4
7,-47,-5,4
-3,-39,-15,2
9,32,11,3
-9,-50,1,2
-13,-32,13,3
-5,13,1,1
9,19,5,2
0,-25,2,3
2,122,14,4
7,-19,13,4
-4,29,-14,4
4,25,-4,1
1,-12,-7,4
-3,-13,5,1
-9,131,-13,4
-5,-24,11,1
9,89,13,3
-21,198,-15,2
0,-62,20,4
4,7,-6,2
-11,51,11,4
16,191,16,1
-13,-183,15,4
-8,8,-2,2
16,63,0,1
-3,8,13,2
6,23,6,1
4,-46,-18,3
-1,90,7,4
6,44,-16,3
-17,-40,5,3
-9,-179,21,3
16,71,0,2
1,72,-13,3
10,20,12,4
-5,-12,-11,2
-17,-156,17,1
2,-15,10,4
13,-24,-11,3
7,75,5,1
15,200,29,4
-9,99,-3,4
5,-47,-1,2
23,-471,-25,1
-3,-6,5,2
19,26,1,3
-3,66,-7,1
-17,-31,1,3
13,-112,-15,1
13,-89,-23,1
4,-33,0,3
-2,-13,2,3
16,-7,-2,1
2,-64,-12,4
0,-22,-8,3
6,-120,-18,4
-6,53,-22,2
17,13,1,3
2,46,-4,2
14,-210,-18,4
9,1,23,1
-6,-1,-2,3
3,6,-3,2
2,-36,8,2
-1,39,-1,4
5,44,5,3
4,-22,-6,1
1,-86,-21,1
-5,-2,7,2
4,-53,-6,2
-1,19,-7,1
-5,-57,-7,2
-1,24,-1,2
6,-56,8,4
2,72,14,4
10,76,2,2
18,-69,-2,3
12,-140,-8,3
16,-20,-8,2
-1,-20,-3,1
9,42,1,4
-7,-66,-7,3
-12,124,4,3
4,21,6,3
1,-21,5,1
15,-104,-13,4
0,-36,-4,3
-17,94,-9,2
3,15,1,1
-13,-61,1,3
-5,40,-17,4
-8,-90,0,1
-16,124,-2,2
-2,-9,-22,4
8,116,14,2
4,-1,0,2
-5,89,-9,4
-10,-106,4,2
-5,93,-13,3
13,106,3,4
-8,-63,-2,3
-3,-38,5,1
2,-10,14,2
2,-17,-6,2
-13,-35,3,1
0,-33,-10,1
17,182,11,1
0,6,8,2
8,35,14,4
-8,-40,2,1
7,-4,-19,1
21,-77,-3,2
-9,-13,5,2
0,17,-4,2
-2,57,-16,3
1,-2,5,2
1,-65,-11,2
-6,-60,-4,1
-1,-13,3,4
-5,16,-3,1
22,-301,-16,4
5,3,-5,1
1,-20,-5,4
8,-27,-2,4
11,40,-3,3
-1,-18,-5,3
13,22,9,1
2,-8,-2,1
3,-37,15,1
-16,5,0,4
-6,-14,2,1
15,35,11,1
-14,-146,14,4
-5,29,-5,1
5,-57,-5,2
5,29,1,4
8,-23,-8,4
0,9,6,3
-2,-48,-10,2
-10,-11,-12,3
16,-34,-4,4
4,-26,-10,4
5,17,7,4
-9,-96,-1,2
-9,79,-5,1
13,-17,-11,1
25,17,1,3
0,22,6,2
12,-12,0,4
-5,-27,1,1
2,23,2,2
19,62,3,3
11,-21,-5,4
-6,-4,-6,2
3,23,-7,1
0,11,8,2
-8,-5,2,3
2,10,-4,2
11,14,-9,1
4,9,0,1
6,33,-6,2
-5,40,3,4
0,-50,0,2
-8,99,-4,3
-7,-33,3,3
12,76,2,1
-1,-109,15,1
6,42,12,3
18,-2,-4,2
9,34,9,1
-10,-32,4,3
-13,-100,17,2
-9,74,-11,2
15,123,11,2
9,17,-1,2
6,-14,6,2
4,-22,-6,2
2,14,6,1
5,-49,9,1
-2,2,-12,2
11,-113,-7,1
-13,-71,3,1
24,103,0,3
-2,-52,10,3
0,10,2,1
11,-48,-9,4
12,47,8,4
-6,19,-4,2
-2,51,8,3
-12,-127,10,3
1,-2,-1,2
5,-15,-5,2
14,3,4,3
-1,-56,-9,4
-15,-103,7,3
14,39,2,1
-16,31,-6,2
10,-10,-4,2
-10,3,-2,4
6,24,6,4
-4,-20,-2,1
-2,10,4,3
3,31,7,1
-10,-38,6,2
1,7,-3,3
9,-56,-13,4
7,-35,-3,1
-6,-23,-2,3
4,29,6,2
9,-14,-9,2
-13,36,3,4
-6,-136,14,1
0,26,4,2
7,60,9,3
-8,1,-8,1
3,63,-9,3
17,-94,-7,2
13,50,7,3
14,-43,-2,1
-12,-76,12,3
15,-18,-1,1
-17,-40,7,2
-15,-78,13,3
-15,-202,13,4
25,-95,-1,4
0,24,16,4
2,-11,2,2
-3,20,-7,1
-3,-5,-1,1
0,18,14,3
-1,8,3,3
10,40,0,2
2,-27,-4,2
-21,76,-9,4
14,-158,-18,2
9,38,1,1
-13,157,-29,2
10,-52,-20,4
-6,85,-14,1
-1,-100,-25,4
-1,9,5,3
-9,-10,3,2
-1,16,1,1
5,36,-1,4
8,-3,-2,4
-2,-65,8,2
1,-110,15,1
-14,234,-22,3
-5,23,-3,2
7,-17,-9,3
12,-12,-2,2
9,35,21,1
-6,-41,12,4
22,24,-8,2
-6,90,-2,1
27,119,7,3
11,-19,-7,2
-11,-40,-1,3
4,66,6,2
11,-72,-1,2
-9,-14,1,1
-10,-2,4,3
4,-32,-6,4
19,12,7,3
-6,-64,8,1
-2,-2,-2,1
14,32,6,1
-4,21,0,3
6,-41,0,3
9,-40,-5,1
-4,-108,18,4
-10,-6,-4,3
-8,23,8,3
-12,6,0,2
0,18,0,4
-4,-8,2,2
-7,58,-5,2
4,-16,-4,4
1,0,21,2
1,-31,-13,4
-3,69,-17,4
6,-89,-12,2
16,-91,-6,1
-6,55,-4,4
-7,120,-21,4
-19,-20,-1,2
6,80,-4,3
1,57,-9,3
-4,-75,-2,2
-1,9,-1,2
19,-192,-9,3
-9,-5,-3,3
-1,-11,11,2
19,13,7,3
-1,-23,-9,3
3,-13,-3,4
-8,-4,10,2
-6,24,10,3
-7,-103,21,2
14,-44,-6,1
3,-135,9,3
-7,-37,15,2
-4,46,-10,1
-1,-1,-3,1
16,199,8,4
-1,-10,-21,3
5,19,7,4
-1,41,-7,1
6,-54,-12,2
-2,105,-6,1
8,64,6,2
-7,-42,3,3
-3,-8,-7,2
-14,-104,14,3
8,7,2,3
-10,84,-14,3
-10,27,4,3
-25,38,-5,3
-2,-59,2,4
-6,-21,-4,2
1,-61,1,3
-14,-4,4,2
2,-7,0,4
9,-11,-13,4
17,-244,-15,3
9,-9,-13,1
20,-240,-22,3
13,-11,-9,3
19,71,15,1
-3,-13,15,4
-1,10,-1,3
-10,114,-16,4
2,20,8,3
-3,-30,-7,1
14,-34,0,4
22,-150,-12,1
14,-88,-8,2
12,-2,-8,2
0,-52,2,3
-1,-17,-9,1
-1,13,-3,4
7,-9,7,1
9,113,7,3
3,-20,-19,1
-9,-22,-7,3
-5,7,7,4
1,-30,3,3
1,112,19,2
3,36,-5,2
0,33,16,1
1,30,-3,4
4,33,4,4
3,-80,-27,3
-5,-14,-9,2
4,5,-10,2
-2,14,14,3
-4,-8,-4,2
-14,61,-6,2
3,-42,-9,2
3,41,-1,2
5,61,17,4
10,48,4,2
0,-13,8,4
0,-13,0,1
6,7,14,3
-18,90,-4,4
0,18,-2,2
3,-28,-5,2
-12,-25,-4,3
6,31,12,4
-3,39,-15,4
-1,4,15,4
6,-45,-8,3
9,12,-1,2
-1,-38,-7,2
2,-12,4,1
5,4,-1,2
-17,-84,11,1
-6,-61,16,2
-15,89,-7,4
2,10,-14,4
-6,-39,8,2
-5,-8,-1,3
13,64,5,4
6,34,4,4
3,-34,-15,3
4,-9,4,3
1,0,5,3
-17,49,-7,2
3,35,9,2
4,-30,-18,3
-18,-38,10,1
8,12,6,3
-3,63,-13,4
10,-40,-8,2
12,-26,-8,3
7,106,19,2
1,-68,3,1
-6,-57,-2,3
3,-67,-9,2
5,-23,3,2
4,-27,4,3
-1,-30,-5,3
9,32,-21,3
22,275,18,2
1,10,-13,1
-11,20,-11,3
7,82,9,2
1,2,13,4
0,29,6,4
3,23,5,1
19,153,13,1
6,21,2,4
4,15,-4,1
12,-81,-20,4
-4,-2,10,4
-16,117,-8,2
0,-10,10,4
9,-111,-19,4
1,33,9,1
-8,-18,22,4
3,18,-7,1
12,-23,-4,1
7,182,9,1
7,-59,-7,4
14,-72,-8,1
-12,94,-12,4
1,33,-15,4
-26,-143,8,2
6,68,10,2
-8,-13,-4,3
-4,-2,-4,2
10,18,8,1
2,35,8,3
10,-98,-10,2
-11,-162,23,2
-5,3,-3,1
14,13,0,4
10,-85,-10,2
-1,-48,7,1
19,152,1,3
12,-1,0,2
-5,-43,-3,4
-5,49,-11,2
1,48,5,2
-3,-12,13,2
-10,21,0,2
28,-4,6,1
-6,31,-14,4
4,28,6,1
17,-5,-3,1
-8,-52,0,3
20,-28,-18,1
7,-22,13,2
12,-86,-2,4
-3,5,1,1
7,-10,-7,4
16,115,20,4
0,-11,10,2
3,-98,-9,4
13,75,7,2
-8,15,-2,2
12,83,0,3
-8,15,-8,2
-4,31,-8,2
-10,-96,12,2
-8,48,-8,4
5,25,-1,3
-6,28,-8,3
21,-64,-5,1
4,81,-2,1
6,-6,-18,2
0,-54,-12,2
14,-91,-20,4
1,6,-3,4
-3,11,-3,2
2,-37,4,4
8,23,6,1
-3,36,9,4
-11,18,-1,1
6,-19,-10,4
6,5,0,3
-17,30,-3,2
13,-82,-7,3
3,-9,-3,1
0,-20,8,4
15,92,5,3
12,10,4,1
-1,0,-13,1
10,127,10,4
-9,-7,-11,4
-14,-206,22,2
-5,9,-7,2
-2,-41,-8,2
-5,-8,5,2
-8,-13,-2,4
-6,-33,12,3
19,231,15,2
6,-33,4,4
0,1,-2,4
11,-17,3,4
1,7,-1,1
24,-208,-14,4
-8,17,-4,3
-4,-13,4,1
1,-16,7,1
-11,-112,9,3
-14,-81,16,3
6,19,2,3
14,20,-2,3
13,-135,-17,2
5,-8,13,3
-17,231,-11,4
-6,-42,2,1
-13,-49,5,2
-9,86,-11,2
9,4,1,3
-3,-8,11,3
-1,-16,-5,4
1,-2,-7,1
10,16,4,4
-17,-184,11,4
1,33,9,4
-19,57,-5,1
-5,-17,7,2
0,-17,8,4
6,-7,6,4
-2,7,-16,1
-2,71,4,2
16,134,14,3
0,-70,24,3
-3,-71,5,2
-7,-9,-5,2
-13,60,-11,4
13,-93,-1,4
-1,-35,13,1
-5,13,19,2
11,109,21,1
12,94,6,1
12,-26,-12,4
9,26,-5,4
2,-23,-2,4
15,18,5,2
-4,-79,22,3
-19,125,-17,4
1,-67,-17,4
-26,110,2,4
-6,25,-6,2
-3,27,11,4
-3,2,-17,3
-17,89,-13,1
13,-58,1,3
-3,77,-13,2
10,-3,-8,1
4,-102,18,4
12,26,8,3
6,23,8,3
-1,19,23,4
-10,-57,-2,3
3,-17,13,1
1,19,-11,1
-8,133,-16,2
13,43,9,3
7,-71,-15,2
-10,-51,2,4
-2,-23,-16,2
6,5,6,2
-2,13,2,2
-9,33,-9,4
-13,63,3,2
-3,10,3,2
0,0,0,4
12,-95,-12,1
0,23,-16,2
19,-131,-11,4
7,-38,1,3
-4,48,-14,2
-3,-9,-1,4
5,101,19,2
6,-27,-12,4
-7,-116,19,1
-6,-5,0,4
-11,-47,-7,3
-13,6,-13,2
25,207,15,1
16,67,4,1
7,11,-3,1
11,103,9,3
3,20,-5,1
11,56,9,4
1,72,11,3
8,-21,10,4
9,68,11,3
-14,39,-6,4
5,73,-17,2
5,18,1,4
13,58,11,1
-8,137,-22,1
8,55,2,4
2,10,2,4
-3,40,11,3
13,-7,-11,1
-5,-12,3,4
-11,19,-7,4
-2,-12,-2,2
-11,-28,11,3
7,-20,-3,3
-9,-2,-9,4
7,67,3,1
2,50,-8,4
-24,98,2,2
1,-7,-5,4
7,-115,7,2
-9,-72,19,3
0,11,-4,2
9,2,11,1
1,-70,13,3
-17,86,-9,2
21,31,1,1
-5,52,-15,1
-3,-93,21,2
7,63,1,2
-8,6,0,1
-6,34,-8,3
-4,26,8,4
-10,40,-12,4
5,-137,-17,1
2,47,8,2
3,-42,-9,1
13,-26,-7,4
7,129,21,3
6,-5,8,2
-5,64,-23,1
-8,-66,14,4
2,145,40,2
-5,-12,1,1
10,57,12,3
-1,77,-7,3
-7,36,-17,2
4,-14,-6,4
20,-50,0,4
3,-90,-17,2
7,-67,-11,1
6,-42,-4,2
4,-127,-10,2
24,144,12,1
11,1,7,1
7,-8,1,2
-7,3,-1,3
-6,21,-2,1
12,6,-4,1
-25,227,-7,2
-3,-1,7,3
-11,26,-1,1
6,-24,-6,2
-2,86,-12,4
4,-4,6,1
1,-3,-13,4
1,3,3,1
10,-78,4,1
12,61,6,1
5,17,3,1
3,-21,5,1
-14,-45,2,3
2,-13,-4,3
-7,-38,-5,3
4,45,10,2
6,-18,-4,2
-3,158,-19,1
14,46,-2,2
2,-6,-8,4
15,-15,-5,1
5,-24,-9,1
5,-11,-7,4
-4,33,2,2
22,350,16,1
-3,47,5,1
5,-1,3,2
4,1,26,4
20,1,-2,1
9,31,-13,4
-3,6,5,1
-3,-152,23,4
-5,113,1,4
19,-164,-5,4
-5,-61,-17,2
17,43,7,3
5,6,1,1
-10,138,-20,1
-11,-5,-1,3
-8,-43,6,3
10,-3,-6,1
-4,0,-6,2
5,-7,9,2
-12,15,-2,1
13,-35,-13,4
-14,-55,10,3
8,-72,-20,2
3,23,3,1
4,39,6,4
-8,-42,-2,4
-6,19,-2,3
8,-79,-14,2
7,55,15,3
-18,-102,8,3
2,43,6,4
2,-21,10,2
-15,38,1,2
-6,96,-14,3
4,15,-2,1
-5,46,-13,2
13,-34,-5,4
-11,-6,-3,1
-8,13,2,4
-12,0,8,3
1,-3,5,3
-10,-66,0,3
16,28,-2,1
4,59,6,2
8,-39,-4,2
-3,-8,-3,2
-6,-4,6,4
-1,56,-7,4
-5,-99,-1,2
-9,-25,9,4
4,23,2,1
-9,-5,-3,3
2,-53,16,3
-7,-20,-25,1
17,-135,-9,2
1,-2,11,3
11,-138,-11,4
3,40,7,1
-9,4,5,4
-10,21,2,2
-10,-67,8,4
-9,-26,19,1
-13,45,-11,4
5,37,-7,4
-5,18,-1,2
10,8,-10,3
-6,-22,0,1
2,-27,-2,1
-2,5,-10,3
4,22,4,4
-9,40,-5,3
7,40,-1,1
3,17,9,4
-3,-22,-9,4
-2,-30,0,2
-10,-51,2,3
-8,2,4,3
4,-39,-14,2
9,65,11,4
5,15,3,2
-1,17,11,1
0,-4,-2,4
-9,39,9,3
8,19,-2,3
-1,-47,15,4
11,17,3,1
