0,1,2
19.0,91.0,1.0
9.0,22.0,1.0
9.0,25.0,1.0
13844.0,45823.0,1.0
84739.0,35759.0,0.0
121.0,56.0,0.0
1396.0,763.0,0.0
40.0,97.0,1.0
324.0,1387.0,1.0
38808.0,92293.0,1.0
10377.0,6526.0,0.0
2767.0,2274.0,0.0
3.0,7.0,1.0
3.0,17.0,1.0
431.0,1026.0,1.0
5553.0,20945.0,1.0
1.0,1.0,1.0
141.0,38.0,0.0
8669.0,7636.0,0.0
27823.0,18165.0,0.0
787.0,2084.0,1.0
2383.0,1002.0,0.0
5494.0,2941.0,0.0
73.0,192.0,1.0
5.0,3.0,0.0
1.0,1.0,1.0
19513.0,52866.0,1.0
463.0,85.0,0.0
31.0,13.0,0.0
69.0,29.0,0.0
1.0,0.0,0.0
37.0,14.0,0.0
2010.0,5659.0,1.0
41567.0,11161.0,0.0
2.0,1.0,0.0
366.0,1397.0,1.0
49872.0,7351.0,0.0
9439.0,3614.0,0.0
2461.0,1560.0,0.0
0.0,1.0,1.0
7.0,1.0,0.0
382.0,997.0,1.0
120.0,73.0,0.0
2.0,7.0,1.0
13351.0,9415.0,0.0
411.0,172.0,0.0
579.0,407.0,0.0
7230.0,31601.0,1.0
125.0,98.0,0.0
425.0,1899.0,1.0
38545.0,10178.0,0.0
1.0,3.0,1.0
59.0,260.0,1.0
1.0,1.0,1.0
521.0,1334.0,1.0
1801.0,1538.0,0.0
503.0,1103.0,1.0
1191.0,442.0,0.0
427.0,92.0,0.0
2189.0,296.0,0.0
7236.0,19997.0,1.0
5601.0,2069.0,0.0
31.0,26.0,0.0
79.0,29.0,0.0
1.0,2.0,1.0
19781.0,90558.0,1.0
1129.0,730.0,0.0
22294.0,9329.0,0.0
18.0,7.0,0.0
107.0,381.0,1.0
1003.0,230.0,0.0
234.0,1081.0,1.0
11.0,7.0,0.0
85.0,62.0,0.0
1692.0,949.0,0.0
3.0,2.0,0.0
2.0,7.0,1.0
6443.0,4985.0,0.0
55.0,43.0,0.0
17098.0,5231.0,0.0
0.0,1.0,1.0
13968.0,5105.0,0.0
237.0,887.0,1.0
478.0,345.0,0.0
19436.0,5941.0,0.0
3.0,2.0,0.0
5507.0,3231.0,0.0
173.0,78.0,0.0
1.0,1.0,1.0
1.0,0.0,0.0
5110.0,14179.0,1.0
5837.0,1046.0,0.0
32821.0,84225.0,1.0
2165.0,6986.0,1.0
8.0,25.0,1.0
1239.0,283.0,0.0
1333.0,7072.0,1.0
1.0,1.0,0.0
1.0,1.0,1.0
77.0,278.0,1.0
4.0,9.0,1.0
584.0,1481.0,1.0
1.0,2.0,1.0
6149.0,3403.0,0.0
67.0,18.0,0.0
17.0,63.0,1.0
7027.0,20331.0,1.0
82.0,187.0,1.0
23.0,4.0,0.0
3.0,1.0,0.0
0.0,1.0,1.0
26762.0,70071.0,1.0
905.0,343.0,0.0
418.0,1175.0,1.0
2829.0,829.0,0.0
80623.0,62208.0,0.0
1.0,1.0,1.0
22737.0,14018.0,0.0
157.0,34.0,0.0
427.0,260.0,0.0
13999.0,36116.0,1.0
1123.0,3565.0,1.0
1.0,0.0,0.0
29.0,79.0,1.0
1429.0,979.0,0.0
7.0,5.0,0.0
104.0,75.0,0.0
47474.0,18425.0,0.0
0.0,1.0,1.0
0.0,1.0,1.0
5.0,3.0,0.0
41.0,17.0,0.0
1.0,4.0,1.0
6.0,1.0,0.0
1271.0,3515.0,1.0
69281.0,42525.0,0.0
617.0,1328.0,1.0
73.0,252.0,1.0
104.0,373.0,1.0
185.0,446.0,1.0
3.0,2.0,0.0
1.0,0.0,0.0
14643.0,10679.0,0.0
1.0,1.0,0.0
515.0,197.0,0.0
45285.0,154856.0,1.0
0.0,1.0,0.0
9.0,2.0,0.0
9.0,79.0,1.0
1.0,1.0,1.0
8252.0,7295.0,0.0
787.0,292.0,0.0
31.0,116.0,1.0
7.0,2.0,0.0
2892.0,6979.0,1.0
3.0,2.0,0.0
3.0,1.0,0.0
10471.0,38002.0,1.0
17.0,5.0,0.0
0.0,1.0,0.0
17.0,12.0,0.0
1.0,1.0,1.0
3205.0,18473.0,1.0
21.0,97.0,1.0
6464.0,2455.0,0.0
129.0,338.0,1.0
2005.0,5562.0,1.0
7156.0,3143.0,0.0
42.0,29.0,0.0
24.0,79.0,1.0
16.0,55.0,1.0
788.0,1905.0,1.0
3.0,14.0,1.0
1201.0,542.0,0.0
364.0,213.0,0.0
7.0,3.0,0.0
313.0,121.0,0.0
11416.0,2053.0,0.0
97.0,23.0,0.0
3629.0,8106.0,1.0
53.0,202.0,1.0
1.0,1.0,0.0
47619.0,18217.0,0.0
3.0,2.0,0.0
3448.0,12305.0,1.0
133.0,113.0,0.0
163.0,560.0,1.0
0.0,1.0,0.0
12.0,31.0,1.0
590.0,1521.0,1.0
1.0,4.0,1.0
2.0,1.0,0.0
4.0,11.0,1.0
1171.0,712.0,0.0
30435.0,23833.0,0.0
121.0,409.0,1.0
4.0,9.0,1.0
103.0,85.0,0.0
728.0,1761.0,1.0
5.0,13.0,1.0
11365.0,26909.0,1.0
586.0,239.0,0.0
1.0,1.0,0.0
26300.0,67701.0,1.0
0.0,1.0,0.0
64.0,167.0,1.0
89.0,52.0,0.0
6769.0,2664.0,0.0
666.0,413.0,0.0
194.0,1475.0,1.0
6777.0,23972.0,1.0
725.0,2579.0,1.0
481.0,1182.0,1.0
1177.0,459.0,0.0
325.0,226.0,0.0
1.0,0.0,0.0
13653.0,48625.0,1.0
499.0,191.0,0.0
17.0,13.0,0.0
2949.0,7718.0,1.0
221.0,163.0,0.0
659.0,383.0,0.0
1.0,1.0,1.0
167.0,96.0,0.0
12715.0,28732.0,1.0
3.0,8.0,1.0
79.0,29.0,0.0
1.0,0.0,0.0
436.0,343.0,0.0
7604.0,18325.0,1.0
1.0,1.0,1.0
23.0,59.0,1.0
81.0,47.0,0.0
98.0,71.0,0.0
60607.0,24708.0,0.0
1057.0,386.0,0.0
17817.0,4168.0,0.0
31027.0,6697.0,0.0
308.0,1297.0,1.0
1187.0,3134.0,1.0
277.0,195.0,0.0
37871.0,129340.0,1.0
10097.0,2137.0,0.0
0.0,1.0,1.0
2361.0,1436.0,0.0
3449.0,11651.0,1.0
4.0,11.0,1.0
2.0,11.0,1.0
3.0,1.0,0.0
71.0,405.0,1.0
151.0,577.0,1.0
19.0,53.0,1.0
29451.0,7885.0,0.0
35.0,19.0,0.0
1.0,0.0,0.0
1.0,1.0,0.0
5.0,1.0,0.0
0.0,1.0,1.0
2.0,1.0,0.0
43.0,10.0,0.0
121.0,54.0,0.0
1086.0,385.0,0.0
3470.0,9141.0,1.0
17.0,13.0,0.0
1784.0,6639.0,1.0
13.0,11.0,0.0
8123.0,2339.0,0.0
122.0,23.0,0.0
11756.0,26741.0,1.0
145.0,682.0,1.0
26131.0,14802.0,0.0
237.0,88.0,0.0
7367.0,34919.0,1.0
691.0,2356.0,1.0
16985.0,43082.0,1.0
20385.0,12026.0,0.0
279.0,52.0,0.0
59.0,212.0,1.0
25.0,109.0,1.0
1105.0,508.0,0.0
106811.0,488933.0,1.0
1198.0,943.0,0.0
1.0,2.0,1.0
1.0,3.0,1.0
6737.0,3780.0,0.0
11.0,4.0,0.0
183.0,116.0,0.0
9941.0,27788.0,1.0
8711.0,5971.0,0.0
287.0,65.0,0.0
106.0,75.0,0.0
1.0,5.0,1.0
15.0,37.0,1.0
1.0,5.0,1.0
19454.0,69321.0,1.0
31.0,22.0,0.0
6.0,25.0,1.0
1.0,0.0,0.0
1.0,5.0,1.0
1.0,1.0,0.0
26.0,15.0,0.0
726.0,2455.0,1.0
1.0,1.0,1.0
316.0,229.0,0.0
11737.0,30384.0,1.0
34.0,127.0,1.0
515.0,2199.0,1.0
89.0,34.0,0.0
1680.0,713.0,0.0
3573.0,2956.0,0.0
214.0,1135.0,1.0
66.0,293.0,1.0
39.0,131.0,1.0
201.0,928.0,1.0
4353.0,2498.0,0.0
43205.0,8129.0,0.0
10457.0,7446.0,0.0
1.0,8.0,1.0
2722.0,15825.0,1.0
142.0,39.0,0.0
451.0,2638.0,1.0
65117.0,38392.0,0.0
9.0,4.0,0.0
1034.0,2795.0,1.0
105461.0,276098.0,1.0
31.0,19.0,0.0
9483.0,1763.0,0.0
17.0,56.0,1.0
2897.0,1850.0,0.0
5175.0,16508.0,1.0
2155.0,1001.0,0.0
1161.0,2642.0,1.0
1454.0,3461.0,1.0
1927.0,1706.0,0.0
2139.0,278.0,0.0
293.0,747.0,1.0
18.0,13.0,0.0
16159.0,6273.0,0.0
9.0,7.0,0.0
163.0,44.0,0.0
4384.0,1309.0,0.0
5.0,3.0,0.0
0.0,1.0,0.0
669.0,391.0,0.0
307.0,1317.0,1.0
1.0,5.0,1.0
3.0,11.0,1.0
3475.0,9371.0,1.0
35.0,27.0,0.0
63407.0,23919.0,0.0
758.0,1977.0,1.0
12184.0,5355.0,0.0
18.0,47.0,1.0
26585.0,63476.0,1.0
2520.0,14671.0,1.0
44.0,105.0,1.0
160759.0,88004.0,0.0
31623.0,11432.0,0.0
2839.0,7661.0,1.0
59502.0,136601.0,1.0
2.0,7.0,1.0
283.0,648.0,1.0
5.0,4.0,0.0
0.0,1.0,1.0
27467.0,5205.0,0.0
1053.0,274.0,0.0
15209.0,64953.0,1.0
5.0,14.0,1.0
5.0,13.0,1.0
71.0,22.0,0.0
3152.0,7183.0,1.0
21.0,13.0,0.0
1.0,4.0,1.0
84489.0,36658.0,0.0
1174.0,3091.0,1.0
1.0,1.0,1.0
1301.0,384.0,0.0
1700.0,477.0,0.0
1.0,4.0,1.0
4.0,1.0,0.0
11.0,3.0,0.0
2.0,1.0,0.0
1.0,3.0,1.0
47.0,103.0,1.0
391.0,246.0,0.0
197.0,716.0,1.0
3.0,2.0,0.0
1813.0,669.0,0.0
24.0,7.0,0.0
3414.0,12229.0,1.0
32252.0,103789.0,1.0
0.0,1.0,0.0
810.0,3803.0,1.0
11.0,36.0,1.0
31.0,80.0,1.0
1.0,1.0,1.0
1.0,4.0,1.0
6753.0,2051.0,0.0
1.0,1.0,0.0
8453.0,6485.0,0.0
1403.0,7426.0,1.0
3573.0,7514.0,1.0
5.0,14.0,1.0
1.0,3.0,1.0
445.0,321.0,0.0
4309.0,15427.0,1.0
49327.0,19118.0,0.0
3713.0,16379.0,1.0
13360.0,5419.0,0.0
1.0,3.0,1.0
307.0,792.0,1.0
19.0,14.0,0.0
201.0,76.0,0.0
1.0,2.0,1.0
71.0,27.0,0.0
14087.0,7894.0,0.0
8503.0,21757.0,1.0
236.0,555.0,1.0
116433.0,398150.0,1.0
4.0,11.0,1.0
0.0,1.0,1.0
1.0,2.0,1.0
27963.0,101593.0,1.0
134.0,631.0,1.0
82973.0,34453.0,0.0
1231.0,396.0,0.0
4.0,1.0,0.0
12668.0,3681.0,0.0
5.0,23.0,1.0
57.0,37.0,0.0
27075.0,7943.0,0.0
13524.0,38467.0,1.0
1.0,0.0,0.0
25.0,246.0,1.0
383.0,222.0,0.0
9398.0,8335.0,0.0
6289.0,1125.0,0.0
5288.0,2967.0,0.0
21800.0,56383.0,1.0
102.0,23.0,0.0
6418.0,16371.0,1.0
17605.0,1809.0,0.0
3.0,2.0,0.0
1.0,1.0,1.0
1811.0,1487.0,0.0
1660.0,7239.0,1.0
351.0,926.0,1.0
1.0,1.0,1.0
2.0,1.0,0.0
2.0,5.0,1.0
1057.0,292.0,0.0
0.0,1.0,0.0
19.0,8.0,0.0
5871.0,36881.0,1.0
69.0,31.0,0.0
125.0,318.0,1.0
159.0,707.0,1.0
2979.0,9734.0,1.0
8825.0,2437.0,0.0
831.0,3850.0,1.0
2.0,13.0,1.0
22398.0,8675.0,0.0
597.0,227.0,0.0
62.0,33.0,0.0
3.0,10.0,1.0
94.0,341.0,1.0
82.0,45.0,0.0
1683.0,598.0,0.0
3.0,2.0,0.0
13.0,3.0,0.0
3782.0,3109.0,0.0
3.0,1.0,0.0
23.0,10.0,0.0
41.0,99.0,1.0
160036.0,59389.0,0.0
146.0,57.0,0.0
4685.0,1937.0,0.0
1727.0,1350.0,0.0
1312.0,279.0,0.0
52.0,41.0,0.0
4139.0,14370.0,1.0
2961.0,6551.0,1.0
11461.0,31771.0,1.0
3.0,11.0,1.0
16613.0,37012.0,1.0
1.0,2.0,1.0
2.0,5.0,1.0
12913.0,33795.0,1.0
137.0,334.0,1.0
0.0,1.0,1.0
6.0,25.0,1.0
17.0,64.0,1.0
4.0,11.0,1.0
45.0,17.0,0.0
4.0,13.0,1.0
1.0,3.0,1.0
2.0,1.0,0.0
45064.0,118947.0,1.0
29837.0,6824.0,0.0
231.0,1333.0,1.0
1.0,1.0,1.0
1571.0,343.0,0.0
409.0,242.0,0.0
43.0,120.0,1.0
1.0,2.0,1.0
671.0,2786.0,1.0
95.0,637.0,1.0
265.0,586.0,1.0
48625.0,175638.0,1.0
5296.0,3243.0,0.0
42.0,97.0,1.0
1.0,3.0,1.0
7.0,33.0,1.0
4.0,3.0,0.0
149.0,413.0,1.0
17.0,14.0,0.0
2160.0,907.0,0.0
763.0,177.0,0.0
1.0,1.0,1.0
780.0,2981.0,1.0
643.0,2232.0,1.0
38297.0,13857.0,0.0
14.0,93.0,1.0
7.0,24.0,1.0
1.0,1.0,1.0
253.0,105.0,0.0
1123.0,344.0,0.0
67.0,26.0,0.0
29938.0,6463.0,0.0
71.0,169.0,1.0
4.0,3.0,0.0
219.0,158.0,0.0
0.0,1.0,0.0
1.0,3.0,1.0
117.0,265.0,1.0
4508.0,20695.0,1.0
67.0,32.0,0.0
29.0,26.0,0.0
82.0,45.0,0.0
117.0,68.0,0.0
1.0,1.0,0.0
1.0,4.0,1.0
63771.0,139718.0,1.0
393.0,67.0,0.0
20.0,49.0,1.0
41.0,107.0,1.0
290.0,179.0,0.0
1108.0,4139.0,1.0
1.0,7.0,1.0
14676.0,8507.0,0.0
0.0,1.0,0.0
8.0,1.0,0.0
2.0,5.0,1.0
43.0,276.0,1.0
13351.0,49903.0,1.0
19463.0,89102.0,1.0
4493.0,15944.0,1.0
205.0,86.0,0.0
227.0,839.0,1.0
51.0,239.0,1.0
253.0,716.0,1.0
4628.0,1077.0,0.0
1.0,0.0,0.0
121.0,103.0,0.0
60.0,337.0,1.0
56.0,153.0,1.0
3.0,2.0,0.0
803.0,2599.0,1.0
8.0,27.0,1.0
11.0,3.0,0.0
2584.0,1597.0,0.0
5.0,28.0,1.0
49.0,129.0,1.0
0.0,1.0,1.0
1988.0,579.0,0.0
1.0,4.0,1.0
248.0,145.0,0.0
50.0,9.0,0.0
108.0,277.0,1.0
219.0,752.0,1.0
0.0,1.0,0.0
0.0,1.0,0.0
93.0,64.0,0.0
82.0,57.0,0.0
482.0,299.0,0.0
1.0,1.0,1.0
3.0,1.0,0.0
1069.0,604.0,0.0
1.0,2.0,1.0
1717.0,4496.0,1.0
331.0,143.0,0.0
8161.0,3178.0,0.0
0.0,1.0,1.0
1.0,2.0,1.0
22013.0,6030.0,0.0
40.0,11.0,0.0
3177.0,11234.0,1.0
7193.0,4992.0,0.0
89541.0,57110.0,0.0
13.0,28.0,1.0
1013.0,458.0,0.0
13.0,2.0,0.0
17.0,3.0,0.0
749.0,2599.0,1.0
5.0,4.0,0.0
11.0,4.0,0.0
782.0,3433.0,1.0
533.0,331.0,0.0
11.0,47.0,1.0
17.0,10.0,0.0
1493.0,5027.0,1.0
2.0,1.0,0.0
2.0,1.0,0.0
3.0,1.0,0.0
3605.0,632.0,0.0
4.0,11.0,1.0
8.0,5.0,0.0
42.0,191.0,1.0
104.0,73.0,0.0
5.0,2.0,0.0
1231.0,4629.0,1.0
13.0,8.0,0.0
0.0,1.0,0.0
1.0,2.0,1.0
4.0,19.0,1.0
2080.0,1633.0,0.0
1.0,1.0,0.0
217.0,573.0,1.0
96326.0,55915.0,0.0
94.0,79.0,0.0
197.0,73.0,0.0
8663.0,46700.0,1.0
18989.0,63832.0,1.0
3.0,1.0,0.0
178.0,69.0,0.0
92.0,59.0,0.0
1.0,6.0,1.0
7.0,17.0,1.0
3.0,2.0,0.0
4918.0,13253.0,1.0
14769.0,53326.0,1.0
153.0,395.0,1.0
0.0,1.0,1.0
197.0,121.0,0.0
16.0,37.0,1.0
18.0,49.0,1.0
111259.0,64237.0,0.0
73.0,32.0,0.0
4423.0,12052.0,1.0
23564.0,88039.0,1.0
775.0,243.0,0.0
63.0,22.0,0.0
1.0,4.0,1.0
3.0,7.0,1.0
8237.0,29933.0,1.0
2.0,5.0,1.0
27259.0,22106.0,0.0
16.0,39.0,1.0
53.0,12.0,0.0
1.0,1.0,1.0
555.0,3463.0,1.0
2049.0,9406.0,1.0
229.0,188.0,0.0
1018.0,441.0,0.0
0.0,1.0,0.0
1.0,5.0,1.0
10445.0,32994.0,1.0
5.0,3.0,0.0
1.0,2.0,1.0
15869.0,8697.0,0.0
4207.0,3338.0,0.0
1.0,3.0,1.0
1672.0,709.0,0.0
1241.0,911.0,0.0
3.0,2.0,0.0
3.0,2.0,0.0
1.0,1.0,0.0
1.0,1.0,1.0
2057.0,9198.0,1.0
12209.0,53166.0,1.0
2.0,1.0,0.0
22411.0,6025.0,0.0
0.0,1.0,1.0
1.0,4.0,1.0
12201.0,34621.0,1.0
3.0,8.0,1.0
179.0,127.0,0.0
1577.0,3423.0,1.0
23.0,16.0,0.0
1.0,0.0,0.0
13.0,36.0,1.0
6769.0,23281.0,1.0
71748.0,41467.0,0.0
1.0,3.0,1.0
4887.0,16484.0,1.0
1.0,2.0,1.0
117.0,83.0,0.0
1249.0,459.0,0.0
334.0,129.0,0.0
599.0,252.0,0.0
0.0,1.0,1.0
393.0,1076.0,1.0
695.0,1779.0,1.0
479.0,1002.0,1.0
14055.0,8164.0,0.0
425.0,269.0,0.0
1.0,2.0,1.0
262.0,145.0,0.0
1249.0,950.0,0.0
287.0,89.0,0.0
4855.0,17369.0,1.0
390.0,1471.0,1.0
1.0,4.0,1.0
817.0,299.0,0.0
131.0,107.0,0.0
77.0,45.0,0.0
87.0,32.0,0.0
5077.0,13755.0,1.0
247.0,111.0,0.0
0.0,1.0,0.0
247.0,56.0,0.0
22466.0,8551.0,0.0
0.0,1.0,1.0
10786.0,46497.0,1.0
6847.0,2887.0,0.0
1.0,3.0,1.0
2.0,1.0,0.0
55.0,34.0,0.0
179.0,69.0,0.0
41.0,18.0,0.0
2925.0,1117.0,0.0
54.0,127.0,1.0
2279.0,704.0,0.0
40963.0,94919.0,1.0
1921.0,5048.0,1.0
3204.0,8725.0,1.0
117665.0,49319.0,0.0
1.0,1.0,0.0
15.0,2.0,0.0
8.0,31.0,1.0
11.0,41.0,1.0
23840.0,66913.0,1.0
4.0,9.0,1.0
1.0,1.0,1.0
28593.0,76705.0,1.0
1.0,1.0,1.0
1.0,0.0,0.0
50.0,219.0,1.0
1.0,0.0,0.0
17914.0,41069.0,1.0
1743.0,5854.0,1.0
16.0,41.0,1.0
44625.0,18157.0,0.0
14531.0,49701.0,1.0
913.0,422.0,0.0
2231.0,1383.0,0.0
11711.0,2620.0,0.0
747.0,1807.0,1.0
416.0,303.0,0.0
1179.0,4289.0,1.0
19043.0,43137.0,1.0
418.0,263.0,0.0
4743.0,2140.0,0.0
4.0,3.0,0.0
238.0,1357.0,1.0
1198.0,641.0,0.0
46.0,7.0,0.0
9.0,2.0,0.0
1.0,8.0,1.0
1722.0,1199.0,0.0
31.0,111.0,1.0
15019.0,35464.0,1.0
3.0,8.0,1.0
5.0,2.0,0.0
89.0,55.0,0.0
6904.0,4015.0,0.0
0.0,1.0,1.0
7462.0,5155.0,0.0
5594.0,1753.0,0.0
1.0,2.0,1.0
0.0,1.0,0.0
49997.0,19017.0,0.0
45881.0,102437.0,1.0
11.0,25.0,1.0
1.0,3.0,1.0
2.0,1.0,0.0
2317.0,1311.0,0.0
6974.0,2579.0,0.0
3.0,1.0,0.0
7.0,17.0,1.0
175.0,1087.0,1.0
15.0,64.0,1.0
1.0,1.0,0.0
326.0,199.0,0.0
12.0,5.0,0.0
157.0,66.0,0.0
1.0,2.0,1.0
2.0,1.0,0.0
101.0,432.0,1.0
76.0,33.0,0.0
1591.0,646.0,0.0
3.0,10.0,1.0
7.0,5.0,0.0
8.0,21.0,1.0
1540.0,3313.0,1.0
1.0,3.0,1.0
1.0,0.0,0.0
263.0,163.0,0.0
8.0,5.0,0.0
10.0,7.0,0.0
200.0,61.0,0.0
27.0,91.0,1.0
29.0,69.0,1.0
87329.0,62839.0,0.0
3.0,14.0,1.0
791.0,2873.0,1.0
0.0,1.0,0.0
1.0,0.0,0.0
24.0,53.0,1.0
97.0,251.0,1.0
102346.0,40121.0,0.0
1874.0,1619.0,0.0
16164.0,2411.0,0.0
5.0,14.0,1.0
99.0,259.0,1.0
13345.0,9272.0,0.0
97450.0,63153.0,0.0
5375.0,12258.0,1.0
1.0,3.0,1.0
147.0,61.0,0.0
69.0,605.0,1.0
0.0,1.0,0.0
4895.0,16178.0,1.0
14145.0,32198.0,1.0
1589.0,333.0,0.0
5303.0,22761.0,1.0
13939.0,3915.0,0.0
1.0,0.0,0.0
266.0,165.0,0.0
473.0,369.0,0.0
2347.0,5679.0,1.0
13.0,49.0,1.0
16.0,53.0,1.0
126535.0,82031.0,0.0
63194.0,23489.0,0.0
4.0,9.0,1.0
43.0,202.0,1.0
748.0,2561.0,1.0
13203.0,3511.0,0.0
13.0,28.0,1.0
1.0,1.0,1.0
0.0,1.0,1.0
1.0,0.0,0.0
24912.0,83861.0,1.0
15175.0,33791.0,1.0
6.0,1.0,0.0
4087.0,9898.0,1.0
8.0,3.0,0.0
65.0,46.0,0.0
9.0,4.0,0.0
9.0,23.0,1.0
6.0,1.0,0.0
13747.0,37980.0,1.0
643.0,236.0,0.0
1.0,0.0,0.0
21331.0,9040.0,0.0
3.0,7.0,1.0
7.0,3.0,0.0
129223.0,70799.0,0.0
2.0,7.0,1.0
15759.0,57461.0,1.0
3.0,2.0,0.0
7.0,2.0,0.0
0.0,1.0,1.0
13.0,11.0,0.0
17333.0,79095.0,1.0
32112.0,14191.0,0.0
0.0,1.0,0.0
22.0,13.0,0.0
1377.0,871.0,0.0
31688.0,83021.0,1.0
1.0,0.0,0.0
0.0,1.0,1.0
6973.0,16466.0,1.0
201.0,758.0,1.0
10307.0,23638.0,1.0
2.0,1.0,0.0
93.0,289.0,1.0
7.0,6.0,0.0
7.0,3.0,0.0
256.0,81.0,0.0
1.0,1.0,1.0
33.0,92.0,1.0
438.0,1057.0,1.0
33044.0,9311.0,0.0
103471.0,270897.0,1.0
630.0,4237.0,1.0
26345.0,59634.0,1.0
122172.0,99787.0,0.0
41.0,30.0,0.0
84204.0,36977.0,0.0
1.0,2.0,1.0
16.0,53.0,1.0
868.0,3141.0,1.0
290.0,683.0,1.0
163.0,90.0,0.0
41.0,13.0,0.0
4015.0,13581.0,1.0
11797.0,3250.0,0.0
3.0,7.0,1.0
1861.0,1417.0,0.0
1.0,1.0,1.0
18370.0,58581.0,1.0
3548.0,1391.0,0.0
3.0,11.0,1.0
22094.0,18849.0,0.0
23021.0,175657.0,1.0
15.0,11.0,0.0
51.0,40.0,0.0
245.0,47.0,0.0
5.0,11.0,1.0
141.0,79.0,0.0
76.0,27.0,0.0
1.0,1.0,1.0
483.0,2189.0,1.0
10455.0,6133.0,0.0
19.0,7.0,0.0
6218.0,26539.0,1.0
134413.0,28690.0,0.0
7.0,32.0,1.0
18455.0,11671.0,0.0
5143.0,2321.0,0.0
53.0,145.0,1.0
7815.0,20558.0,1.0
5083.0,17947.0,1.0
5.0,4.0,0.0
19.0,45.0,1.0
17274.0,79555.0,1.0
91118.0,41111.0,0.0
1.0,0.0,0.0
14922.0,57365.0,1.0
17.0,63.0,1.0
1.0,2.0,1.0
14044.0,65025.0,1.0
299.0,1276.0,1.0
3.0,13.0,1.0
489.0,385.0,0.0
491.0,1878.0,1.0
45.0,13.0,0.0
128.0,303.0,1.0
1.0,0.0,0.0
121.0,289.0,1.0
61.0,22.0,0.0
28.0,15.0,0.0
261.0,709.0,1.0
5.0,13.0,1.0
0.0,1.0,0.0
2.0,5.0,1.0
19.0,53.0,1.0
1228.0,345.0,0.0
3.0,1.0,0.0
4391.0,15751.0,1.0
6239.0,1342.0,0.0
4.0,1.0,0.0
5169.0,22598.0,1.0
477.0,1324.0,1.0
228.0,187.0,0.0
2591.0,13760.0,1.0
115.0,47.0,0.0
4.0,1.0,0.0
1.0,2.0,1.0
1.0,1.0,1.0
54127.0,147761.0,1.0
1.0,2.0,1.0
2.0,1.0,0.0
1640.0,4199.0,1.0
2197.0,10516.0,1.0
7115.0,4037.0,0.0
1.0,0.0,0.0
178.0,471.0,1.0
983.0,3125.0,1.0
1.0,3.0,1.0
46792.0,198125.0,1.0
7.0,18.0,1.0
6107.0,17233.0,1.0
5.0,13.0,1.0
73.0,395.0,1.0
2209.0,429.0,0.0
428.0,181.0,0.0
61933.0,158504.0,1.0
1.0,2.0,1.0
109.0,482.0,1.0
50.0,31.0,0.0
222781.0,583259.0,1.0
7.0,4.0,0.0
9261.0,2552.0,0.0
12.0,43.0,1.0
20551.0,52738.0,1.0
2.0,1.0,0.0
98.0,347.0,1.0
1414.0,14569.0,1.0
7081.0,2516.0,0.0
166.0,603.0,1.0
29815.0,8678.0,0.0
7.0,32.0,1.0
3137.0,8116.0,1.0
11603.0,38359.0,1.0
101.0,234.0,1.0
387.0,2207.0,1.0
14.0,31.0,1.0
4178.0,3265.0,0.0
1.0,2.0,1.0
0.0,1.0,0.0
6887.0,1893.0,0.0
2521.0,6112.0,1.0
273.0,2290.0,1.0
4286.0,2525.0,0.0
0.0,1.0,1.0
64.0,39.0,0.0
34.0,19.0,0.0
1.0,5.0,1.0
2024.0,1307.0,0.0
62218.0,34893.0,0.0
0.0,1.0,1.0
363.0,1354.0,1.0
19.0,51.0,1.0
3.0,2.0,0.0
2040.0,7379.0,1.0
2.0,1.0,0.0
5.0,11.0,1.0
18933.0,90100.0,1.0
103.0,441.0,1.0
30584.0,78831.0,1.0
3.0,2.0,0.0
7.0,23.0,1.0
21.0,97.0,1.0
5.0,3.0,0.0
1.0,0.0,0.0
5687.0,4197.0,0.0
115225.0,44483.0,0.0
3.0,1.0,0.0
34360.0,82251.0,1.0
2297.0,888.0,0.0
2.0,13.0,1.0
253.0,655.0,1.0
73.0,202.0,1.0
89.0,255.0,1.0
19.0,16.0,0.0
1282.0,4185.0,1.0
67.0,175.0,1.0
758.0,199.0,0.0
31831.0,20029.0,0.0
9827.0,45108.0,1.0
3251.0,10962.0,1.0
12958.0,2933.0,0.0
110.0,263.0,1.0
6354.0,5585.0,0.0
6051.0,2375.0,0.0
20.0,9.0,0.0
203.0,442.0,1.0
297.0,782.0,1.0
7748.0,2177.0,0.0
206.0,707.0,1.0
1.0,0.0,0.0
32.0,7.0,0.0
449.0,2816.0,1.0
381.0,908.0,1.0
1.0,1.0,1.0
3.0,2.0,0.0
96.0,235.0,1.0
112.0,41.0,0.0
20.0,71.0,1.0
6.0,17.0,1.0
445.0,258.0,0.0
8.0,43.0,1.0
5.0,12.0,1.0
1487.0,6501.0,1.0
15.0,13.0,0.0
1.0,3.0,1.0
277.0,109.0,0.0
49483.0,139255.0,1.0
2918.0,1841.0,0.0
27.0,10.0,0.0
1.0,2.0,1.0
2.0,5.0,1.0
1437.0,1226.0,0.0
3725.0,10509.0,1.0
7.0,34.0,1.0
13.0,3.0,0.0
61561.0,42399.0,0.0
93.0,25.0,0.0
121.0,68.0,0.0
721.0,3443.0,1.0
15.0,11.0,0.0
7.0,40.0,1.0
1.0,1.0,1.0
1833.0,9706.0,1.0
7.0,5.0,0.0
1.0,0.0,0.0
3.0,1.0,0.0
3032.0,7149.0,1.0
