37,-8,5,42,-5,6,-36,6,-5,1
19094785,-2323563,6518955,58928993,-7170818,20118344,-34758642,4229631,-11866592,1
-803,-269,-1177,-367,-123,-538,627,210,919,0
-9323,2543,-1219,-4260,1162,-557,7281,-1986,952,0
1,-4,-1,0,-2,-1,0,3,1,1
1,-2,0,8,-3,1,-39,12,-5,1
2726,-351,900,2685,-346,886,-2469,318,-815,1
756188,266632,1119013,2325800,820077,3441737,-1372785,-484044,-2031458,1
11,5,2,6,2,1,-12,-3,-2,0
1,1,2,0,1,1,0,-3,-2,1
-18,56,11,85,-229,-45,-462,1257,247,0
20,-3,6,19,-4,4,-18,3,-5,0
-2,5,1,-5,15,3,3,-9,-2,1
1,-2,0,8,-3,1,-39,12,-5,0
-2803,-935,-4104,-8416,-2808,-12323,36858,12297,53968,0
-1,0,-1,-2,-1,-3,9,3,13,0
-3,-2,-5,-7,-6,-14,9,3,10,0
15,-4,2,7,-2,1,-12,3,-2,0
979,-267,128,3021,-824,395,-1782,486,-233,1
-7,1,-1,-6,-1,-1,6,0,1,1
-84,-28,-123,-260,-87,-381,1131,378,1657,0
-211,651,128,-651,2009,395,384,-1185,-233,1
-18,-7,-27,-56,-20,-83,33,12,49,1
-43,224,76,-110,627,226,108,-450,-125,0
-27503,160180,58503,-84571,492537,179888,49920,-290733,-106184,1
979,-2998,-584,3021,-9251,-1802,-1782,5457,1063,1
1,0,0,0,1,0,0,0,1,1
-95,-47,-156,-48,-23,-78,90,42,145,0
-1,0,-1,-2,-1,-3,9,3,13,0
1,-4,-1,0,-2,-1,0,3,1,0
86,30,127,85,29,125,-693,-240,-1022,0
1,-1,0,2,-1,0,-3,6,1,0
-1,0,-1,-2,-1,-3,9,3,13,0
-4,-4,-9,-1,-2,-4,3,3,7,1
225,-61,27,172,-41,29,-1362,381,-146,1
-59,-30,-11,-60,-29,-11,54,27,10,1
7,-23,-5,6,-23,-6,-54,186,43,0
3,2,5,7,6,14,-30,-27,-62,0
2413,848,3569,2431,855,3596,-2202,-774,-3257,1
-477,1303,256,-1666,4555,895,6903,-18867,-3707,0
5,5,11,16,15,34,-9,-9,-20,1
-41,5,-14,-19,2,-7,33,-3,13,0
-2,1,-2,-5,-1,-7,3,0,4,1
-2,5,1,-5,15,3,3,-9,-2,1
-4278,-1424,-6263,-1921,-639,-2812,3231,1074,4729,1
-436,119,-57,-261,71,-34,609,-165,79,0
-9221,2451,-1175,-4112,1093,-524,7212,-1917,919,0
1475,684,267,768,356,139,-1470,-681,-266,0
-23793,-7970,-34874,-82576,-27661,-121034,47502,15912,69625,1
-3,-2,-5,-1,-3,-3,0,12,7,0
-1,1,0,-2,1,0,9,-3,1,0
173,-46,22,79,-21,10,-135,36,-17,0
65305,-17811,8539,32687,-8915,4274,-60816,16587,-7952,0
-1679,535,-83,-727,237,-28,1176,-393,31,0
49,-7,15,153,-20,50,-90,12,-29,1
84,-23,11,-355,94,-45,1944,-516,247,1
-735167,3836224,1303213,-335996,1753283,595612,574338,-2996991,-1018115,0
-3,-2,-5,-1,-3,-3,0,12,7,0
-27,-25,-57,-77,-71,-162,51,48,109,0
-4,-3,-1,-1,-4,-1,3,3,1,1
-18,-7,-27,-56,-20,-83,33,12,49,0
130,131,286,137,134,297,-120,-120,-263,1
440,155,651,229,81,339,-2889,-1017,-4274,0
-20,-23,-50,-63,-71,-155,36,42,91,1
125,64,24,145,88,31,-1062,-579,-212,0
-38,117,23,-20,61,12,39,-117,-23,0
243048,-66263,31771,120767,-32923,15786,-1608066,438417,-210206,1
-194261,592148,114444,-88764,270571,52293,151713,-462453,-89378,0
-7,-3,-11,-6,-4,-11,6,3,10,0
-140,645,196,-393,1816,553,270,-1242,-377,1
-876672,-10562,-133765,-583603,-7035,-89048,731511,8814,111616,0
-2971,15497,5263,-8415,43892,14906,5703,-29748,-10103,1
-285795,-132122,-51677,-812113,-375437,-146845,3604284,1666248,651721,0
-10,-11,-23,-37,-36,-80,21,21,46,1
-1423,3907,768,-950,2605,512,1188,-3261,-641,1
1891,702,2818,842,313,1255,-1479,-549,-2204,1
5,3,1,16,8,3,-9,-6,-2,1
-140133,-69484,-230287,-63653,-31562,-104604,108330,53715,178024,0
-3214,-1107,-4735,-9815,-3382,-14461,42822,14754,63091,0
5,-23,-7,16,-71,-21,-9,42,13,0
1650,461,1688,739,210,762,-1290,-360,-1319,0
-51742,240240,74229,-159091,738659,228228,93909,-436020,-134720,1
-436,-146,-639,-1239,-415,-1816,834,279,1222,1
1,0,1,2,1,3,-3,0,-2,1
-8,25,5,-23,71,14,102,-315,-62,0
1049,-285,125,543,-148,64,-1029,282,-119,0
-7,23,5,-6,23,6,6,-21,-5,0
-7,23,5,-6,23,6,6,-21,-5,1
8,-2,1,23,-6,3,-15,3,-2,1
-3,-2,-5,-7,-6,-14,9,3,10,1
-2,5,1,-5,15,3,3,-9,-2,0
8129189,-1171697,9726461,3560558,-513213,4260150,-6342135,914124,-7588274,0
-211,56,-27,-651,173,-83,384,-102,49,1
-18,5,-2,-56,15,-7,33,-9,4,1
-4,-3,-1,-1,-4,-1,3,3,1,1
-1266,3917,770,-854,2640,519,1059,-3276,-644,0
38,13,56,20,6,29,-249,-87,-368,1
-580,2543,744,-265,1162,340,453,-1986,-581,0
48485,44578,101825,32322,29717,67880,-40467,-37206,-84986,1
1372,1313,2943,718,687,1540,-1383,-1323,-2966,0
-115753,257307,48797,-78001,173405,32886,96807,-215196,-40811,1
1,0,0,0,1,0,0,0,1,0
8,-2,1,2,-3,-4,3,12,22,1
235,-29,284,232,-31,279,-213,27,-257,0
1,1,2,0,1,1,0,-3,-2,1
-16880,4691,-2199,-7530,2092,-981,13203,-3669,1720,0
-107416,331571,65202,-49082,151506,29793,83889,-258948,-50921,0
-22,61,12,-63,173,34,42,-117,-23,1
-1051,285,-126,-1262,341,-153,1053,-285,127,1
-19289,-10007,-3623,-59528,-30883,-11181,35112,18216,6595,1
-67,-88,-186,-24,-40,-81,51,69,145,0
-6849,-2291,-10036,-20539,-6870,-30096,12735,4260,18661,0
173,61,256,79,28,117,-135,-48,-200,0
-412,112,-49,-1678,453,-204,-267,66,-41,0
69,-211,-41,31,-94,-18,-453,1383,268,0
-18,-7,-27,-56,-20,-83,33,12,49,1
6749,6214,14185,23589,21719,49579,-13548,-12474,-28475,1
12,17,3,76,50,15,-39,-30,-8,0
-18,5,-2,85,-9,31,-462,54,-161,0
-1,1,0,-2,1,0,9,-3,1,1
-8464,-5583,-1912,-26221,-17299,-5924,15411,10164,3481,1
61597,22451,91559,27324,9961,40616,-48141,-17547,-71558,0
6,1,5,14,-1,6,-9,0,-5,1
4,-19,-6,61,-60,43,-303,270,-230,0
-2,0,-1,-5,1,-1,3,0,1,1
-22,3,-7,-63,8,-21,42,-6,13,1
-211,-74,-312,-651,-229,-963,384,135,568,1
5,5,11,-32,-9,-45,171,54,247,0
3,2,5,7,6,14,-30,-27,-62,0
-173,-61,-256,-79,-28,-117,1140,402,1687,0
-2,5,1,-5,15,3,3,-9,-2,1
-20,3,-6,-19,4,-4,159,-27,43,1
15,-4,2,7,-2,1,-12,3,-2,0
-4,-4,-9,-1,-2,-4,3,3,7,0
-61,267,78,-188,824,241,819,-3588,-1049,1
-2,1,-2,-5,-1,-7,3,0,4,1
1,0,1,2,1,3,-3,0,-2,1
-55678,-20609,-82938,-25441,-9417,-37897,43482,16095,64771,0
569,-2997,-1025,1748,-9214,-3153,-1032,5439,1861,1
-7,23,5,-6,23,6,6,-21,-5,0
8,3,12,23,8,34,-15,-6,-23,0
24,14,5,22,19,6,-21,-15,-5,1
3,2,5,7,6,14,-30,-27,-62,0
-18353,53193,10452,-52111,151024,29675,35205,-102060,-20054,1
3,-10,-2,7,-29,-8,-30,129,37,0
-38,-13,-56,-20,-6,-29,39,9,55,0
-311916,-115771,-464810,-962618,-357286,-1434471,567789,210741,846106,1
-3,10,2,-1,5,1,0,-9,-2,1
6749,3131,1222,23589,10943,4271,-13548,-6285,-2453,0
-473,61,-156,-216,28,-71,369,-48,121,1
3455,3301,7405,4109,3927,8808,-3444,-3291,-7382,1
-20,-23,-50,-63,-71,-155,36,42,91,1
-7,-3,-11,-405,-136,-594,2049,687,3004,0
-8,25,5,-2,14,3,57,-162,-32,0
289,564,150,112,289,74,-222,-450,-119,0
3,-1,0,1,-1,-1,-21,6,-2,0
257354,-68353,32865,134797,-35802,17214,-259767,68994,-33173,0
967,341,1431,-4127,-1452,-6105,22584,7947,33409,0
-2,1,-2,-5,-1,-7,3,0,4,0
-7,1,-1,-6,-1,-1,6,0,1,1
-53,-39,-90,-278,-122,-425,147,72,229,0
23004,28364,56245,80548,99285,196907,-46245,-57006,-113054,1
-78876,-72623,-165780,-41059,-37804,-86297,78561,72333,165118,0
60399,-166255,-32689,27427,-75496,-14844,-398010,1095567,215410,0
-27,-13,-5,-17,-6,-3,42,9,7,1
5,3,1,-32,11,-4,171,-51,22,0
-4,-3,-1,-1,-4,-1,3,3,1,1
1047,-286,137,2965,-810,388,-2010,549,-263,1
1,-4,-1,0,-2,-1,0,3,1,0
20,-3,6,19,-4,4,-18,3,-5,1
-2013,535,-256,-7036,1870,-895,4041,-1074,514,1
-7,1,-1,-6,-1,-1,6,0,1,0
-6,11,2,-14,36,7,69,-153,-29,0
84,-23,11,260,-71,34,-153,42,-20,0
47,-2,7,142,-8,21,-621,33,-92,0
-3,10,2,-7,29,8,9,-18,1,1
-1431,403,-186,-625,179,-81,1116,-315,145,1
-24,109,33,-22,108,35,189,-879,-272,1
-1,4,1,0,2,1,6,-27,-8,0
499175,-136159,65268,261442,-71313,34184,-503802,137421,-65873,0
1045,-2855,-561,3239,-8850,-1739,-1902,5196,1021,1
-30705,3667,-37178,-95098,11357,-115146,55917,-6678,67705,1
2,-1,2,5,1,7,-24,3,-29,1
-95,-47,-156,-48,-23,-78,90,42,145,0
6,1,5,14,-1,6,-9,0,-5,1
42689,-130341,-25262,19506,-59557,-11543,-33339,101793,19729,1
-8,2,-1,-23,6,-3,102,-27,13,0
-2624,-922,-3881,-7432,-2611,-10992,5037,1770,7450,1
1,-4,-1,21,-5,24,36,21,58,1
-2,1,-2,-5,-1,-7,3,0,4,0
3037,-562,418,-12478,2264,-1721,68469,-12441,9442,1
22,-3,7,3,-11,-17,-162,0,-89,0
15,-4,2,7,-2,1,-12,3,-2,0
-7,1,-1,-6,-1,-1,6,0,1,1
-95,326,75,-48,163,37,90,-303,-68,1
11,10,23,27,29,64,-30,-18,-47,1
-1,2,0,-8,3,-1,-9,-9,-2,0
1,0,1,2,1,3,-3,0,-2,1
-3,1,0,-1,1,1,0,-3,-5,1
3,2,5,1,3,3,-21,-9,-32,1
1,0,0,21,-56,-11,36,-117,-23,0
38,-10,5,20,-5,3,-249,66,-32,1
-86,23,-11,-85,23,-11,78,-21,10,1
4108,4469,1333,280535,305492,91099,-1420500,-1546878,-461285,0
20,-3,6,19,-4,4,-18,3,-5,1
-10,-7,-2,-37,-20,-7,21,12,4,0
-1275,3629,713,-578,1644,323,996,-2835,-557,0
-18,-7,-27,-56,-20,-83,33,12,49,1
5,3,1,16,8,3,-9,-6,-2,1
-94,290,57,-267,824,162,1185,-3657,-719,0
-10,-11,-23,-37,-36,-80,21,21,46,1
-27,-25,-57,-17,-14,-34,42,30,79,0
-15365,67370,19711,-15077,66108,19342,13890,-60903,-17819,1
-22,61,12,-3,41,9,-21,-108,-26,1
27,25,57,-3184,-2923,-6676,16254,14922,34081,0
-1,2,0,-2,6,1,9,-27,-5,1
-3,-2,-5,-1,-3,-3,0,12,7,0
2,-5,-1,-205,636,125,1047,-3246,-638,0
10772,-2997,1403,33115,-9214,4313,-19548,5439,-2546,1
-473,61,-156,-216,28,-71,369,-48,121,0
-1553983,4245912,834310,-4812892,13150154,2583969,20932608,-57193683,-11238401,0
11,10,23,6,5,12,-12,-9,-23,1
-38,10,-5,-107,29,-14,75,-18,10,1
-8,25,5,-23,71,14,102,-315,-62,0
-13855128,-4641974,-20308845,-6330841,-2121063,-9279746,10820241,3625176,15860308,0
-184732,-169301,-386837,-524963,-481112,-1099296,2329776,2135166,4878655,0
11,5,2,6,2,1,-12,-3,-2,0
11,-48,-14,27,-136,-45,-30,93,16,1
7,-1,1,6,1,1,-54,3,-8,0
29323,-4292,35048,82536,-12083,98649,-367074,53736,-438737,0
-6601,1776,-850,-3387,911,-436,43341,-11661,5581,1
-2009,534,-256,-8040,2137,-1024,37179,-9882,4735,0
498628,-135965,65202,227840,-62127,29793,-389415,106185,-50921,0
-1686,113,-248,-8270,521,-1219,4425,-282,652,1
5,3,1,16,8,3,-9,-6,-2,1
9176,-2438,1167,32111,-8532,4084,-18438,4899,-2345,1
-3,-2,-5,-7,-6,-14,9,3,10,1
-103,14,-33,-121,19,-35,102,-15,31,1
7,-1,1,6,1,1,-54,3,-8,0
32540,11239,47964,35427,12248,52229,-30297,-10467,-44660,0
1,-4,-1,0,-2,-1,0,3,1,1
1,-4,-1,0,-2,-1,0,3,1,1
-2,0,-1,-5,1,-1,3,0,1,0
188,-514,-101,84,-229,-45,-147,402,79,1
-173,46,-22,-79,21,-10,1140,-303,145,0
11,-48,-14,27,-136,-45,-30,93,16,1
207,76,308,209,75,310,-189,-69,-281,0
-28434,7558,-3623,-87751,23325,-11181,51759,-13758,6595,1
13129,7240,22369,12927,7126,22022,-11889,-6555,-20255,0
-20,-23,-50,-63,-71,-155,36,42,91,1
1,0,0,0,1,0,0,0,1,0
8456048,4387021,1588282,3676535,1907397,690556,-5974377,-3099525,-1122155,0
2,-5,-1,5,-15,-3,-24,66,13,0
-3103,529,-836,-1412,241,-380,20448,-3486,5509,0
1,-1,0,2,-1,0,-3,6,1,0
-4785,35,-2568,-3353,-4,-1848,9168,78,5167,0
-806,224,-105,-422,117,-55,813,-225,106,1
15,-4,2,7,-2,1,-12,3,-2,0
-7186111,-2533630,-10633927,-7078695,-2495758,-10474974,57843915,20394213,85596781,0
15,5,22,7,2,10,-12,-3,-17,0
37,-8,5,42,-5,6,-36,6,-5,1
-5288,16539,3251,-5194,16249,3194,4785,-14967,-2942,1
-7,1,-1,-405,110,-53,2049,-558,268,0
-1,0,0,0,-1,0,6,3,1,0
-19,-8,-24,-41,-5,-31,27,6,25,0
15,-4,2,7,-2,1,-12,3,-2,0
-2,1,-2,-5,-1,-7,3,0,4,0
1,0,0,0,1,0,0,0,1,0
675,-1498,-284,667,-1473,-279,-5439,12051,2284,0
1,0,1,2,1,3,-3,0,-2,0
-857,2341,460,-377,1028,202,669,-1827,-359,0
100,-349,-82,337,-1164,-270,-195,675,157,1
-1820,5555,1076,-1783,5438,1052,1644,-5016,-971,1
-3,-2,-5,-1,-3,-3,0,12,7,0
1,-4,-1,0,-2,-1,0,3,1,0
270811,-71984,34506,123743,-32892,15767,-211494,56217,-26948,1
8,-2,1,2,-3,-4,3,12,22,0
3,-1,0,7,2,1,-30,-12,-5,0
-1,0,-1,-2,-1,-3,9,3,13,1
15,5,22,55,26,89,-3,15,13,1
-173,-61,-256,-79,-28,-117,1140,402,1687,0
188,-27,225,84,-13,100,-147,21,-176,1
196,215,64,90,97,29,-153,-168,-50,0
37,-117,-24,42,-140,-31,-36,117,25,1
-18,56,11,-56,173,34,33,-102,-20,1
-8,2,-1,-23,6,-3,102,-27,13,0
-1049,-389,-1563,-543,-203,-810,6894,2553,10270,1
-1129,-1262,-2760,-1113,-1243,-2719,1023,1143,2500,1
3,-10,-2,1,-5,-1,-21,66,13,1
-280,-127,-50,-867,-394,-155,510,231,91,1
-901,-983,-293,-403,-435,-130,705,768,229,0
-436,119,-57,-261,71,-34,609,-165,79,0
-15,46,9,-7,21,4,99,-303,-59,1
15613543,-2872837,3892980,7815023,-1437937,1948547,-14540295,2675364,-3625382,0
-43,-47,-14,-23,-23,-7,45,42,13,0
11,-48,-14,27,-136,-45,-30,93,16,1
288,265,605,284,261,596,-261,-240,-548,1
-3,10,2,-1,5,1,0,-9,-2,0
2,0,1,5,-1,1,-24,3,-8,0
3,-1,0,1,-1,-1,-21,6,-2,1
1,-1,0,2,-1,0,-3,6,1,0
-72573,20375,-7670,-221831,62230,-23518,131118,-36789,13891,1
104,-13,35,292,-36,99,-207,27,-68,0
1,-4,-1,0,-2,-1,0,3,1,1
-10,-7,-2,-37,-20,-7,21,12,4,1
-2,0,-1,-5,1,-1,3,0,1,0
1,0,1,2,1,3,-3,0,-2,0
56939,-174293,-33933,197672,-605085,-117804,-113703,348051,67762,1
-440,117,-56,-1234,328,-157,879,-234,112,1
-134401,35725,-17125,-132392,35191,-16869,121734,-32358,15511,0
15,5,22,7,2,10,-12,-3,-17,0
1,-4,-1,0,-2,-1,0,3,1,1
50,46,105,23,21,48,-330,-303,-692,1
-1,0,-1,-2,-1,-3,9,3,13,0
-33277,92292,18167,-17329,48059,9460,33177,-92004,-18110,0
2808,2378,591,7990,6757,1681,-5367,-4551,-1130,0
1,0,1,2,1,3,-3,0,-2,1
-10,48,15,-37,167,50,21,-96,-29,1
-4130,6291,1090,-1885,2878,499,3219,-4923,-854,0
16,-88,-31,1145,-5977,-2031,-5799,30264,10282,0
-72667,-37872,-13665,-33204,-17305,-6244,56751,29577,10672,0
-4,-4,-9,-1,-2,-4,3,3,7,0
-16840,-15505,-35394,-10091,-9291,-21209,107739,99198,226444,0
-59,-30,-11,-60,-29,-11,54,27,10,1
5230,-641,1779,2375,-291,808,-34464,4224,-11723,1
-537,-514,-1152,-239,-229,-513,420,402,901,0
-211,56,-27,-651,173,-83,384,-102,49,1
-1051,285,-126,-1262,341,-153,1053,-285,127,1
13012521,24220204,6489268,15618095,29069952,7788651,-13034223,-24260595,-6500090,1
-104,14,-125,-292,41,-350,1293,-183,1549,0
3,-1,0,1,-1,-1,-21,6,-2,1
-4,-4,-9,-1,-2,-4,3,3,7,0
1365,-251,188,3857,-712,531,-17100,3159,-2354,0
-794,-280,-1175,-354,-125,-524,621,219,919,0
-127057,34493,-15180,-124678,33847,-14896,114861,-31182,13723,1
11,10,23,6,5,12,-12,-9,-23,0
-7,1,-1,-6,-1,-1,6,0,1,1
49,-7,15,153,-20,50,-90,12,-29,1
-5,-5,-11,-16,-15,-34,69,66,148,0
-253899,65426,-35246,-116996,30159,-16226,1673214,-431163,232273,0
-38,117,23,-20,61,12,39,-117,-23,1
-2,1,-2,-5,-1,-7,3,0,4,1
20,-1,25,19,3,26,-18,0,-23,1
13147,-1689,4347,5972,-767,1975,-10164,1305,-3362,1
-794,211,-101,-354,94,-45,621,-165,79,0
3359,-10470,-2058,10057,-31354,-6163,-44073,137397,27007,1
1,0,1,8,-23,-4,-39,117,22,0
-13536,48962,11991,54268,-196499,-48179,-298317,1080093,264802,0
173,-46,22,79,-21,10,-135,36,-17,0
-393,238,-364,-1183,733,-1086,729,-435,679,1
8,3,12,23,8,34,-15,-6,-23,1
-64,-61,-137,-181,-173,-388,804,768,1723,0
3404926,-905050,433875,3533738,-939289,450289,-3130617,832137,-398921,1
-3,10,2,-7,29,8,9,-18,1,0
-937,4214,1264,-2791,12535,3755,1749,-7872,-2363,1
8209,7558,17253,-32872,-30267,-69090,180717,166395,379828,1
-289,1834,703,-2239,9231,2534,10857,-43566,-11588,1
-5,-3,-1,-16,-8,-3,69,36,13,0
-64,286,85,-181,810,241,804,-3597,-1070,0
4793,-1303,570,16758,-4555,1994,-9624,2616,-1145,1
-3,10,2,-1,5,1,0,-9,-2,0
-2,1,-2,-5,-1,-7,3,0,4,1
-2,0,-1,-5,1,-1,3,0,1,1
-440,-155,-651,-1234,-435,-1826,879,309,1300,1
1,0,1,2,1,3,-3,0,-2,0
91269,87026,195424,41470,39543,88796,-70599,-67320,-151169,0
188,-23,64,84,-10,29,-147,18,-50,0
-13734,1771,-4530,-8230,1061,-2715,87867,-11331,28981,0
6076,3051,10027,5981,3004,9871,-5502,-2763,-9080,1
-4,19,6,-1,9,4,3,-15,-5,1
-211,56,-27,-651,173,-83,384,-102,49,1
173,-534,-105,79,-244,-48,-135,417,82,0
130,76,25,137,75,26,-120,-69,-23,0
-36584,159671,46496,-24335,106191,30917,30522,-133209,-38789,0
-69,211,41,-31,94,18,54,-165,-32,1
1918,641,2810,871,291,1276,-1482,-495,-2171,0
11,10,23,6,5,12,-12,-9,-23,0
1,0,1,2,1,3,-3,0,-2,1
-1069,288,-131,-3673,995,-442,2118,-573,256,1
7102,-22925,-4851,7283,-23487,-4963,-6510,21009,4444,1
-50,-46,-105,-23,-21,-48,39,36,82,0
-69,-23,-101,-31,-10,-45,54,18,79,0
-963,2948,574,-971,2973,579,879,-2691,-524,1
-7,-3,-11,-405,-136,-594,2049,687,3004,0
24,14,5,22,19,6,-21,-15,-5,1
-4,-3,-1,-1,-4,-1,3,3,1,1
436,-119,57,261,-71,34,-2790,762,-365,0
5044,-17322,-3989,2305,-7916,-1823,-3939,13527,3115,0
84,28,123,-11113,-3723,-16289,-23877,-7998,-34997,0
25297,-69632,-13691,11563,-31828,-6258,-19752,54369,10690,0
31,-40,10,-109,605,206,33,-246,-95,1
577,-1587,-312,1780,-4898,-963,-1050,2889,568,1
-3,-2,-5,-1,-3,-3,0,12,7,1
20,-1,25,19,3,26,-18,0,-23,1
-393,238,-364,-1183,733,-1086,729,-435,679,1
-1,2,0,-2,6,1,9,-27,-5,0
127,-557,-163,66,-290,-85,-126,555,163,0
15,5,22,7,2,10,-12,-3,-17,0
118,-259,-49,55,-117,-22,-96,198,37,0
1650,461,1688,739,210,762,-1290,-360,-1319,1
15,-4,2,7,-2,1,-12,3,-2,0
1045,-127,357,3239,-394,1106,-1902,231,-650,1
24,23,52,22,23,51,-21,-21,-47,1
-20,-24,-7,-63,-71,-21,36,45,13,0
-43,-48,-105,-23,-25,-55,45,48,106,0
3704363,-683820,920310,11404602,-2105263,2833368,-6730203,1242381,-1672055,1
2,0,1,5,-1,1,-24,3,-8,0
24,23,52,22,23,51,-21,-21,-47,1
440,-1358,-267,229,-707,-139,-2889,8916,1753,0
-1,4,1,-21,5,-24,105,-18,124,0
799,264,1167,2795,925,4084,-1605,-531,-2345,1
-3,-2,-5,-7,-6,-14,9,3,10,1
257,-33,85,14623,-2206,4278,28557,-4353,8278,1
8988,-47317,-16177,26725,-140705,-48108,-117309,617610,211162,0
4833,-16670,-3860,2153,-7427,-1720,-3780,13038,3019,0
-39397,1012,-5923,-130586,3235,-19642,75825,-1893,11404,1
230,-1005,-293,103,-448,-130,-180,786,229,0
-4130,-1109,-4149,-1885,-504,-1890,3219,858,3223,0
-5536,20061,4923,-5505,20021,4933,5037,-18285,-4496,1
4407,-13454,-2607,4445,-13571,-2630,-4023,12282,2380,1
-334617,-173570,-62848,-149254,-77420,-28033,2193741,1137921,412030,1
-2,5,1,-5,15,3,3,-9,-2,1
-253,-288,-85,-716,-817,-241,486,552,163,1
-1,0,-1,-2,-1,-3,9,3,13,0
-1,0,-1,58,56,125,-297,-285,-638,0
-11,48,14,-6,25,7,72,-315,-92,0
-3,10,2,-7,29,8,9,-18,1,1
1,-1,0,2,-1,0,-3,6,1,1
17238,-53387,-10494,56756,-175785,-34553,-33003,102216,20092,1
1568915,-190933,535600,4823237,-586976,1646568,-2847174,346494,-971975,1
277680,161563,53339,202583,118060,38927,-235746,-137208,-45287,0
8,-2,1,23,-6,3,-15,3,-2,1
-67,-88,-186,-24,-40,-81,51,69,145,1
1,1,2,0,1,1,0,-3,-2,0
-7827,-325,-4851,-7709,-319,-4776,7089,294,4393,1
289,403,842,112,179,365,-222,-315,-656,0
-3,-2,-5,-1,-3,-3,0,12,7,0
-27,119,35,-1496,6905,2101,7566,-34932,-10631,0
-3,1,0,-7,-2,-1,9,-12,-2,1
-2,1,-2,-5,-1,-7,3,0,4,1
-3,10,2,-1,5,1,0,-9,-2,0
24,14,5,22,19,6,-21,-15,-5,1
-1,1,0,-2,1,0,9,-3,1,1
-23741,-25842,-7707,-23249,-25283,-7542,21441,23328,6958,0
-565,1565,308,-571,1576,310,516,-1428,-281,1
-5545,657,-6717,-2901,344,-3514,5586,-663,6766,0
-222,769,179,-232,817,194,207,-723,-170,1
1,-4,-1,0,-2,-1,0,3,1,0
-119,21,-31,-78,16,-17,99,-18,25,1
15,-4,2,7,-2,1,-12,3,-2,0
117,61,22,53,28,10,-90,-48,-17,0
-8771,-5207,-1692,-26999,-16009,-5207,15933,9450,3073,1
1105299,573332,207598,819745,425211,153965,-2347725,-1217790,-440951,0
-1,2,0,-8,3,-1,-9,-9,-2,1
18732,-5090,2231,91439,-24830,10915,-48969,13299,-5843,1
1,1,2,0,1,1,0,-3,-2,1
-1,0,0,0,-1,0,6,3,1,0
149023,137204,313203,-2527777,-2327326,-5312686,1036437,954249,2178304,1
7105,-19706,-3879,20191,-55999,-11023,-13596,37710,7423,1
66105,-235274,-56566,187868,-668643,-160760,-126414,449913,108169,1
3014,-801,383,15073,-4006,1917,-8037,2136,-1022,0
15,-4,2,7,-2,1,-12,3,-2,1
-3,-2,-5,-1,-3,-3,0,12,7,1
-139,24,-37,-418,71,-113,1830,-312,493,0
-173,46,-22,-79,21,-10,1140,-303,145,0
-2189,255,-766,-48594,6133,-16243,22329,-2808,7480,1
142251,-445709,-90125,661325,-2071881,-418876,263457,-825018,-166676,1
-299,660,125,-840,1849,350,594,-1323,-251,1
3,-1,0,7,2,1,-30,-12,-5,0
16840,7812,3049,47858,22201,8665,-32205,-14940,-5831,1
61597,-16613,7511,27324,-7370,3331,-48141,12984,-5870,0
-31166,-28618,-65359,-108929,-100023,-228437,62562,57447,131200,0
-803,219,-105,-367,100,-48,627,-171,82,0
8,-25,-5,2,-14,-3,3,30,7,0
1,-4,-1,0,-2,-1,0,3,1,0
73327,-8920,25038,49441,-6015,16881,-61332,7461,-20942,1
-7,-3,-11,-6,-4,-11,6,3,10,1
-181,-64,-269,-228,-88,-347,186,69,280,1
-3,10,2,-1,5,1,0,-9,-2,0
1189,-169,1424,3379,-480,4047,-2274,324,-2723,1
-4,19,6,-1,9,4,3,-15,-5,1
117,-524,-156,53,-238,-71,-90,405,121,0
6,1,5,14,-1,6,-9,0,-5,1
69,23,101,307,121,470,-1434,-573,-2204,1
-34273,9243,-4180,-95870,25856,-11691,424260,-114423,51736,0
-18,56,11,-56,173,34,33,-102,-20,1
-6,-1,-5,-101,-110,-242,-165,-222,-467,0
8,-2,1,2,-3,-4,3,12,22,0
2009,-6200,-1219,918,-2833,-557,-1569,4842,952,0
-53633,6389,-64949,-253803,30466,-307217,136701,-16386,165484,0
5,-23,-7,-32,94,17,171,-516,-98,0
1,0,1,2,1,3,-3,0,-2,0
-8,2,-1,-2,3,4,57,-9,16,1
-4,-4,-9,-1,-2,-4,3,3,7,1
49,-7,15,153,-20,50,-90,12,-29,1
-104,13,-35,-292,36,-99,1293,-159,439,0
15,-4,2,7,-2,1,-12,3,-2,0
1,-2,0,2,-6,-1,-3,3,-2,0
967,341,1431,2995,1056,4432,-1761,-621,-2606,1
-2,1,-2,-5,-1,-7,3,0,4,1
-1,2,0,-2,6,1,9,-27,-5,0
-8,25,5,-683,1523,289,-1365,2988,565,1
-229,28,-78,971,-126,319,-5316,687,-1751,0
1,0,1,2,1,3,-3,0,-2,0
-4,-4,-9,-1,-2,-4,3,3,7,1
2,-1,2,5,1,7,-24,3,-29,0
-2,1,-2,-5,-1,-7,3,0,4,1
211,74,312,651,229,963,-2835,-996,-4193,0
-175,48,-23,-611,167,-80,351,-96,46,1
-1,4,1,0,2,1,6,-27,-8,1
1411181,-6307174,-1874621,641670,-2867893,-852395,-1092801,4884180,1451674,0
8,3,12,23,8,34,-15,-6,-23,1
3,-1,0,7,2,1,-30,-12,-5,1
3476,1805,653,12069,6263,2267,-6942,-3603,-1304,1
