val1,val2,val3,val4,num_moves_Q_learning_needs,first_move_by_Q_learning
-127.0,34.0,56.0,-15.0,7,1
1.0,0.0,-8.0,1.0,4,1
-3.0,4.0,8.0,-11.0,4,0
-2119.0,4570.0,1168.0,-2519.0,13,0
-6287.0,-3976.0,-2326.0,-1471.0,13,3
237.0,-382.0,-152.0,245.0,9,0
-6983.0,25032.0,850.0,-3047.0,-1,0
-63.0,46.0,26.0,-19.0,6,1
-3551.0,-14982.0,-22762.0,-96035.0,-1,2
33.0,-4.0,-8.0,1.0,6,1
-63.0,-10.0,-44.0,-7.0,7,3
685.0,1678.0,278.0,681.0,10,2
-39.0,-56.0,-94.0,-135.0,7,2
277.0,948.0,116.0,397.0,10,2
-7.0,-26.0,-4.0,-15.0,5,2
-67.0,-46.0,-16.0,-11.0,7,3
-155.0,408.0,-242.0,637.0,9,0
-43.0,-10.0,-30.0,-7.0,6,3
-7.0,-2.0,4.0,1.0,3,3
225.0,146.0,94.0,61.0,8,3
397.0,640.0,-116.0,-187.0,10,2
45.0,-28.0,172.0,-107.0,8,1
13.0,-32.0,-2.0,5.0,5,0
1149.0,-508.0,622.0,-275.0,11,1
6093.0,-8446.0,8206.0,-11375.0,-1,0
1.0,2.0,0.0,1.0,1,2
-7.0,-2.0,4.0,1.0,3,3
1.0,2.0,4.0,9.0,3,2
-583.0,-258.0,174.0,77.0,10,3
257.0,352.0,-46.0,-63.0,9,2
7217.0,-19002.0,2956.0,-7783.0,13,0
-3819.0,-1490.0,-25372.0,-9899.0,-1,0
2965.0,-4698.0,7232.0,-11459.0,13,0
1737.0,-8180.0,-712.0,3353.0,14,0
-15.0,98.0,-2.0,13.0,8,0
-11.0,26.0,8.0,-19.0,5,0
-27.0,-38.0,-76.0,-107.0,9,2
-1703.0,1058.0,668.0,-415.0,11,1
137.0,-56.0,-22.0,9.0,7,1
-19.0,-64.0,-8.0,-27.0,6,2
309.0,-70.0,490.0,-111.0,8,1
1745.0,-486.0,456.0,-127.0,11,1
-347.0,476.0,-616.0,845.0,10,0
53.0,-326.0,126.0,-775.0,10,0
345.0,-82.0,-122.0,29.0,10,1
717.0,1160.0,3148.0,5093.0,-1,2
-307.0,726.0,74.0,-175.0,10,0
-9643.0,24746.0,1178.0,-3023.0,16,0
-111.0,46.0,-70.0,29.0,6,1
173.0,64.0,100.0,37.0,8,3
133.0,478.0,234.0,841.0,10,2
-43.0,8.0,188.0,-35.0,8,1
-119.0,46.0,-44.0,17.0,7,1
761.0,-1700.0,-466.0,1041.0,11,0
1.0,2.0,-2.0,-3.0,2,2
-59.0,262.0,34.0,-151.0,8,0
633.0,-1168.0,1660.0,-3063.0,12,0
-55.0,98.0,-32.0,57.0,7,0
-7.0,38.0,2.0,-11.0,6,0
-11.0,8.0,48.0,-35.0,6,1
-19.0,-34.0,14.0,25.0,6,2
-71.0,40.0,-16.0,9.0,6,1
905.0,3108.0,578.0,1985.0,13,2
49.0,106.0,-92.0,-199.0,9,2
85.0,46.0,24.0,13.0,7,3
-8243.0,3640.0,-18780.0,8293.0,14,1
17.0,-64.0,4.0,-15.0,6,0
-4711.0,-1798.0,1952.0,745.0,11,3
-71.0,16.0,-40.0,9.0,6,1
1429.0,-1944.0,308.0,-419.0,12,0
569.0,358.0,-240.0,-151.0,9,3
-719.0,-128.0,1174.0,209.0,11,3
113.0,182.0,18.0,29.0,8,2
13.0,-2.0,72.0,-11.0,7,1
-3.0,16.0,2.0,-11.0,5,0
-11.0,8.0,-18.0,13.0,5,1
-7911.0,-3010.0,-4970.0,-1891.0,12,3
-171.0,-382.0,-218.0,-487.0,10,2
-7.0,16.0,-32.0,73.0,6,0
11681.0,18924.0,6588.0,10673.0,14,2
9.0,20.0,22.0,49.0,5,2
-19.0,182.0,-26.0,249.0,10,0
1333.0,-214.0,816.0,-131.0,11,1
-9851.0,2908.0,-4082.0,1205.0,13,1
-12467.0,9104.0,5164.0,-3771.0,12,1
61.0,14.0,74.0,17.0,8,3
57.0,146.0,130.0,333.0,8,2
-55.0,142.0,12.0,-31.0,7,0
57.0,10.0,74.0,13.0,8,3
-7.0,-30.0,4.0,17.0,5,2
69.0,28.0,32.0,13.0,6,3
65.0,82.0,172.0,217.0,9,2
-1399.0,-3654.0,-2208.0,-5767.0,13,2
-43.0,28.0,-20.0,13.0,6,1
433.0,676.0,-768.0,-1199.0,10,2
2225.0,-4972.0,-942.0,2105.0,13,0
-155.0,46.0,64.0,-19.0,7,1
349.0,-124.0,76.0,-27.0,10,1
109.0,-58.0,-62.0,33.0,8,1
8417.0,-13356.0,-11914.0,18905.0,-1,3
-2771.0,5964.0,-742.0,1597.0,-1,3
9.0,4.0,20.0,9.0,4,3
17.0,6.0,48.0,17.0,7,3
421.0,-776.0,2762.0,-5091.0,-1,2
381.0,-868.0,-248.0,565.0,10,0
-19.0,16.0,-44.0,37.0,8,1
-29615.0,12296.0,-64666.0,26849.0,-1,3
325.0,-224.0,74.0,-51.0,9,1
13.0,8.0,8.0,5.0,4,3
-7.0,12.0,-10.0,17.0,5,0
-30743.0,-79496.0,-12712.0,-32871.0,-1,3
93.0,-424.0,-152.0,693.0,10,0
-391.0,-1402.0,-70.0,-251.0,10,2
-43.0,116.0,10.0,-27.0,7,0
169.0,106.0,-228.0,-143.0,9,3
5.0,12.0,12.0,29.0,4,2
-1879.0,-2426.0,450.0,581.0,-1,2
25.0,16.0,-36.0,-23.0,6,3
-55.0,-68.0,-38.0,-47.0,9,2
-867.0,-254.0,-256.0,-75.0,11,3
97.0,-444.0,26.0,-119.0,9,0
-3787.0,-6030.0,-8430.0,-13423.0,14,2
-175.0,-26.0,-424.0,-63.0,9,3
225.0,104.0,556.0,257.0,10,3
-23.0,6.0,-4.0,1.0,5,1
325.0,-84.0,-236.0,61.0,10,1
397.0,-1010.0,726.0,-1847.0,12,0
-31.0,50.0,-18.0,29.0,6,0
73.0,-100.0,46.0,-63.0,7,0
-3.0,4.0,-4.0,5.0,4,0
-31.0,-76.0,20.0,49.0,6,2
2417.0,5356.0,-1866.0,-4135.0,13,2
2845.0,-1196.0,-1344.0,565.0,12,1
-9503.0,-16930.0,-3630.0,-6467.0,14,2
-25207.0,64074.0,-3722.0,9461.0,-1,0
-28459.0,11100.0,8048.0,-3139.0,-1,3
-67.0,12.0,-162.0,29.0,7,1
-143.0,-202.0,-206.0,-291.0,10,2
57.0,-260.0,-16.0,73.0,8,0
89.0,-218.0,-376.0,921.0,9,0
-2063.0,866.0,-536.0,225.0,11,1
89.0,162.0,-50.0,-91.0,8,2
-23.0,-74.0,-124.0,-399.0,11,2
113.0,-174.0,176.0,-271.0,9,0
-2907.0,4166.0,-1106.0,1585.0,12,0
-55.0,-126.0,-24.0,-55.0,7,2
-19.0,-274.0,12.0,173.0,11,2
25.0,-4.0,-6.0,1.0,5,1
569.0,-358.0,240.0,-151.0,9,1
1453.0,610.0,898.0,377.0,10,3
1.0,-2.0,6.0,-11.0,4,0
-487.0,190.0,-2658.0,1037.0,12,1
-27.0,-10.0,-8.0,-3.0,5,3
13.0,42.0,30.0,97.0,8,2
-203.0,-20.0,132.0,13.0,10,3
-27.0,-8.0,44.0,13.0,6,3
313.0,540.0,404.0,697.0,12,2
-23.0,-56.0,-16.0,-39.0,6,2
-31.0,-266.0,-12.0,-103.0,9,2
-159.0,64.0,-82.0,33.0,11,1
-11.0,2.0,-6.0,1.0,4,1
-7.0,10.0,2.0,-3.0,4,0
37.0,-10.0,26.0,-7.0,6,1
-27.0,-158.0,20.0,117.0,9,2
-3.0,2.0,-14.0,9.0,4,1
-3.0,-2.0,2.0,1.0,2,3
-2879.0,13518.0,-2078.0,9757.0,-1,1
37.0,152.0,-28.0,-115.0,10,2
161.0,236.0,88.0,129.0,10,2
-231.0,-316.0,106.0,145.0,9,2
-7.0,18.0,-16.0,41.0,5,0
17.0,-8.0,32.0,-15.0,6,1
188669.0,240380.0,119544.0,152309.0,-1,2
5.0,12.0,2.0,5.0,3,2
-223.0,1418.0,-92.0,585.0,11,0
-11.0,18.0,-52.0,85.0,7,0
121.0,-320.0,166.0,-439.0,9,0
81.0,32.0,-38.0,-15.0,7,3
193.0,-126.0,72.0,-47.0,9,1
-43.0,-18.0,-160.0,-67.0,7,3
-11.0,30.0,4.0,-11.0,5,0
1.0,0.0,-6.0,1.0,3,1
-3.0,-20.0,2.0,13.0,5,2
2029.0,-4830.0,912.0,-2171.0,11,0
2421.0,-548.0,296.0,-67.0,12,1
1.0,2.0,-4.0,-7.0,3,2
6053.0,14920.0,940.0,2317.0,14,2
1.0,0.0,8.0,1.0,4,3
5.0,12.0,2.0,5.0,3,2
-279.0,-64.0,-170.0,-39.0,9,3
2353.0,10506.0,5362.0,23941.0,-1,1
477.0,-104.0,1298.0,-283.0,11,1
5.0,-2.0,-12.0,5.0,3,1
-15.0,-28.0,-38.0,-71.0,7,2
-19.0,-50.0,8.0,21.0,5,2
-7.0,18.0,-16.0,41.0,5,0
-19.0,12.0,-46.0,29.0,5,1
-27.0,44.0,-8.0,13.0,6,0
-15.0,-2.0,-22.0,-3.0,6,3
-899.0,-1638.0,-118.0,-215.0,12,2
-159.0,244.0,-58.0,89.0,9,0
1.0,2.0,6.0,13.0,4,2
125.0,-276.0,-24.0,53.0,10,0
-51.0,-8.0,-70.0,-11.0,7,3
157.0,-60.0,908.0,-347.0,10,1
225.0,1028.0,508.0,2321.0,12,2
625.0,-1168.0,282.0,-527.0,11,0
-59.0,-22.0,-362.0,-135.0,10,3
73.0,-322.0,202.0,-891.0,10,0
-67.0,8.0,-42.0,5.0,7,1
-423.0,1882.0,-118.0,525.0,10,0
929.0,272.0,2080.0,609.0,12,3
237.0,-106.0,-38.0,17.0,8,1
-15.0,-4.0,4.0,1.0,4,3
-167.0,-298.0,-116.0,-207.0,9,2
53.0,12.0,22.0,5.0,5,3
17.0,-38.0,132.0,-295.0,9,0
13.0,-10.0,4.0,-3.0,5,1
53.0,20.0,-326.0,-123.0,9,3
289.0,-398.0,-114.0,157.0,10,0
1.0,-2.0,4.0,-7.0,3,0
-3.0,-4.0,-8.0,-11.0,4,2
-3603.0,-1588.0,-16724.0,-7371.0,14,3
12929.0,-7512.0,5258.0,-3055.0,13,1
13421.0,2160.0,3610.0,581.0,-1,1
77.0,320.0,32.0,133.0,8,2
5.0,22.0,12.0,53.0,5,2
-83.0,-132.0,-22.0,-35.0,7,2
-543.0,52.0,-94.0,9.0,11,1
-55.0,-122.0,-252.0,-559.0,9,2
13.0,-32.0,-2.0,5.0,5,0
1.0,0.0,8.0,1.0,4,3
-863.0,-356.0,80.0,33.0,12,3
9.0,4.0,-16.0,-7.0,4,3
-299.0,-466.0,-410.0,-639.0,10,2
121.0,-166.0,78.0,-107.0,8,0
-599.0,-326.0,-226.0,-123.0,10,3
-271.0,62.0,118.0,-27.0,8,1
-35291.0,21876.0,13414.0,-8315.0,-1,0
-95.0,-44.0,54.0,25.0,7,3
349.0,-48.0,80.0,-11.0,10,1
57.0,-16.0,-32.0,9.0,6,1
-5667.0,20522.0,-2036.0,7373.0,15,0
193.0,-84.0,108.0,-47.0,8,1
-71.0,22.0,-42.0,13.0,8,1
-619.0,-380.0,360.0,221.0,10,3
2821.0,-4490.0,502.0,-799.0,12,0
9.0,2.0,-50.0,-11.0,6,3
1.0,10.0,0.0,1.0,5,2
281.0,-628.0,694.0,-1551.0,11,0
149.0,-486.0,-42.0,137.0,10,0
61.0,140.0,44.0,101.0,8,2
-31.0,44.0,-12.0,17.0,6,0
-7115.0,-1878.0,-4588.0,-1211.0,13,3
13617.0,32936.0,37276.0,90161.0,-1,0
-11.0,-40.0,8.0,29.0,6,2
-91.0,-32.0,-54.0,-19.0,9,3
-231.0,1010.0,94.0,-411.0,10,0
-659.0,-296.0,118.0,53.0,9,3
-2983.0,4278.0,1260.0,-1807.0,13,0
2293.0,670.0,948.0,277.0,11,3
149329.0,35316.0,365944.0,86545.0,-1,3
5.0,-2.0,18.0,-7.0,4,1
-103.0,230.0,-176.0,393.0,9,0
3709.0,1412.0,-1668.0,-635.0,12,3
-179.0,94.0,-40.0,21.0,9,1
9.0,40.0,2.0,9.0,5,2
25.0,-14.0,-16.0,9.0,5,1
1457.0,-3466.0,842.0,-2003.0,12,0
-299.0,-160.0,-484.0,-259.0,10,3
605.0,-2894.0,254.0,-1215.0,12,0
1.0,2.0,0.0,1.0,1,2
-3.0,4.0,8.0,-11.0,4,0
-3679.0,1428.0,1502.0,-583.0,11,1
509.0,1948.0,-214.0,-819.0,11,2
-163.0,-580.0,-772.0,-2747.0,12,2
-12339.0,21400.0,5108.0,-8859.0,14,0
41.0,-262.0,100.0,-639.0,9,0
13.0,70.0,18.0,97.0,8,2
-59.0,-202.0,-92.0,-315.0,9,2
-115.0,68.0,-22.0,13.0,9,1
5549.0,2112.0,-1248.0,-475.0,12,3
521.0,138.0,336.0,89.0,9,3
-407.0,92.0,-146.0,33.0,9,1
65.0,-18.0,242.0,-67.0,8,1
13.0,18.0,44.0,61.0,7,2
-79.0,-22.0,18.0,5.0,6,3
-71471.0,-175016.0,15440.0,37809.0,-1,3
-63.0,-172.0,-26.0,-71.0,7,2
-1187.0,486.0,-2904.0,1189.0,11,1
5.0,28.0,-2.0,-11.0,5,2
1.0,2.0,-2.0,-3.0,2,2
429.0,-94.0,178.0,-39.0,8,1
-883.0,234.0,-200.0,53.0,9,1
-7.0,-44.0,4.0,25.0,6,2
121.0,-210.0,34.0,-59.0,8,0
-71.0,-172.0,-168.0,-407.0,8,2
-2419.0,294.0,650.0,-79.0,12,1
-3791.0,1710.0,-2902.0,1309.0,-1,3
-7.0,-18.0,2.0,5.0,4,2
-79.0,208.0,30.0,-79.0,7,0
201.0,82.0,1532.0,625.0,11,3
2309.0,-3578.0,4860.0,-7531.0,-1,1
321.0,-130.0,1084.0,-439.0,11,1
-407.0,-248.0,-64.0,-39.0,10,3
-2363.0,-1610.0,-568.0,-387.0,13,3
53.0,-12.0,-22.0,5.0,5,1
-83.0,-18.0,60.0,13.0,7,3
249.0,112.0,518.0,233.0,11,3
-299.0,670.0,-54.0,121.0,10,0
6893.0,-5572.0,-2896.0,2341.0,14,1
29.0,-12.0,46.0,-19.0,5,1
-11.0,2.0,-28.0,5.0,5,1
193.0,-102.0,316.0,-167.0,11,1
-83.0,-22.0,34.0,9.0,6,3
113.0,32.0,60.0,17.0,8,3
53.0,-128.0,-12.0,29.0,6,0
-7.0,26.0,-10.0,37.0,6,0
-43.0,18.0,-12.0,5.0,5,1
113.0,-276.0,730.0,-1783.0,11,0
105.0,-164.0,-16.0,25.0,8,0
1.0,0.0,-2.0,1.0,1,1
-27.0,-4.0,142.0,21.0,9,3
29.0,18.0,8.0,5.0,5,3
-139.0,-88.0,-308.0,-195.0,8,3
21769.0,51578.0,13454.0,31877.0,-1,3
1.0,6.0,-2.0,-11.0,4,2
2345.0,4316.0,3204.0,5897.0,-1,2
677.0,-370.0,86.0,-47.0,12,1
17.0,2.0,8.0,1.0,5,3
1.0,6.0,0.0,1.0,3,2
337.0,-542.0,-120.0,193.0,11,0
-83.0,22.0,-34.0,9.0,6,1
321.0,-1208.0,38.0,-143.0,11,0
137.0,42.0,-62.0,-19.0,8,3
81.0,212.0,-128.0,-335.0,8,2
189.0,326.0,418.0,721.0,10,2
-11.0,38.0,-20.0,69.0,7,0
-31.0,-104.0,-14.0,-47.0,7,2
-51.0,-94.0,-32.0,-59.0,7,2
57.0,154.0,104.0,281.0,9,2
89.0,-40.0,158.0,-71.0,7,1
1.0,-4.0,-6.0,25.0,5,0
1.0,2.0,4.0,9.0,3,2
-5559.0,-13466.0,-2422.0,-5867.0,-1,3
-131.0,76.0,-50.0,29.0,7,1
-14711.0,-6032.0,-5402.0,-2215.0,-1,1
-7.0,-4.0,2.0,1.0,3,3
1765.0,1312.0,1352.0,1005.0,-1,3
-183.0,-442.0,118.0,285.0,8,2
-11.0,-30.0,-4.0,-11.0,5,2
-39.0,-16.0,-56.0,-23.0,6,3
-79.0,176.0,-22.0,49.0,7,0
29.0,-70.0,-12.0,29.0,5,0
-29695.0,67598.0,-47122.0,107269.0,-1,0
205.0,-78.0,502.0,-191.0,8,1
5.0,12.0,12.0,29.0,4,2
-3.0,14.0,-20.0,93.0,7,0
193.0,-746.0,334.0,-1291.0,12,0
-11.0,20.0,6.0,-11.0,5,0
1.0,4.0,2.0,9.0,3,2
-63.0,80.0,-152.0,193.0,8,0
-111.0,292.0,-268.0,705.0,8,0
1949.0,4236.0,444.0,965.0,12,2
-155.0,-98.0,-68.0,-43.0,7,3
-23.0,14.0,-74.0,45.0,8,1
77.0,-32.0,142.0,-59.0,7,1
-187.0,-1252.0,82.0,549.0,11,2
-51.0,40.0,-88.0,69.0,8,1
-107.0,-20.0,-16.0,-3.0,8,3
-403.0,158.0,-1788.0,701.0,11,1
-135.0,38.0,-302.0,85.0,8,1
53.0,22.0,436.0,181.0,9,3
29.0,18.0,8.0,5.0,5,3
761.0,-334.0,180.0,-79.0,9,1
-239.0,378.0,98.0,-155.0,8,0
2041.0,854.0,-380.0,-159.0,11,3
385.0,-174.0,104.0,-47.0,9,1
81.0,52.0,14.0,9.0,7,3
25.0,194.0,-4.0,-31.0,9,2
-247.0,956.0,-54.0,209.0,11,0
1.0,0.0,4.0,1.0,2,3
-79.0,-338.0,-140.0,-599.0,9,2
5.0,-12.0,8.0,-19.0,4,0
1.0,0.0,2.0,1.0,1,3
-173187.0,-76624.0,70060.0,30997.0,-1,3
1609.0,-208.0,-936.0,121.0,12,1
449.0,1922.0,-196.0,-839.0,11,2
-419.0,-2290.0,-578.0,-3159.0,-1,2
693.0,908.0,-332.0,-435.0,-1,0
-7.0,-44.0,4.0,25.0,6,2
1.0,-2.0,4.0,-7.0,3,0
5.0,18.0,-22.0,-79.0,6,2
69.0,-20.0,38.0,-11.0,7,1
761.0,288.0,362.0,137.0,11,3
-11.0,46.0,16.0,-67.0,7,0
-71.0,-20.0,174.0,49.0,7,3
289.0,-134.0,110.0,-51.0,8,1
-271.0,430.0,738.0,-1171.0,10,0
-75.0,46.0,-406.0,249.0,10,1
-183.0,-442.0,-248.0,-599.0,9,2
-19.0,-30.0,-50.0,-79.0,6,2
-483.0,-1094.0,200.0,453.0,9,2
73.0,-16.0,-114.0,25.0,7,1
29.0,70.0,12.0,29.0,5,2
5.0,-12.0,18.0,-43.0,5,0
-5843.0,786.0,-14102.0,1897.0,-1,0
9.0,38.0,4.0,17.0,5,2
-4807.0,8576.0,-866.0,1545.0,13,0
101.0,264.0,-44.0,-115.0,8,2
89.0,-254.0,130.0,-371.0,12,0
-43.0,104.0,-98.0,237.0,7,0
-27.0,-62.0,-64.0,-147.0,7,2
-3.0,2.0,-2.0,1.0,2,1
-43.0,94.0,16.0,-35.0,7,0
-15.0,26.0,4.0,-7.0,5,0
29.0,220.0,-12.0,-91.0,8,2
-8835.0,19016.0,-3236.0,6965.0,-1,2
5.0,-12.0,-2.0,5.0,3,0
-55.0,36.0,-26.0,17.0,7,1
-7.0,-8.0,-20.0,-23.0,8,2
237.0,-92.0,1100.0,-427.0,10,1
-131.0,20.0,72.0,-11.0,8,1
5.0,2.0,2.0,1.0,2,3
-15.0,-56.0,-64.0,-239.0,8,2
-103.0,-454.0,-76.0,-335.0,9,2
269.0,98.0,-140.0,-51.0,11,3
-6671.0,-2466.0,2762.0,1021.0,12,3
-19.0,-16.0,6.0,5.0,7,3
-23.0,16.0,56.0,-39.0,6,1
1.0,0.0,-2.0,1.0,1,1
9.0,-76.0,-2.0,17.0,7,0
9.0,4.0,38.0,17.0,5,3
25.0,-64.0,134.0,-343.0,9,0
25.0,14.0,66.0,37.0,6,3
-3.0,8.0,-8.0,21.0,4,0
85.0,-132.0,378.0,-587.0,9,0
5.0,8.0,-2.0,-3.0,3,2
-191.0,-110.0,-158.0,-91.0,10,3
-211.0,128.0,150.0,-91.0,11,1
205.0,-332.0,-92.0,149.0,8,0
941.0,424.0,-344.0,-155.0,10,3
-7.0,-12.0,-32.0,-55.0,6,2
-443.0,1084.0,132.0,-323.0,10,0
-3111.0,-1172.0,-868.0,-327.0,12,3
-379.0,-264.0,524.0,365.0,10,3
29.0,34.0,-6.0,-7.0,8,2
-7.0,-24.0,-2.0,-7.0,5,2
2033.0,8614.0,426.0,1805.0,-1,1
181.0,-778.0,238.0,-1023.0,12,0
73.0,-324.0,16.0,-71.0,8,0
-47.0,76.0,34.0,-55.0,7,0
-207.0,-44.0,80.0,17.0,8,3
9.0,4.0,2.0,1.0,3,3
233.0,-334.0,30.0,-43.0,10,0
9.0,22.0,38.0,93.0,6,2
29.0,-74.0,78.0,-199.0,8,0
49797.0,-13888.0,20836.0,-5811.0,14,1
517.0,-1246.0,1412.0,-3403.0,11,0
-47.0,-36.0,-30.0,-23.0,7,3
5.0,32.0,-8.0,-51.0,6,2
9.0,40.0,20.0,89.0,6,2
-883.0,-550.0,-236.0,-147.0,11,3
3361.0,626.0,4816.0,897.0,-1,2
53.0,30.0,30.0,17.0,6,3
157.0,-688.0,-34.0,149.0,9,0
-47.0,30.0,36.0,-23.0,7,1
3545.0,-908.0,7742.0,-1983.0,-1,2
-179.0,390.0,-28.0,61.0,9,0
289.0,-512.0,162.0,-287.0,9,0
1733.0,-970.0,7652.0,-4283.0,13,1
53.0,-222.0,122.0,-511.0,10,0
-15.0,-8.0,2.0,1.0,5,3
1.0,0.0,-2.0,1.0,1,1
49.0,-118.0,-22.0,53.0,6,0
-967.0,3326.0,-562.0,1933.0,12,0
5097.0,-1892.0,1118.0,-415.0,13,1
9269.0,4302.0,4070.0,1889.0,14,3
-7.0,-38.0,-2.0,-11.0,6,2
13.0,-2.0,-6.0,1.0,4,1
-555.0,-122.0,-232.0,-51.0,9,3
3109.0,2296.0,5044.0,3725.0,14,3
185.0,404.0,506.0,1105.0,11,2
37.0,-70.0,46.0,-87.0,10,0
89.0,56.0,-62.0,-39.0,7,3
-51.0,-16.0,16.0,5.0,8,3
9.0,-4.0,16.0,-7.0,4,1
-191.0,224.0,-110.0,129.0,11,0
173.0,122.0,268.0,189.0,9,3
-11.0,-60.0,-2.0,-11.0,7,2
-23.0,-168.0,-82.0,-599.0,11,2
-7.0,4.0,26.0,-15.0,5,1
245.0,-642.0,108.0,-283.0,9,0
501.0,1232.0,220.0,541.0,10,2
17.0,4.0,72.0,17.0,6,3
-67.0,-294.0,-18.0,-79.0,8,2
-203.0,60.0,-856.0,253.0,10,1
8129.0,-4462.0,35604.0,-19543.0,-1,3
6709.0,11948.0,10456.0,18621.0,-1,1
473.0,654.0,-196.0,-271.0,9,2
-67.0,-28.0,-256.0,-107.0,8,3
25.0,84.0,-64.0,-215.0,8,2
-8283.0,-6140.0,-3382.0,-2507.0,13,3
9.0,4.0,2.0,1.0,3,3
137.0,-374.0,448.0,-1223.0,11,0
605.0,956.0,-4366.0,-6899.0,-1,1
-351.0,-1268.0,80.0,289.0,10,2
11081.0,7718.0,-4524.0,-3151.0,13,3
117.0,-440.0,-46.0,173.0,9,0
3677.0,1420.0,-1520.0,-587.0,12,3
-87.0,-32.0,68.0,25.0,8,3
413.0,282.0,-186.0,-127.0,10,3
17.0,-112.0,12.0,-79.0,8,0
-2007.0,844.0,302.0,-127.0,11,1
5.0,-4.0,14.0,-11.0,5,1
-807.0,-1952.0,308.0,745.0,10,2
-1559.0,-1996.0,132.0,169.0,-1,0
-23.0,40.0,4.0,-7.0,6,0
-227.0,84.0,-100.0,37.0,8,1
53.0,-10.0,16.0,-3.0,7,1
37.0,-8.0,14.0,-3.0,5,1
97.0,604.0,22.0,137.0,9,2
29.0,-46.0,12.0,-19.0,5,0
9.0,-16.0,-32.0,57.0,6,0
-787.0,372.0,-366.0,173.0,11,1
-487.0,798.0,202.0,-331.0,10,0
93.0,-238.0,34.0,-87.0,8,0
17.0,-30.0,-64.0,113.0,7,0
5.0,-2.0,18.0,-7.0,4,1
-4883.0,7086.0,-778.0,1129.0,-1,1
-1083.0,478.0,-1552.0,685.0,11,1
5.0,8.0,-32.0,-51.0,6,2
-3987.0,-10486.0,1684.0,4429.0,13,2
57.0,-32.0,98.0,-55.0,7,1
465.0,1144.0,2036.0,5009.0,12,2
-155.0,-44.0,74.0,21.0,9,3
1.0,0.0,4.0,1.0,2,3
17.0,38.0,72.0,161.0,7,2
17.0,-38.0,-4.0,9.0,5,0
-15.0,2.0,-98.0,13.0,8,1
2761.0,1548.0,1500.0,841.0,12,3
-2339.0,-530.0,534.0,121.0,10,3
569.0,-1370.0,-336.0,809.0,11,0
-383.0,-970.0,92.0,233.0,11,2
77.0,-30.0,-1368.0,533.0,-1,3
93.0,14.0,-20.0,-3.0,7,3
-4091.0,5958.0,-7334.0,10681.0,-1,2
317.0,-220.0,-134.0,93.0,9,1
-143.0,32.0,-76.0,17.0,8,1
129.0,-310.0,196.0,-471.0,11,0
5.0,2.0,22.0,9.0,4,3
389.0,284.0,226.0,165.0,9,3
-19.0,-4.0,-14.0,-3.0,5,3
1.0,-6.0,8.0,-47.0,7,0
409.0,170.0,166.0,69.0,8,3
465.0,136.0,-106.0,-31.0,9,3
5033.0,3104.0,2116.0,1305.0,12,3
-107.0,-186.0,42.0,73.0,8,2
169.0,300.0,298.0,529.0,9,2
-5135.0,-7136.0,3236.0,4497.0,-1,0
9089.0,5604.0,2402.0,1481.0,13,3
-479.0,-1234.0,210.0,541.0,10,2
-111.0,70.0,-268.0,169.0,7,1
-15403.0,-3524.0,9428.0,2157.0,-1,0
9973.0,21742.0,2782.0,6065.0,14,2
-855.0,-674.0,-496.0,-391.0,11,3
69.0,308.0,28.0,125.0,8,2
37.0,88.0,-8.0,-19.0,6,2
53.0,-30.0,76.0,-43.0,7,1
-15.0,-64.0,-86.0,-367.0,9,2
37.0,14.0,140.0,53.0,7,3
1.0,-4.0,0.0,1.0,2,0
-11.0,-2.0,-16.0,-3.0,5,3
41.0,-48.0,6.0,-7.0,9,0
893.0,200.0,1594.0,357.0,11,3
461.0,136.0,-200.0,-59.0,10,3
4989.0,13930.0,11378.0,31769.0,-1,2
913.0,-1252.0,2502.0,-3431.0,13,0
-495.0,-208.0,-3158.0,-1327.0,11,3
-607.0,144.0,-274.0,65.0,9,1
1013.0,6266.0,458.0,2833.0,-1,2
-91.0,-120.0,-342.0,-451.0,11,2
-351.0,-1306.0,154.0,573.0,10,2
-131.0,-70.0,-58.0,-31.0,8,3
521.0,380.0,-218.0,-159.0,9,3
365.0,-592.0,-812.0,1317.0,10,0
-107.0,-172.0,28.0,45.0,8,2
373.0,-104.0,-104.0,29.0,8,1
1597.0,450.0,472.0,133.0,11,3
-2671.0,-7050.0,-1262.0,-3331.0,14,2
-207.0,446.0,-110.0,237.0,10,0
53.0,-518.0,-190.0,1857.0,12,0
121.0,50.0,196.0,81.0,7,3
-7.0,18.0,-58.0,149.0,8,0
1913.0,8460.0,-3388.0,-14983.0,-1,1
257.0,106.0,594.0,245.0,10,3
237.0,-38.0,-580.0,93.0,9,1
-11.0,4.0,-14.0,5.0,5,1
-27.0,-10.0,-8.0,-3.0,5,3
-3.0,2.0,-8.0,5.0,3,1
-547.0,-756.0,212.0,293.0,10,2
29.0,12.0,12.0,5.0,4,3
453.0,1094.0,-200.0,-483.0,9,2
-11.0,-46.0,6.0,25.0,6,2
5.0,-4.0,-6.0,5.0,5,1
5.0,18.0,-2.0,-7.0,4,2
205.0,-278.0,542.0,-735.0,10,0
-19.0,-26.0,-84.0,-115.0,7,2
-59.0,-24.0,150.0,61.0,7,3
781.0,-144.0,1882.0,-347.0,11,1
-1147.0,2020.0,-180.0,317.0,12,0
-483.0,200.0,-1094.0,453.0,9,1
-23.0,-10.0,-62.0,-27.0,6,3
-19.0,8.0,-88.0,37.0,6,1
