val1,val2,val3,val4,num_moves_Q_learning_needs,first_move_by_Q_learning
-7.0,10.0,-12.0,17.0,8,0
1.0,0.0,1.0,1.0,1,3
1.0,2.0,1.0,3.0,3,2
-7.0,2.0,-4.0,1.0,6,1
1.0,0.0,-1.0,1.0,1,1
-1.0,-1.0,3.0,2.0,4,3
-5.0,-9.0,4.0,7.0,7,2
-3.0,2.0,1.0,-1.0,5,1
-3.0,8.0,-2.0,5.0,6,0
-8.0,5.0,-5.0,3.0,6,1
5.0,8.0,-2.0,-3.0,6,2
69.0,-50.0,29.0,-21.0,11,0
2.0,5.0,1.0,3.0,4,2
-8.0,13.0,-5.0,8.0,7,0
39.0,22.0,-16.0,-9.0,10,2
3.0,5.0,1.0,2.0,4,2
3.0,2.0,-2.0,-1.0,4,2
1.0,4.0,-1.0,-3.0,5,2
-1.0,-1.0,0.0,-1.0,5,0
1.0,3.0,0.0,1.0,3,2
15.0,8.0,13.0,7.0,9,3
0.0,1.0,-1.0,3.0,4,0
-2.0,-3.0,1.0,1.0,4,3
13.0,11.0,7.0,6.0,8,3
5.0,4.0,6.0,5.0,6,3
0.0,-1.0,1.0,0.0,3,0
-4.0,3.0,9.0,-7.0,8,0
0.0,1.0,-1.0,2.0,3,0
0.0,1.0,-1.0,1.0,2,1
-1.0,-1.0,0.0,-1.0,5,0
2.0,-1.0,1.0,0.0,3,0
7.0,-2.0,-10.0,3.0,6,1
-1.0,-2.0,1.0,1.0,3,3
-21.0,-13.0,-29.0,-18.0,10,2
1.0,2.0,3.0,7.0,5,2
4.0,-3.0,11.0,-8.0,7,0
-26.0,-11.0,19.0,8.0,9,3
35.0,62.0,22.0,39.0,10,2
-11.0,-5.0,-2.0,-1.0,9,2
2.0,-13.0,-1.0,7.0,8,0
23.0,5.0,9.0,2.0,8,3
1.0,1.0,0.0,1.0,1,2
-1.0,-2.0,2.0,3.0,4,2
17.0,-10.0,12.0,-7.0,8,0
28.0,-67.0,51.0,-122.0,13,0
0.0,-1.0,1.0,9.0,10,2
13.0,-21.0,5.0,-8.0,8,0
23.0,30.0,-10.0,-13.0,10,2
0.0,1.0,-1.0,0.0,3,1
0.0,1.0,-1.0,0.0,3,1
3.0,4.0,2.0,3.0,4,2
-7.0,18.0,-9.0,23.0,9,0
1.0,1.0,-2.0,-1.0,3,2
-1.0,0.0,-2.0,-1.0,4,2
0.0,1.0,-1.0,1.0,2,1
17.0,12.0,-10.0,-7.0,8,2
2.0,1.0,-3.0,-1.0,4,2
-5.0,-4.0,-1.0,-1.0,7,3
5.0,13.0,38.0,99.0,13,2
-1.0,-1.0,-1.0,-2.0,6,0
12.0,-7.0,-5.0,3.0,6,1
7.0,2.0,3.0,1.0,5,3
1.0,-5.0,-1.0,6.0,6,0
-97.0,-61.0,35.0,22.0,12,3
-13.0,20.0,11.0,-17.0,11,0
1.0,-2.0,1.0,-1.0,3,0
-1.0,-1.0,3.0,2.0,4,3
19.0,-4.0,24.0,-5.0,10,0
-3.0,1.0,8.0,-3.0,7,0
-13.0,18.0,-8.0,11.0,8,0
11.0,-5.0,9.0,-4.0,8,0
13.0,-9.0,3.0,-2.0,8,0
-4.0,-3.0,-1.0,-1.0,6,3
13.0,-8.0,-8.0,5.0,6,1
14.0,-3.0,-9.0,2.0,7,1
9.0,4.0,2.0,1.0,6,3
4.0,19.0,1.0,5.0,8,2
19.0,-14.0,34.0,-25.0,10,0
-9.0,16.0,-13.0,23.0,9,0
-2.0,-1.0,-3.0,-2.0,5,2
1.0,0.0,0.0,1.0,0,0
-1.0,0.0,4.0,-1.0,6,0
-1.0,-1.0,0.0,-1.0,5,0
-3.0,2.0,-2.0,1.0,4,1
27.0,64.0,-19.0,-45.0,11,2
3.0,-2.0,-4.0,3.0,4,1
1.0,1.0,0.0,1.0,1,2
0.0,-1.0,1.0,2.0,3,2
0.0,1.0,-1.0,1.0,2,1
-3.0,5.0,-5.0,8.0,6,0
-1.0,0.0,0.0,-1.0,6,0
8.0,-3.0,-13.0,5.0,6,1
-11.0,8.0,-18.0,13.0,8,1
-1.0,-1.0,4.0,3.0,5,3
4.0,-3.0,15.0,-11.0,8,0
3.0,-1.0,-8.0,3.0,5,1
1.0,-1.0,2.0,-1.0,3,0
3.0,-2.0,2.0,-1.0,4,0
0.0,1.0,-1.0,1.0,2,1
31.0,74.0,-13.0,-31.0,11,2
10.0,13.0,3.0,4.0,7,2
0.0,1.0,-1.0,-2.0,5,1
-1.0,-3.0,1.0,2.0,4,2
-1.0,-2.0,3.0,5.0,5,2
41.0,15.0,30.0,11.0,9,3
0.0,-1.0,1.0,3.0,4,2
0.0,1.0,-1.0,-1.0,4,1
1.0,1.0,-4.0,-3.0,5,2
5.0,-7.0,-2.0,3.0,5,0
4.0,-9.0,-3.0,7.0,6,0
13.0,6.0,-11.0,-5.0,9,2
3.0,5.0,10.0,17.0,7,2
1.0,2.0,-1.0,-1.0,3,2
-1.0,6.0,0.0,-1.0,8,0
8.0,5.0,3.0,2.0,5,3
0.0,-1.0,1.0,-1.0,4,0
15.0,4.0,11.0,3.0,7,3
20.0,7.0,17.0,6.0,9,3
27.0,-16.0,49.0,-29.0,11,1
-1.0,-3.0,0.0,-1.0,5,2
7.0,-4.0,2.0,-1.0,6,0
2.0,-1.0,1.0,0.0,3,0
-7.0,-12.0,-18.0,-31.0,10,2
7.0,-4.0,-19.0,11.0,7,1
1.0,0.0,-1.0,1.0,1,1
-3.0,7.0,-1.0,2.0,6,0
-1.0,-1.0,-3.0,-4.0,6,2
-8.0,3.0,5.0,-2.0,7,0
11.0,-8.0,7.0,-5.0,7,0
-3.0,8.0,-2.0,5.0,6,0
5.0,-2.0,13.0,-5.0,7,0
3.0,5.0,10.0,17.0,7,2
1.0,-1.0,2.0,-1.0,3,0
-12.0,-5.0,-19.0,-8.0,9,2
-2.0,-1.0,-1.0,-1.0,6,0
1.0,4.0,-2.0,-7.0,6,2
-7.0,9.0,3.0,-4.0,8,0
1.0,0.0,1.0,1.0,1,3
7.0,5.0,25.0,18.0,8,3
5.0,-3.0,2.0,-1.0,5,0
53.0,39.0,72.0,53.0,11,3
5.0,-1.0,1.0,0.0,6,0
0.0,-1.0,1.0,2.0,3,2
1.0,-2.0,2.0,-3.0,4,0
-1.0,2.0,-1.0,1.0,3,1
7.0,-18.0,2.0,-5.0,8,0
2.0,3.0,1.0,2.0,3,2
-7.0,-1.0,8.0,1.0,9,3
51.0,11.0,37.0,8.0,10,3
19.0,31.0,11.0,18.0,8,2
11.0,25.0,7.0,16.0,8,2
-14.0,5.0,-17.0,6.0,9,1
13.0,8.0,-5.0,-3.0,7,2
-1.0,-1.0,0.0,-1.0,5,0
2.0,-5.0,-3.0,8.0,5,0
1.0,-4.0,4.0,-15.0,8,0
-1.0,0.0,1.0,-1.0,5,0
-2.0,7.0,-1.0,3.0,6,0
6.0,1.0,-1.0,0.0,7,2
8.0,5.0,-21.0,-13.0,8,2
0.0,1.0,-1.0,1.0,2,1
17.0,-15.0,-9.0,8.0,10,1
-17.0,-29.0,10.0,17.0,9,2
3.0,-1.0,1.0,0.0,4,0
-10.0,-13.0,7.0,9.0,8,2
-1.0,0.0,3.0,-1.0,5,0
64.0,39.0,41.0,25.0,10,3
1.0,2.0,0.0,1.0,2,2
-1.0,2.0,-5.0,9.0,7,0
47.0,30.0,-11.0,-7.0,11,2
-23.0,17.0,-19.0,14.0,10,1
2.0,1.0,3.0,2.0,3,3
62.0,35.0,23.0,13.0,10,3
19.0,-14.0,-4.0,3.0,8,1
2.0,1.0,5.0,3.0,4,3
-10.0,7.0,-23.0,16.0,9,1
0.0,-1.0,1.0,-2.0,5,0
25.0,32.0,57.0,73.0,11,2
-21.0,8.0,13.0,-5.0,9,0
-4.0,7.0,-3.0,5.0,6,0
7.0,12.0,18.0,31.0,8,2
4.0,1.0,3.0,1.0,4,3
-14.0,-23.0,11.0,18.0,9,2
-1.0,2.0,-3.0,5.0,5,0
9.0,-2.0,32.0,-7.0,10,0
30.0,19.0,-19.0,-12.0,9,2
3.0,-2.0,-7.0,5.0,5,1
5.0,6.0,4.0,5.0,6,2
-9.0,-7.0,4.0,3.0,7,3
2.0,1.0,5.0,3.0,4,3
1.0,2.0,0.0,1.0,2,2
5.0,6.0,-1.0,-1.0,7,2
2.0,-1.0,1.0,0.0,3,0
3.0,5.0,4.0,7.0,5,2
-1.0,3.0,-1.0,2.0,4,0
-25.0,-32.0,-7.0,-9.0,11,2
3.0,2.0,1.0,1.0,3,3
0.0,1.0,-1.0,0.0,3,1
-1.0,4.0,2.0,-9.0,8,0
-4.0,1.0,15.0,-4.0,9,0
4.0,-9.0,-3.0,7.0,6,0
7.0,2.0,17.0,5.0,7,3
-2.0,-1.0,-3.0,-2.0,5,2
19.0,45.0,8.0,19.0,9,2
-11.0,-3.0,-7.0,-2.0,8,2
-5.0,-2.0,3.0,1.0,5,3
-1.0,-4.0,-1.0,-5.0,7,2
5.0,3.0,13.0,8.0,6,3
0.0,-1.0,1.0,2.0,3,2
-3.0,1.0,-4.0,1.0,5,1
-2.0,-7.0,1.0,3.0,6,2
105.0,-62.0,-22.0,13.0,12,1
-1.0,-6.0,0.0,-1.0,8,2
-2.0,-1.0,-1.0,-1.0,6,0
3.0,-5.0,8.0,-13.0,7,0
-5.0,24.0,1.0,-5.0,11,0
2.0,3.0,-1.0,-1.0,4,2
7.0,4.0,5.0,3.0,5,3
10.0,7.0,7.0,5.0,6,3
4.0,3.0,-7.0,-5.0,6,2
4.0,-1.0,1.0,0.0,5,0
5.0,-3.0,-3.0,2.0,4,1
14.0,-33.0,-11.0,26.0,9,0
11.0,7.0,3.0,2.0,6,3
-3.0,-2.0,2.0,1.0,4,3
1.0,-1.0,2.0,-1.0,3,0
-19.0,5.0,-4.0,1.0,9,1
-13.0,11.0,-6.0,5.0,9,1
8.0,-3.0,3.0,-1.0,6,0
-1.0,1.0,-2.0,1.0,3,1
-1.0,0.0,0.0,-1.0,6,0
14.0,-9.0,-3.0,2.0,7,1
3.0,4.0,5.0,7.0,5,2
119.0,87.0,93.0,68.0,12,3
-5.0,-2.0,8.0,3.0,6,3
5.0,-3.0,-3.0,2.0,4,1
-41.0,23.0,16.0,-9.0,11,0
0.0,-1.0,1.0,2.0,3,2
-4.0,1.0,-9.0,2.0,7,1
14.0,19.0,-3.0,-4.0,9,2
0.0,-1.0,1.0,3.0,4,2
2.0,1.0,-3.0,-1.0,4,2
-5.0,3.0,-7.0,4.0,6,1
26.0,-15.0,7.0,-4.0,9,0
2.0,1.0,3.0,2.0,3,3
1.0,1.0,-2.0,-1.0,3,2
2.0,1.0,7.0,4.0,5,3
6.0,-5.0,5.0,-4.0,7,0
-2.0,1.0,-9.0,4.0,7,1
-1.0,-1.0,3.0,2.0,4,3
74.0,117.0,43.0,68.0,11,2
2.0,1.0,7.0,4.0,5,3
-3.0,-2.0,-1.0,-1.0,5,3
3.0,2.0,4.0,3.0,4,3
10.0,-3.0,37.0,-11.0,10,0
-2.0,3.0,-1.0,1.0,4,1
-7.0,-25.0,2.0,7.0,9,2
-13.0,18.0,-34.0,47.0,10,0
-16.0,-27.0,-29.0,-49.0,12,2
-1.0,1.0,-1.0,0.0,4,1
-1.0,-3.0,2.0,5.0,5,2
5.0,-2.0,3.0,-1.0,5,0
11.0,3.0,7.0,2.0,6,3
-1.0,0.0,2.0,-1.0,4,0
23.0,7.0,-10.0,-3.0,9,2
-7.0,-10.0,5.0,7.0,7,2
4.0,-1.0,1.0,0.0,5,0
7.0,-27.0,13.0,-50.0,12,0
-8.0,-21.0,5.0,13.0,8,2
1.0,5.0,3.0,16.0,8,2
0.0,1.0,-1.0,2.0,3,0
2.0,3.0,-3.0,-4.0,5,2
62.0,-75.0,105.0,-127.0,14,0
7.0,-32.0,2.0,-9.0,10,0
-1.0,-2.0,5.0,9.0,7,2
8.0,-5.0,5.0,-3.0,6,0
4.0,-23.0,7.0,-40.0,11,0
55.0,78.0,43.0,61.0,11,2
3.0,1.0,5.0,2.0,4,3
-9.0,5.0,7.0,-4.0,8,0
30.0,19.0,71.0,45.0,10,3
0.0,-1.0,1.0,-2.0,5,0
-73.0,-116.0,17.0,27.0,13,2
0.0,1.0,-1.0,1.0,2,1
5.0,3.0,-2.0,-1.0,5,2
-5.0,7.0,2.0,-3.0,7,0
-13.0,8.0,8.0,-5.0,8,0
4.0,13.0,-1.0,-3.0,8,2
-7.0,3.0,-12.0,5.0,7,1
0.0,1.0,-1.0,1.0,2,1
4.0,1.0,3.0,1.0,4,3
-95.0,37.0,-18.0,7.0,13,1
1.0,0.0,-3.0,1.0,3,1
-4.0,5.0,-1.0,1.0,6,1
1.0,-4.0,-3.0,13.0,7,0
-3.0,8.0,-8.0,21.0,8,0
3.0,-1.0,4.0,-1.0,5,0
-13.0,-21.0,-8.0,-13.0,9,2
9.0,7.0,-13.0,-10.0,8,2
-30.0,107.0,7.0,-25.0,14,0
-4.0,-3.0,3.0,2.0,5,3
5.0,-2.0,3.0,-1.0,5,0
9.0,-16.0,13.0,-23.0,9,0
3.0,-4.0,-2.0,3.0,4,0
18.0,11.0,13.0,8.0,7,3
-20.0,-11.0,31.0,17.0,10,3
9.0,5.0,34.0,19.0,9,3
1.0,0.0,-3.0,1.0,3,1
-1.0,2.0,-1.0,1.0,3,1
5.0,-9.0,-1.0,2.0,6,0
-2.0,-3.0,3.0,4.0,5,2
1.0,-7.0,2.0,-13.0,9,0
2.0,-3.0,1.0,-1.0,4,0
8.0,3.0,5.0,2.0,5,3
8.0,-5.0,-3.0,2.0,5,1
-1.0,4.0,1.0,-5.0,7,0
-7.0,10.0,-5.0,7.0,7,0
-1.0,2.0,1.0,-3.0,5,1
-29.0,-12.0,-12.0,-5.0,10,2
2.0,-1.0,3.0,-1.0,4,0
1.0,-3.0,5.0,-14.0,8,0
2.0,1.0,3.0,2.0,3,3
1.0,-3.0,1.0,-2.0,4,0
-5.0,-12.0,13.0,31.0,9,2
4.0,-7.0,-1.0,2.0,5,0
0.0,-1.0,1.0,4.0,5,2
-3.0,-5.0,5.0,8.0,6,2
3.0,10.0,-1.0,-3.0,7,2
5.0,3.0,-12.0,-7.0,7,2
-3.0,1.0,-7.0,2.0,6,1
0.0,1.0,-1.0,0.0,3,1
-1.0,1.0,1.0,-2.0,6,0
5.0,22.0,2.0,9.0,8,2
-1.0,1.0,-2.0,1.0,3,1
-1.0,-3.0,1.0,2.0,4,2
1.0,0.0,3.0,1.0,3,3
1.0,1.0,-5.0,-4.0,6,2
2.0,3.0,3.0,5.0,4,2
23.0,30.0,13.0,17.0,9,2
-29.0,-12.0,-12.0,-5.0,10,2
-9.0,-5.0,-7.0,-4.0,8,2
-10.0,13.0,13.0,-17.0,10,0
-1.0,1.0,-3.0,2.0,4,1
-11.0,28.0,9.0,-23.0,11,0
-2.0,-1.0,-7.0,-4.0,7,2
7.0,-4.0,2.0,-1.0,6,0
-7.0,-4.0,-5.0,-3.0,7,2
-1.0,4.0,-1.0,3.0,5,0
-1.0,2.0,-6.0,11.0,8,0
5.0,-7.0,8.0,-11.0,7,0
3.0,5.0,4.0,7.0,5,2
-1.0,-1.0,1.0,0.0,4,0
-39.0,62.0,22.0,-35.0,12,0
1.0,0.0,1.0,1.0,1,3
-1.0,1.0,-6.0,5.0,7,1
0.0,1.0,-1.0,0.0,3,1
-4.0,3.0,-11.0,8.0,7,1
13.0,35.0,-29.0,-78.0,12,2
1.0,-1.0,6.0,-5.0,7,0
-1.0,-1.0,1.0,0.0,4,0
-11.0,9.0,-5.0,4.0,8,1
1.0,-1.0,-4.0,5.0,5,0
5.0,7.0,-3.0,-4.0,6,2
4.0,5.0,3.0,4.0,5,2
8.0,13.0,3.0,5.0,6,2
2.0,-5.0,13.0,-32.0,11,0
-2.0,1.0,-9.0,4.0,7,1
3.0,5.0,-2.0,-3.0,5,2
-7.0,1.0,6.0,-1.0,9,0
6.0,-7.0,7.0,-8.0,9,0
7.0,33.0,-3.0,-14.0,10,2
4.0,-7.0,-9.0,16.0,7,0
3.0,8.0,-2.0,-5.0,6,2
3.0,1.0,-4.0,-1.0,5,2
-3.0,2.0,-5.0,3.0,5,1
2.0,3.0,-1.0,-1.0,4,2
2.0,3.0,-1.0,-1.0,4,2
12.0,-5.0,17.0,-7.0,8,0
1.0,-5.0,0.0,1.0,5,0
-1.0,-3.0,1.0,2.0,4,2
1.0,0.0,1.0,1.0,1,3
3.0,-4.0,-2.0,3.0,4,0
1.0,-2.0,-1.0,3.0,3,0
1.0,4.0,0.0,1.0,4,2
-2.0,-7.0,-1.0,-4.0,7,2
4.0,5.0,-5.0,-6.0,7,2
2.0,5.0,5.0,13.0,6,2
-1.0,-1.0,4.0,3.0,5,3
-5.0,2.0,-3.0,1.0,5,1
-3.0,13.0,-1.0,4.0,8,0
-7.0,-1.0,-6.0,-1.0,9,2
3.0,2.0,-2.0,-1.0,4,2
2.0,3.0,3.0,5.0,4,2
-31.0,73.0,-17.0,40.0,12,0
1.0,1.0,-3.0,-2.0,4,2
1.0,0.0,4.0,1.0,4,3
1.0,-1.0,0.0,1.0,1,0
2.0,1.0,3.0,2.0,3,3
47.0,-112.0,34.0,-81.0,12,0
-2.0,3.0,3.0,-5.0,6,0
-2.0,-3.0,3.0,4.0,5,2
-2.0,-3.0,-3.0,-5.0,6,2
-1.0,1.0,2.0,-3.0,5,0
5.0,3.0,18.0,11.0,7,3
-1.0,0.0,3.0,-1.0,5,0
-1.0,-2.0,-1.0,-3.0,5,3
-1.0,1.0,1.0,-2.0,6,0
2.0,-1.0,1.0,0.0,3,0
1.0,-1.0,-5.0,6.0,6,0
-5.0,13.0,3.0,-8.0,8,0
-5.0,7.0,-8.0,11.0,7,0
-14.0,11.0,-9.0,7.0,8,1
7.0,11.0,5.0,8.0,6,2
-2.0,3.0,-5.0,7.0,6,0
1.0,-5.0,1.0,-4.0,6,0
25.0,34.0,11.0,15.0,9,2
-8.0,27.0,5.0,-17.0,10,0
9.0,-7.0,-5.0,4.0,6,1
-4.0,-1.0,-7.0,-2.0,7,2
14.0,11.0,-9.0,-7.0,8,2
11.0,-4.0,3.0,-1.0,7,0
0.0,-1.0,1.0,0.0,3,0
-1.0,-1.0,2.0,1.0,3,3
0.0,-1.0,1.0,2.0,3,2
16.0,-13.0,-11.0,9.0,8,1
-2.0,-3.0,1.0,1.0,4,3
1.0,1.0,1.0,2.0,2,2
1.0,2.0,0.0,1.0,2,2
-11.0,-7.0,-3.0,-2.0,8,2
2.0,-1.0,-1.0,1.0,2,1
-13.0,-45.0,11.0,38.0,12,3
5.0,-3.0,-8.0,5.0,5,1
1.0,2.0,0.0,1.0,2,2
5.0,1.0,4.0,1.0,5,3
2.0,5.0,3.0,8.0,5,2
-9.0,11.0,-5.0,6.0,8,0
-5.0,-2.0,-2.0,-1.0,6,2
8.0,25.0,7.0,22.0,11,2
-2.0,-3.0,-3.0,-5.0,6,2
-1.0,-2.0,-2.0,-5.0,6,2
-1.0,-1.0,4.0,3.0,5,3
-2.0,1.0,-1.0,0.0,5,1
5.0,-8.0,2.0,-3.0,6,0
-5.0,3.0,8.0,-5.0,7,0
11.0,-4.0,14.0,-5.0,8,0
1.0,4.0,0.0,1.0,4,2
-3.0,5.0,-5.0,8.0,6,0
7.0,2.0,3.0,1.0,5,3
-1.0,1.0,-2.0,1.0,3,1
-4.0,-1.0,-3.0,-1.0,6,2
1.0,2.0,0.0,1.0,2,2
-3.0,-14.0,-1.0,-5.0,9,2
-1.0,-3.0,1.0,2.0,4,2
-3.0,4.0,-4.0,5.0,6,0
-53.0,-23.0,-76.0,-33.0,13,3
4.0,-11.0,-1.0,3.0,6,0
3.0,8.0,-5.0,-13.0,7,2
5.0,1.0,-16.0,-3.0,9,2
-2.0,-3.0,-1.0,-2.0,5,3
5.0,8.0,-2.0,-3.0,6,2
8.0,13.0,-5.0,-8.0,7,2
-5.0,-11.0,-4.0,-9.0,9,2
-1.0,2.0,-4.0,7.0,6,0
-5.0,-4.0,-6.0,-5.0,8,2
3.0,-2.0,5.0,-3.0,5,0
5.0,-7.0,3.0,-4.0,6,0
-1.0,3.0,1.0,-4.0,6,0
1.0,-1.0,0.0,1.0,1,0
-12.0,17.0,-29.0,41.0,10,0
-8.0,-3.0,-5.0,-2.0,7,2
-5.0,1.0,-11.0,2.0,8,1
2.0,1.0,3.0,2.0,3,3
-1.0,-4.0,1.0,3.0,5,2
2.0,1.0,5.0,3.0,4,3
-1.0,2.0,0.0,-1.0,4,1
14.0,23.0,-11.0,-18.0,9,2
4.0,5.0,-1.0,-1.0,6,2
4.0,-7.0,-1.0,2.0,5,0
4.0,1.0,-1.0,0.0,5,2
-17.0,-29.0,-24.0,-41.0,11,2
7.0,2.0,-4.0,-1.0,6,2
0.0,-1.0,1.0,2.0,3,2
-8.0,-5.0,29.0,18.0,9,3
0.0,-1.0,1.0,0.0,3,0
-2.0,-5.0,5.0,12.0,7,2
5.0,17.0,2.0,7.0,7,2
1.0,0.0,3.0,1.0,3,3
0.0,-1.0,1.0,2.0,3,2
-3.0,-1.0,4.0,1.0,5,3
1.0,0.0,1.0,1.0,1,3
-8.0,3.0,5.0,-2.0,7,0
13.0,-8.0,18.0,-11.0,8,0
1.0,-1.0,-4.0,5.0,5,0
-3.0,-2.0,-4.0,-3.0,6,2
-1.0,1.0,1.0,-2.0,6,0
13.0,-5.0,8.0,-3.0,7,0
2.0,-3.0,1.0,-1.0,4,0
1.0,-2.0,1.0,-1.0,3,0
-1.0,4.0,-3.0,11.0,7,0
0.0,1.0,-1.0,2.0,3,0
-5.0,-2.0,-17.0,-7.0,9,2
1.0,1.0,-1.0,0.0,2,2
4.0,-5.0,1.0,-1.0,6,0
0.0,1.0,-1.0,0.0,3,1
1.0,-2.0,3.0,-5.0,5,0
7.0,18.0,5.0,13.0,7,2
92.0,53.0,-33.0,-19.0,12,3
1.0,-1.0,-2.0,3.0,3,0
-19.0,-13.0,-35.0,-24.0,12,3
-1.0,4.0,-4.0,15.0,8,0
-11.0,-7.0,-14.0,-9.0,9,2
47.0,-29.0,13.0,-8.0,10,0
1.0,0.0,0.0,1.0,0,0
1.0,-1.0,-2.0,3.0,3,0
-8.0,-13.0,-19.0,-31.0,10,2
12.0,7.0,17.0,10.0,7,3
1.0,-2.0,-1.0,3.0,3,0
-1.0,-2.0,2.0,3.0,4,2
0.0,1.0,-1.0,2.0,3,0
1.0,0.0,-2.0,1.0,2,1
4.0,9.0,-5.0,-11.0,8,2
-14.0,31.0,-5.0,11.0,10,0
-1.0,-2.0,-3.0,-7.0,7,2
-13.0,22.0,-3.0,5.0,9,0
17.0,-20.0,-11.0,13.0,9,0
-1.0,1.0,-3.0,2.0,4,1
0.0,-1.0,1.0,2.0,3,2
3.0,4.0,8.0,11.0,6,2
-5.0,-2.0,13.0,5.0,7,3
8.0,-3.0,35.0,-13.0,10,0
-7.0,2.0,3.0,-1.0,7,0
4.0,-1.0,1.0,0.0,5,0
-1.0,3.0,-3.0,8.0,6,0
-1.0,-2.0,1.0,1.0,3,3
-7.0,2.0,-11.0,3.0,7,1
0.0,-1.0,1.0,-2.0,5,0
0.0,-1.0,1.0,-2.0,5,0
-11.0,8.0,4.0,-3.0,8,0
-1.0,-3.0,-2.0,-7.0,7,2
1.0,0.0,0.0,1.0,0,0
11.0,7.0,25.0,16.0,8,3
0.0,-1.0,1.0,0.0,3,0
18.0,11.0,13.0,8.0,7,3
2.0,1.0,1.0,1.0,2,3
0.0,1.0,-1.0,-6.0,9,1
5.0,-2.0,-2.0,1.0,4,1
5.0,4.0,11.0,9.0,7,3
-5.0,13.0,3.0,-8.0,8,0
-4.0,-5.0,-3.0,-4.0,7,2
-13.0,21.0,-18.0,29.0,9,0
1.0,-2.0,0.0,1.0,2,0
-8.0,-3.0,3.0,1.0,6,3
1.0,-2.0,1.0,-1.0,3,0
7.0,3.0,-5.0,-2.0,6,2
-9.0,-7.0,13.0,10.0,8,3
1.0,1.0,0.0,1.0,1,2
-14.0,-25.0,-5.0,-9.0,10,2
7.0,20.0,-6.0,-17.0,10,2
20.0,-31.0,-29.0,45.0,10,0
1.0,2.0,-2.0,-3.0,4,2
0.0,-1.0,1.0,-3.0,6,0
5.0,-6.0,-4.0,5.0,6,0
3.0,-5.0,-1.0,2.0,4,0
0.0,-1.0,1.0,2.0,3,2
-1.0,-4.0,2.0,7.0,6,2
1.0,1.0,-1.0,0.0,2,2
-4.0,-1.0,1.0,0.0,7,0
11.0,8.0,-40.0,-29.0,10,3
-11.0,7.0,-8.0,5.0,7,1
-3.0,-10.0,-11.0,-37.0,11,2
-7.0,11.0,-2.0,3.0,7,0
-1.0,3.0,-1.0,2.0,4,0
23.0,-51.0,-9.0,20.0,10,0
-32.0,-7.0,-9.0,-2.0,11,2
1.0,-1.0,3.0,-2.0,4,0
3.0,-4.0,-5.0,7.0,5,0
17.0,-7.0,5.0,-2.0,8,0
-1.0,1.0,0.0,-1.0,5,1
-1.0,0.0,0.0,-1.0,6,0
17.0,-23.0,20.0,-27.0,11,0
-11.0,-30.0,-15.0,-41.0,11,2
41.0,11.0,26.0,7.0,9,3
-5.0,14.0,-4.0,11.0,8,0
3.0,-8.0,-1.0,3.0,5,0
5.0,-3.0,17.0,-10.0,8,0
2.0,1.0,-5.0,-2.0,5,2
-3.0,4.0,-1.0,1.0,5,1
2.0,-3.0,-1.0,2.0,3,0
-2.0,3.0,-1.0,1.0,4,1
-1.0,0.0,5.0,-1.0,7,0
0.0,-1.0,1.0,4.0,5,2
-5.0,7.0,2.0,-3.0,7,0
2.0,3.0,-3.0,-4.0,5,2
-7.0,-3.0,-2.0,-1.0,7,2
-5.0,2.0,-13.0,5.0,7,1
-1.0,1.0,-5.0,4.0,6,1
1.0,2.0,0.0,1.0,2,2
1.0,-1.0,0.0,1.0,1,0
0.0,-1.0,1.0,4.0,5,2
53.0,-87.0,-14.0,23.0,11,0
-3.0,17.0,-2.0,11.0,9,0
-5.0,-7.0,-7.0,-10.0,8,2
4.0,7.0,5.0,9.0,6,2
-3.0,-4.0,-2.0,-3.0,6,2
29.0,38.0,16.0,21.0,10,2
-3.0,-8.0,-1.0,-3.0,7,2
-1.0,-3.0,0.0,-1.0,5,2
0.0,1.0,-1.0,3.0,4,0
-1.0,-1.0,-1.0,-2.0,6,0
7.0,-12.0,-4.0,7.0,6,0
-1.0,-4.0,0.0,-1.0,6,2
1.0,-2.0,-2.0,5.0,4,0
-5.0,4.0,-4.0,3.0,6,1
-15.0,-41.0,-19.0,-52.0,12,2
3.0,8.0,1.0,3.0,5,2
7.0,-25.0,2.0,-7.0,9,0
-1.0,-1.0,-1.0,-2.0,6,0
-7.0,-11.0,-19.0,-30.0,10,2
-5.0,2.0,2.0,-1.0,6,0
8.0,-3.0,-5.0,2.0,5,1
-3.0,2.0,-5.0,3.0,5,1
-3.0,2.0,-2.0,1.0,4,1
0.0,-1.0,1.0,-1.0,4,0
5.0,-3.0,-18.0,11.0,7,1
17.0,14.0,6.0,5.0,8,3
-26.0,19.0,15.0,-11.0,10,0
19.0,-7.0,49.0,-18.0,10,0
0.0,1.0,-1.0,1.0,2,1
-1.0,3.0,3.0,-10.0,8,0
4.0,-1.0,9.0,-2.0,7,0
-25.0,-14.0,-16.0,-9.0,10,2
0.0,-1.0,1.0,0.0,3,0
2.0,1.0,-1.0,0.0,3,2
-116.0,71.0,-67.0,41.0,12,1
1.0,1.0,-1.0,0.0,2,2
-2.0,3.0,-3.0,4.0,5,0
1.0,3.0,2.0,7.0,5,2
16.0,-7.0,23.0,-10.0,9,0
-3.0,-2.0,5.0,3.0,5,3
8.0,3.0,5.0,2.0,5,3
-1.0,5.0,0.0,-1.0,7,0
3.0,-10.0,7.0,-23.0,9,0
