val1,val2,val3,last_matrix
12,-11,-12,4
-14,-60,0,3
-3,-12,9,4
6,-66,-14,1
2,40,-16,3
3,35,-3,2
-9,25,1,2
13,51,5,3
-10,-37,0,3
-13,98,7,1
15,-191,-19,4
-2,-31,2,3
-17,-65,11,2
-16,21,-10,2
-8,0,-8,4
-9,-68,7,2
-13,-73,-3,3
12,3,4,3
-2,97,-22,3
5,-87,-15,3
-7,16,7,4
-4,-19,8,4
-3,0,5,2
-6,-14,-12,2
-3,-3,7,2
9,-114,-13,2
-3,63,-7,1
5,-38,-3,2
10,19,8,4
-4,17,2,2
8,-12,2,2
-4,-16,8,2
13,-64,-7,2
6,-11,0,2
2,-16,-8,2
-2,136,-22,2
-12,97,-10,2
22,-190,-6,1
14,15,-8,4
5,74,13,1
-8,36,-8,1
2,13,6,1
-1,-33,-9,1
8,46,20,1
0,42,14,3
-8,34,6,4
-11,52,1,4
7,-35,-15,3
16,90,16,3
-4,-17,-6,3
14,16,-6,4
-6,24,-16,4
5,195,21,3
9,-2,-5,3
-13,35,3,1
21,-13,7,1
-7,-86,5,3
10,118,14,2
-11,-33,-1,1
23,-204,-19,3
1,-28,-23,1
-10,-24,4,4
12,50,4,2
-14,-79,8,4
22,-26,0,1
-19,-40,11,3
-19,132,-11,3
3,1,-1,2
-14,-31,8,4
-5,-15,3,4
18,5,-6,2
-11,-27,-7,3
8,59,6,2
-3,-5,19,2
-3,-46,-21,1
4,-16,-8,2
4,93,26,1
-13,25,-7,2
-19,266,-13,1
-1,-48,-1,1
12,32,-2,4
1,-4,-1,1
-14,-111,0,3
6,13,14,4
12,3,10,4
-7,88,-23,4
4,34,8,3
-4,-44,18,3
11,44,1,3
12,-28,-4,2
6,-13,4,1
4,-11,-6,2
-3,-6,9,3
0,-34,16,1
3,10,5,2
-17,93,-9,4
-1,38,-11,1
-3,-80,7,1
18,133,14,4
10,74,10,1
-5,-42,11,2
1,-19,-17,4
7,-17,-5,1
1,-17,5,2
-17,-15,3,4
8,-73,-14,2
3,2,-7,3
12,-17,-8,2
-3,29,-1,4
9,-20,-1,3
0,38,-2,2
4,-14,-10,3
12,84,12,3
-4,-14,-2,3
13,-55,-11,1
3,19,11,2
-4,-62,-10,3
-16,-26,2,4
0,-9,0,1
11,118,11,3
-10,362,-26,1
-13,17,-9,2
-13,-46,7,2
17,-148,-11,1
4,-28,-4,4
-4,61,-10,2
3,-28,-5,1
15,-129,-13,4
-12,-94,-8,3
13,-81,-7,1
-9,-47,15,3
7,47,-1,1
-8,-44,2,2
-4,48,-14,1
2,-26,0,2
10,-24,-16,4
27,18,5,1
8,0,0,2
-13,-52,-3,2
-13,159,-11,3
-18,-39,8,3
-13,9,-3,2
-1,-68,-31,2
-4,11,-12,2
-3,-46,9,4
7,-17,-3,3
8,-50,-12,3
-1,12,-7,1
-10,-27,6,1
15,28,1,2
2,-22,-14,3
15,72,9,1
-21,-76,-7,3
-10,133,-16,3
-11,48,-1,4
-3,-4,-3,1
-14,77,-12,4
9,109,15,1
-7,-31,7,2
8,84,6,4
4,59,10,1
-5,2,-1,2
12,-7,-4,2
1,-2,-5,3
12,14,-4,1
-7,-96,3,4
-10,-154,12,2
1,5,5,2
-11,-36,7,3
11,-26,-13,2
-1,2,1,1
-9,57,-11,4
5,87,9,3
21,176,7,3
-10,27,2,2
-1,1,-7,2
8,20,8,1
0,24,12,2
-17,-83,15,4
3,31,-3,4
-9,60,5,4
11,49,5,2
7,-27,-3,4
-8,-41,-22,3
6,1,-16,3
17,21,7,4
-26,-130,10,4
8,42,2,3
6,28,8,2
6,15,6,4
-5,-50,15,3
-4,44,-8,3
2,16,4,3
-20,12,-2,3
17,-22,-3,1
5,-36,-1,3
18,-55,-10,3
-2,1,8,2
10,71,-4,3
13,-119,-5,1
9,9,3,3
8,-4,0,2
11,-24,-3,1
4,-1,-22,1
1,16,15,3
3,-42,-3,2
0,-74,-28,4
-6,182,-26,3
-7,-91,-17,3
2,-13,-16,4
4,-43,-4,4
-6,0,4,4
8,-11,0,1
1,23,-3,3
4,15,2,3
3,-59,7,1
7,273,15,2
8,31,-14,4
-8,-52,12,4
-14,-63,8,1
-8,-23,12,1
5,20,7,4
13,161,13,1
-8,42,-8,3
10,8,8,4
-6,34,-12,2
10,24,-6,4
-1,9,-5,1
0,-13,14,4
-2,-44,-4,4
-12,63,-6,1
26,18,4,4
-6,-37,20,4
18,-58,0,1
-8,-50,0,4
6,4,0,1
7,-21,-9,3
-6,8,-10,2
16,41,10,1
2,-53,-14,4
-18,101,-10,4
-1,11,3,2
-28,8,-6,1
6,-101,-14,4
-6,48,-12,3
-12,-46,8,2
-16,2,-4,3
-9,60,-5,2
0,-16,0,3
-3,34,-7,1
-3,-17,-3,4
-4,-9,2,1
21,-129,-1,4
1,33,3,3
6,-14,0,4
18,107,8,3
-4,-24,4,4
-16,62,-14,4
-2,12,-6,4
2,-42,18,4
-10,-29,10,3
8,116,8,4
13,13,-3,3
7,-33,3,1
-23,-178,7,1
-21,-207,17,3
-5,2,1,1
9,42,-1,3
-10,17,2,3
-6,-78,-4,2
0,-29,-10,1
-3,-10,7,2
-8,22,-2,4
-5,-32,-7,1
0,25,-12,3
-11,55,-5,1
6,-18,-6,2
-3,25,-1,3
2,-20,-14,1
-5,-104,-11,3
-4,36,-10,3
0,-13,12,2
-4,-37,10,3
6,18,2,4
5,-35,11,1
-14,40,-2,1
-3,-79,13,2
4,135,10,4
-8,-68,6,3
9,-144,-11,3
13,-31,5,2
-13,88,-11,4
-3,-26,-15,1
13,86,7,3
0,-4,2,3
2,21,18,2
10,20,-12,1
3,33,1,2
-4,11,2,1
-6,40,4,2
12,51,-8,4
0,6,-16,2
-22,63,2,4
6,-56,8,4
8,14,12,2
0,-4,-6,4
3,58,-11,3
9,50,7,3
8,-17,-4,1
-5,-27,13,3
9,-52,-5,4
-8,47,-10,4
9,-44,-3,4
10,-90,-20,4
0,47,2,1
-2,46,-4,3
-1,9,-3,3
9,21,1,1
-6,35,-12,1
-18,-41,2,1
-5,94,1,2
-5,132,-19,1
-1,-4,-5,2
13,-79,1,3
-3,-40,-9,3
-6,60,-10,4
8,-17,10,4
-8,70,-18,2
-15,205,-17,4
-3,-41,13,1
-6,27,2,4
-4,-17,2,4
9,-48,-11,2
-6,-86,4,4
-7,-106,11,2
-2,24,-6,3
5,67,-9,1
-11,69,-5,2
12,-12,-2,4
-5,78,5,1
7,4,3,1
6,44,4,4
14,173,6,3
-15,-181,19,3
-19,-93,3,3
5,7,1,2
-10,-51,-8,2
-3,-57,-15,1
-9,-53,9,1
5,-30,-1,2
10,-99,16,1
7,-24,5,1
14,15,-6,1
-5,-16,21,2
-14,-48,12,2
8,69,14,3
2,-8,4,3
-11,44,-1,2
-9,-5,-3,4
18,104,6,2
7,81,9,2
-2,16,-6,3
14,-91,-6,4
3,55,-1,3
8,4,-4,1
-2,2,-10,1
10,50,12,1
-8,-26,10,3
11,-54,-23,3
-8,14,-4,2
-6,56,-22,1
-4,7,8,3
-1,-24,1,4
-18,171,-18,1
6,3,4,4
-4,-44,-2,4
0,74,6,3
11,-31,-21,3
17,-68,-3,1
-13,83,-5,2
8,-44,-6,2
-2,-29,12,4
-8,-51,18,2
-10,24,-6,4
-9,-6,1,3
-5,69,-7,2
12,-22,-6,3
5,38,-7,3
9,-20,9,2
6,89,6,3
6,-51,-6,2
12,-17,-10,2
-17,-84,9,2
6,-47,6,4
6,-45,-2,4
18,-6,-6,4
9,-96,-9,3
6,11,12,1
4,0,-4,1
-1,49,19,4
17,-54,-3,4
-17,-146,9,3
-2,11,10,1
0,25,0,2
7,15,9,4
-19,37,-7,3
26,-113,-2,4
5,54,-1,3
-10,98,-10,4
7,6,-5,1
-10,-7,-2,2
-2,2,0,1
11,118,13,1
-14,56,-4,4
-10,36,-8,4
-13,24,-3,2
-19,36,5,3
-9,10,13,2
13,-3,9,3
-1,-24,11,3
6,17,0,3
-5,35,-5,3
-4,26,16,2
-5,-64,13,3
-23,0,-13,4
-4,-14,-4,2
-12,-31,-16,1
-4,-13,-10,4
6,40,0,4
9,-59,-7,2
6,13,6,3
-13,89,-21,1
1,-22,9,1
18,131,8,1
9,-15,-5,3
-3,-29,-1,1
14,-30,0,1
-14,107,-12,1
5,29,-7,3
8,8,10,3
-4,-90,0,3
-5,20,1,4
1,-5,-3,2
7,34,7,2
-2,31,-4,1
10,5,0,4
5,-115,17,4
-29,30,-1,2
3,46,-5,4
7,-51,-25,1
6,-14,2,4
-4,-7,4,2
7,-48,-5,2
-4,52,-6,4
3,34,7,3
-8,-23,2,2
3,-10,7,3
-16,93,-2,4
6,-9,-4,2
-16,68,-4,2
-5,26,-9,2
-10,-33,-6,2
2,84,2,4
2,0,-2,3
-6,3,0,4
10,-42,-4,1
11,52,-3,1
15,-2,-3,1
9,2,-3,1
9,9,-3,3
16,79,8,3
-6,43,-20,1
-27,-73,15,2
14,54,-4,3
11,43,11,2
15,-9,-3,1
-10,-17,4,4
11,22,1,1
8,-6,2,4
18,91,12,4
-3,-20,9,3
0,15,14,2
1,-2,-19,4
-8,2,-4,1
10,108,8,4
-4,-5,8,4
9,119,11,3
4,15,0,1
-1,-43,-3,2
-3,-19,-17,4
-8,-15,-4,4
0,14,-4,4
-2,19,-8,4
-10,-112,4,1
3,68,-11,3
4,-90,16,1
10,8,2,1
-8,12,-2,4
-14,53,-6,3
9,137,3,2
-6,-9,-8,2
3,-25,3,4
7,-65,-9,2
6,43,8,1
-5,-32,-1,1
-8,68,0,4
-5,37,-9,4
11,-23,-3,1
1,92,9,1
-3,3,13,2
-8,-51,4,3
-5,-25,-1,1
3,19,3,3
4,26,8,1
0,52,10,3
6,20,0,1
3,40,9,4
-6,90,-18,3
-5,-48,11,2
-6,16,6,2
-1,-25,5,1
11,-15,-17,2
14,-74,0,1
-5,-46,11,2
13,89,3,2
-5,18,-3,3
-11,49,-17,3
5,-114,-19,4
4,-12,-4,4
-8,-81,6,2
-6,120,-8,4
3,-33,-5,3
1,-45,-3,3
-6,3,-10,2
-12,-30,6,3
7,-20,1,4
-19,-158,7,1
12,129,16,3
3,6,11,3
-10,-18,-2,2
9,119,19,2
-5,-9,-11,1
-11,-28,9,1
-4,47,-4,4
2,10,6,4
-5,15,-3,1
-8,27,-6,4
6,-28,0,2
-15,127,-15,3
10,101,4,3
-13,-214,19,4
23,-240,-15,4
1,-27,3,3
2,73,-4,4
2,-27,-6,4
21,82,9,1
-15,-111,1,3
-3,-12,15,3
-8,-24,0,2
-13,-102,9,3
9,15,-1,1
-19,-30,1,1
-11,-127,9,1
-1,-14,-5,4
0,-21,-4,2
-10,-11,-8,2
-7,27,-1,2
5,-4,-7,3
-7,68,-9,1
-6,28,2,4
-5,-55,-9,4
8,51,4,3
10,84,2,2
6,-10,-4,4
26,66,8,1
-7,-160,17,3
-15,-17,3,4
17,73,9,4
24,-165,-14,1
-8,-47,-6,3
-15,-33,11,3
2,24,10,1
-9,-167,23,1
-1,-48,17,2
11,-133,-15,3
4,24,-2,3
-9,19,11,2
-25,68,-5,4
10,34,8,3
14,-38,-2,4
-18,63,-6,4
21,-26,-1,2
1,46,-25,2
-7,18,7,1
6,-17,16,3
-10,-50,12,4
7,-33,-9,2
-11,-109,15,2
-1,3,7,3
4,-68,-2,2
-15,-41,-3,3
-8,-7,2,3
7,25,17,4
-11,-158,13,1
-4,65,-4,2
4,-26,-4,2
1,-4,5,2
3,23,1,3
7,32,9,3
2,144,12,2
3,-28,-5,1
-7,-85,3,2
15,145,19,1
-9,-26,-1,2
-4,51,-16,4
-6,-6,-6,2
-2,-38,0,2
6,1,2,1
-15,84,-7,1
-4,26,0,4
17,-123,-11,4
-11,-106,5,1
-9,-19,7,4
-5,-21,-3,1
13,-65,-5,3
-1,69,-17,4
15,76,15,2
-2,27,-2,4
7,-68,-7,1
8,-27,-20,2
10,82,6,2
3,-58,-17,2
8,32,2,1
16,-136,-8,1
-7,-13,11,2
-9,-13,-1,4
17,83,7,3
-18,-32,4,4
-1,-50,5,1
10,-31,-6,3
10,2,2,4
-3,-8,-1,3
-8,8,-14,2
-23,-108,9,3
-8,22,-4,2
-16,67,-2,2
-14,38,-4,1
-6,-8,-4,4
20,-31,-4,4
-5,-52,13,1
-3,-28,7,3
12,116,20,1
15,-70,-3,2
3,-4,1,4
-1,-7,1,3
9,53,7,3
-5,-2,-5,2
-1,3,3,2
9,22,9,3
-10,54,-2,3
-10,-39,4,2
7,-6,-7,4
-6,17,-4,4
4,34,-16,2
-2,1,-2,3
9,-22,-5,4
-2,-24,2,4
-8,-38,2,3
2,-12,-2,2
-7,-17,-9,3
-9,24,-9,1
0,30,2,3
-5,71,-7,4
0,-5,0,2
-6,-48,2,3
15,144,7,3
2,10,12,3
3,-4,-5,3
9,-3,-3,4
-8,22,-8,1
-1,13,-7,4
8,-19,-2,4
4,42,2,1
-18,-92,0,2
4,-8,-8,4
-13,38,-7,2
-9,-27,13,2
5,-14,-5,4
2,-10,-8,1
7,1,-9,4
-11,57,-5,3
-19,129,-13,4
-2,28,2,3
9,-46,-1,3
-5,-17,-9,4
2,-27,8,3
-2,30,-6,2
11,-32,1,1
-4,35,-10,3
3,4,-1,1
-1,-31,-19,1
-2,-5,12,1
3,41,3,1
1,2,-1,1
-4,121,-18,4
-4,27,-6,4
-11,36,-9,1
-4,2,-6,4
-7,77,-11,1
6,14,4,4
-10,29,-2,2
-14,149,-12,4
-9,3,3,1
4,-16,-4,2
-1,32,-9,4
-4,5,8,2
3,-63,-17,2
1,27,1,4
-7,-36,13,2
9,68,13,3
1,3,3,3
6,6,-12,1
-9,5,-23,2
-18,-108,2,3
-4,15,-4,4
13,65,11,2
1,-28,1,2
7,77,13,2
-13,-15,-1,4
10,76,2,3
5,106,19,1
-11,27,-1,4
-19,-81,11,2
-6,49,-10,2
-15,-113,11,3
25,280,15,2
12,-2,-18,4
-8,105,-14,4
15,32,-3,4
-5,76,-11,1
2,-13,2,2
5,29,-5,3
0,17,4,3
-12,-9,0,3
1,-41,-19,2
-8,75,-10,4
-5,170,-13,1
2,43,14,1
6,15,2,1
3,-24,-7,2
-1,-94,-11,4
13,45,1,4
4,31,10,3
-17,-47,11,3
9,-47,-3,2
10,4,-4,1
-5,149,-15,1
-5,-56,9,4
-3,-82,15,2
-7,20,-3,3
19,118,1,3
1,50,-3,2
10,-71,-4,1
1,-67,23,3
2,0,12,2
-1,1,9,2
-9,-39,5,2
-9,14,-1,1
-2,2,12,2
9,-70,-17,4
-1,-12,-7,2
4,5,0,1
3,-15,-3,1
-6,12,-4,4
-1,25,17,2
-14,99,-6,3
1,133,17,2
3,-3,27,3
2,26,-2,3
15,-16,-3,3
22,-8,0,1
-10,-6,-4,4
-14,12,6,1
12,2,-8,2
-15,121,-13,2
-17,-28,-3,2
9,13,1,1
18,-105,0,3
-9,-14,3,1
6,20,8,1
6,-14,-6,4
-11,-6,3,4
-9,-65,7,2
-2,39,-14,4
-8,22,4,2
-6,-13,-8,2
0,23,4,1
-3,-33,9,1
9,-95,-9,4
-9,-19,-3,3
-3,40,-3,4
-2,29,4,4
-13,-87,-3,3
4,40,4,2
8,18,2,4
0,15,-2,3
10,1,0,4
11,-21,5,2
-16,58,-2,4
5,28,-1,1
-1,-6,5,1
3,3,-13,3
2,-6,-6,2
4,-69,0,4
14,125,12,3
-3,90,-9,3
17,63,7,4
-6,-183,32,2
6,-96,-12,4
-2,39,-12,3
-16,50,-4,3
3,-80,-25,3
-11,27,1,1
-15,-114,11,4
-10,12,-2,2
8,-70,-12,2
2,-12,6,4
-1,-15,7,3
3,13,1,1
-7,-101,31,2
0,18,-16,3
-8,-224,28,1
2,-63,-6,3
1,6,9,1
-21,-51,-1,3
-10,-80,16,3
17,-155,-5,1
4,0,-14,2
-3,-34,-1,3
-13,-39,1,4
-14,-29,4,3
1,-18,13,3
-4,6,-6,4
-5,-33,13,2
-9,4,3,1
-8,18,2,4
2,30,-4,3
9,-12,3,4
5,-19,-7,1
-3,31,-7,2
-13,-292,25,2
-4,-18,10,3
2,9,-12,4
12,-9,-8,1
13,-42,5,4
-8,46,-2,1
-4,-40,-8,2
-8,109,-22,2
-26,52,6,2
6,26,6,3
3,-23,-1,3
11,-119,-13,4
-1,-22,9,1
-1,-3,13,1
4,-6,-6,3
4,-59,12,4
-3,40,3,3
-16,2,12,2
2,24,6,3
-9,-10,3,3
11,-89,-15,1
9,19,15,1
2,-54,-12,3
-4,-15,2,1
-20,-72,0,3
1,-3,9,1
-11,61,-9,3
20,-310,-20,2
-1,-7,3,3
-2,-17,22,2
3,24,1,3
1,5,-15,1
4,23,12,1
-14,-11,4,4
9,13,11,3
-16,51,-14,2
9,31,13,1
-13,2,-5,1
21,-165,-11,3
14,56,0,3
-3,-37,-13,4
-19,-21,-9,1
-1,-7,1,4
-1,38,-25,3
6,22,18,2
0,-4,8,3
8,-130,-8,1
-18,-140,12,1
-12,5,2,2
-24,10,-2,2
4,11,8,4
-2,-85,16,4
3,7,-1,2
1,25,1,1
-4,-89,0,3
-12,60,-8,3
9,-54,5,2
10,-28,-6,3
-11,84,-19,2
-11,44,-3,4
-8,-23,0,2
-2,-31,8,4
-9,20,1,4
10,-95,-8,3
18,-13,0,1
12,182,4,2
11,-67,5,2
-1,10,-13,2
29,10,-5,3
12,-41,-4,2
7,-28,-9,4
-13,-10,5,4
15,109,7,1
-14,-45,8,2
-9,-26,-3,2
-1,-51,-7,4
-10,-82,2,3
-6,39,18,4
10,-58,-8,4
9,63,15,2
-4,-26,-4,3
-5,44,7,2
-19,-192,11,1
-15,59,-7,1
24,21,4,2
-6,99,2,1
7,3,3,1
4,8,10,3
1,-37,-5,1
-17,-77,15,1
2,10,2,3
-6,49,-6,4
-4,-31,4,3
7,73,21,3
12,-18,-2,3
-16,57,-14,2
-8,-26,6,1
6,-39,-4,4
-13,39,-3,3
-21,28,-7,3
-18,-19,-2,3
-9,-32,-17,4
1,29,-3,4
5,-125,-13,3
6,-88,-2,4
-1,13,-3,3
-1,-25,3,2
-9,-101,9,4
4,-3,2,2
3,8,7,2
-4,8,-18,4
-3,-12,-3,3
-16,-9,2,2
12,-40,-18,1
-16,-38,4,1
1,-39,15,4
12,48,4,3
10,16,-14,2
6,19,2,3
1,-36,3,1
-5,121,-19,4
10,4,8,2
0,19,0,2
-8,-165,18,4
13,48,11,1
0,-21,2,2
6,-40,0,3
-5,15,-9,4
12,79,10,2
3,18,-7,1
15,-111,-1,1
-26,-87,-10,3
-7,39,-5,1
-2,29,-18,3
0,9,6,2
16,-106,-16,4
20,-1,-6,1
2,9,2,4
-10,-14,-6,2
8,-61,-22,2
-15,-17,-5,2
-5,2,7,3
-7,28,-19,3
4,-112,-16,2
0,85,-10,1
1,-35,-11,4
14,-15,2,1
-5,-41,1,4
11,136,9,1
13,42,5,3
-14,-44,0,4
3,-61,7,2
27,66,5,3
-9,41,3,2
4,2,0,4
7,-36,-5,1
9,52,-1,3
8,19,-8,1
10,2,-6,4
-10,-82,14,3
-8,44,2,1
6,-26,-22,4
1,19,-3,2
6,28,-4,3
0,-10,-6,2
19,-165,-9,2
-3,-28,-15,2
0,22,10,4
9,-42,-9,4
-8,-71,6,1
-15,-41,5,3
-19,67,-1,1
7,42,-7,1
-1,3,1,4
-12,-26,2,4
-7,-17,-3,1
8,-98,-12,3
-7,-25,9,4
10,-17,-6,1
10,-10,0,1
-3,-58,1,4
-10,71,-8,4
-7,-7,3,2
-6,64,-12,4
4,-55,-8,4
11,15,1,3
1,25,7,3
7,-39,-11,1
16,136,12,3
-19,110,-5,2
0,20,0,1
-4,-48,18,1
11,-15,-3,2
3,41,-7,3
-23,217,-7,4
9,89,7,2
-13,37,-11,3
-10,26,-2,1
13,179,15,4
-17,41,1,4
9,23,3,1
-4,-5,-8,4
-6,5,-2,1
1,-9,1,4
-9,-10,-1,1
-9,0,1,2
8,-47,-2,1
-3,11,-11,3
14,-53,-4,1
5,13,17,3
13,-15,1,3
7,62,15,3
-8,8,2,1
8,96,16,3
-8,-76,10,3
-3,-47,13,3
-11,-52,-9,1
-4,-31,20,1
-5,-67,9,3
-7,47,-3,2
-2,-60,0,4
-25,108,-9,2
0,-57,4,2
8,35,12,2
-17,89,9,3
2,21,-2,4
-14,33,-4,1
-3,-3,-7,2
2,-32,10,2
3,75,9,2
-4,93,-10,1
4,-6,4,3
0,-14,-4,4
5,-46,-15,3
-2,-16,4,3
5,-20,3,4
7,46,9,2
3,-47,-7,4
-4,7,2,4
-1,25,-7,2
-13,-163,11,4
0,-38,10,2
-10,47,-4,1
2,55,18,3
5,-108,-19,4
-22,134,-8,3
12,-9,0,4
11,-20,-11,4
-2,5,-6,3
-4,-84,24,3
4,110,16,3
-22,20,2,2
-9,-95,9,3
-14,-35,8,2
-3,-24,-1,3
-17,62,-7,1
6,22,0,3
18,-50,0,3
22,-195,-8,4
3,53,15,3
-3,-37,5,4
21,41,1,1
-12,0,-14,4
-7,-47,9,3
15,49,7,4
-16,46,-4,1
1,-28,9,1
-5,10,-5,3
2,-20,8,3
-11,3,1,4
-10,4,2,4
-5,35,-17,1
5,-38,-3,4
11,-12,-5,4
23,-65,-7,1
-3,-39,7,2
4,-1,6,4
9,-48,15,4
4,25,4,2
5,6,3,2
27,85,5,1
-4,18,0,4
13,-85,-7,4
-1,-48,-1,1
-2,-50,-8,4
-4,-43,16,2
-1,-22,13,1
-3,-18,-11,1
-14,69,-6,2
9,6,-7,4
2,-58,-16,1
6,-6,-16,4
-1,5,-5,2
-5,-30,3,2
7,55,-11,1
3,-17,9,4
-15,-129,19,4
-3,-16,-7,2
4,-9,-8,4
4,-47,16,1
-25,37,-1,4
-12,-132,14,4
-7,-20,-7,2
-3,22,-7,4
-7,-170,25,2
1,5,5,2
-8,-135,18,4
14,-48,-20,2
5,15,1,1
-10,-18,0,4
-6,-17,4,4
-15,-44,1,3
-17,63,-7,4
10,6,0,1
6,13,-6,3
-2,-34,-6,4
2,-17,4,1
-1,-33,3,1
1,-17,11,3
0,-15,-6,2
-1,-33,5,2
12,-25,-4,2
-4,15,0,4
6,4,-2,1
-3,-32,-9,4
-2,43,18,3
-16,-77,8,3
3,-45,-11,2
20,-75,-2,1
6,5,-2,2
8,28,4,1
6,0,4,3
14,41,8,2
6,34,-6,1
-10,33,-8,3
-1,33,5,3
7,53,3,1
-15,-63,5,1
5,71,9,3
11,-101,1,1
-3,-28,-1,4
2,-48,-4,4
-10,-75,4,4
-10,23,0,4
3,-81,-19,3
-12,-43,0,3
10,-7,-4,1
-12,-148,20,4
2,-62,-10,2
4,-48,-4,1
15,-209,-9,4
6,34,10,4
5,-4,1,2
11,-19,5,1
-8,-176,22,4
2,58,8,4
-13,175,-13,1
7,78,7,2
3,0,-27,3
-15,-26,3,2
-2,14,-20,4
-12,-196,12,4
5,-25,-15,4
-23,-30,1,4
13,102,11,1
16,-11,2,1
-5,-35,13,3
3,70,19,3
15,56,9,1
6,-7,14,3
-11,217,-27,4
-1,33,5,4
-4,-27,2,2
8,-6,6,3
-9,32,-3,4
-11,-3,-3,4
1,52,11,4
-2,-21,4,2
4,-2,-2,1
9,26,1,3
-6,-4,6,1
20,-44,0,1
9,73,7,2
16,-126,-8,4
5,-13,-11,3
-6,-81,8,1
0,15,6,3
14,-68,-6,1
-4,0,-6,1
-3,-46,-1,3
20,59,4,1
11,7,5,2
-1,-23,1,1
-4,-64,18,3
-5,-60,17,3
7,97,11,3
12,-8,4,4
-1,1,-13,2
-1,-7,-9,2
5,12,-1,4
-7,23,5,2
6,32,8,1
16,10,2,3
15,-2,11,1
7,31,3,4
2,8,-12,1
-5,-28,7,3
21,18,-7,3
19,-250,-15,4
-5,49,-13,1
-2,-24,4,4
16,-12,10,1
-17,-36,-5,4
-5,-128,17,1
-1,-54,1,4
-7,-7,15,2
6,21,-6,4
-2,6,6,2
-1,-22,-9,2
-11,16,-9,2
-2,24,0,2
-6,-36,8,4
-10,-48,2,1
23,143,5,3
24,-4,0,3
-13,-10,5,4
-8,-30,10,2
1,-6,9,2
6,-84,-12,2
2,26,8,2
8,-20,-8,3
1,38,-13,3
-12,-27,6,3
-5,69,-11,2
-14,-14,-12,3
12,85,12,4
-1,45,-13,4
0,-13,10,2
-14,-209,26,3
2,20,2,3
7,110,9,3
6,20,-4,1
4,32,6,1
0,5,0,3
-4,26,-6,2
1,78,-7,1
-13,-34,3,2
6,-12,10,4
-22,11,2,1
2,29,-4,4
7,20,5,2
15,-25,-11,1
-7,-92,1,4
-9,-7,-3,3
10,-10,8,2
2,-7,-12,3
4,-29,-10,2
17,-73,-13,1
-5,-37,-1,2
12,39,2,1
4,-25,6,4
-7,-52,15,3
-9,169,-15,1
-1,-59,-7,2
-7,12,-5,3
-3,42,-7,4
0,27,4,2
-23,87,-7,2
-6,6,2,4
3,42,7,3
7,-87,-5,1
-5,20,-15,2
-1,15,3,3
19,41,19,1
-2,-2,2,3
2,70,18,3
0,-28,-14,3
-5,-13,-3,4
4,-16,-6,2
10,-82,-8,2
4,-7,-2,4
1,-12,5,1
17,-87,1,2
1,-1,-1,1
-14,16,-12,2
2,31,4,4
26,-109,-8,4
-4,-18,2,2
1,12,-11,4
-1,24,3,3
-9,-92,3,3
4,6,4,3
-3,0,-5,2
3,6,-1,1
0,-35,0,2
8,-46,-4,1
1,4,11,3
11,38,-9,4
-6,64,-2,1
6,1,-2,2
4,11,4,3
-11,-29,1,3
3,27,3,3
-8,19,0,1
-11,-79,15,3
1,-9,13,4
-15,101,1,4
-3,-41,-11,2
-9,7,-7,1
24,35,2,3
-12,-21,2,1
5,0,3,1
21,20,-1,3
-7,-23,3,1
1,85,9,1
6,120,8,2
-17,323,-15,1
-1,-35,1,4
10,-3,-4,1
1,24,-7,2
-9,47,-11,2
10,-84,-6,4
7,33,5,4
2,26,-12,1
-5,-3,-11,4
10,-93,-10,2
-5,7,7,4
-10,0,6,4
-5,30,5,1
-1,16,-5,2
17,111,11,1
0,53,-2,1
-12,-56,-2,3
-4,-11,10,4
0,-17,0,2
3,11,-15,1
-9,-3,5,3
-2,-39,10,4
3,19,15,3
-6,-63,20,2
-19,-42,11,4
8,13,2,2
-11,-102,17,2
3,-2,-7,4
-8,4,-8,1
-16,-86,2,1
15,42,1,4
1,5,5,1
13,14,-9,3
-15,-78,3,4
6,-14,-6,1
1,-5,5,3
-14,-147,6,1
0,47,-4,4
-12,-18,6,4
11,-59,-7,3
6,-51,-4,4
-15,-197,17,3
-3,23,-9,4
1,-36,11,2
-2,-73,14,1
6,-37,-12,4
-5,-89,15,1
12,-48,0,4
5,53,19,3
-16,93,-8,2
-7,50,-17,1
-14,-137,6,4
7,24,-19,3
2,23,-4,2
-3,24,-1,4
-8,-78,12,4
29,61,15,3
5,54,13,1
-3,138,17,4
24,-196,-14,3
11,-5,-9,4
-16,46,-8,2
13,-12,-5,3
-13,-21,17,3
-3,-39,5,2
-1,-32,-1,2
4,-63,-14,1
16,217,24,2
0,-6,-2,4
5,-14,-5,1
-2,26,-8,3
1,-1,-7,4
3,-10,-3,1
2,6,-8,1
13,-97,-17,1
5,21,9,3
7,-23,9,3
9,170,25,1
8,-73,-14,1
3,28,1,3
-7,-5,-3,1
20,-37,-4,2
5,20,-13,3
-13,-24,1,3
-4,28,-2,4
9,-11,13,1
6,69,8,2
-5,-68,19,3
4,24,4,2
30,-5,-2,1
13,85,5,3
10,13,-2,4
17,76,-1,2
6,-72,-2,4
-14,-133,6,4
-11,33,1,4
3,-35,-21,4
10,13,0,1
15,-144,-9,4
6,-28,2,3
-17,193,-19,4
2,-3,0,4
15,25,13,3
6,-8,-4,3
-7,13,3,2
-20,-130,12,3
-12,86,-6,1
-3,1,11,1
-5,11,-13,4
12,53,2,2
